और	그리고
चादर	시트
फ्रैंकलिन	프랭클린
एथिलीन	에틸렌
सेकेंड	둘째
सेकेंड	두번째
चढ़ाव	최저
मानविकी	인문학
महापौर	시장
आयताकार	사각형
आयताकार	직사각형
आयताकार	사각형
आयताकार	직사각형
प्रस्तावना	소개
प्रस्तावना	도입
प्रस्तावना	소개팅
प्रस्तावना	prologue
मैनहटन	맨해튼
मॉरीशस	모리셔스
बाधाओं	장벽
बाधाओं	장애물
परिधान	드레스
परिधान	의류
गोलीबारी	촬영
गोलीबारी	총격
गोलीबारी	사격
हब	허브
जग	월드
जग	세상
जग	세계
पम्प	펌프
बायर	바이어
पवित्रता	순수
रोचेस्टर	로체스터
श्रेष्ठता	우월한
श्रेष्ठता	우월
सीढ़ी	사다리
प्रतिकृति	패턴
घराने	장르
ताड़	손바닥
ताड़	palm
सीटी	휘파람
कार्टर	카터
सिरदर्द	두통
उपनिवेशवाद	식민지
सैंडविच	샌드위치
सैंडविच	샌드위치
चिप्स	칩스
विधियां	수단
विधियां	메서드
विधियां	방법
वेस्टमिंस्टर	웨스트민스터
सुनाया	발음
शैतान	악마
शैतान	사탄
शीट	시트
शीट	시트
उद्धार	배달
उद्धार	구출
उद्धार	구조
पैकेजिंग	포장
म्यूनिख	뮌헨
बिस्तर	침대
दोहराया	반복
बोल्ट	bolt
बोल्ट	볼트
सेवानिवृत्ति	은퇴
सेवानिवृत्ति	퇴직
जश्न	축하
जश्न	축하
नोबल	귀족
नोबल	노블
टायसन	타이슨
लहरों	파도
अस्थिरता	불안정성
अस्थिरता	불안정
स्पाइवेयर	스파이웨어
सीसा	리드
तना	줄기
तना	줄기
कंकाल	뼈대
समीर	사미르
तांबे	구리
फेरारी	페라리
माईस्पेस	마이스페이스
एमआईटी	mit
भ्रामक	혼란
संभावनाओं	가능성
केक	케이크
साख	친선
जिज्ञासा	호기심
अनुसूची	일정
अनुसूची	스케줄
अनुसूची	예약
एनिमेशन	애니메이션
एनिमेशन	애니메이션
देखो	표정
इंतजार	기다린다
इंतजार	기다림
इंतजार	기다렸다
हिम्मत	용기
प्रमाणपत्र	인증서
प्रमाणपत्र	인증서
प्रमाणपत्र	증명서
सांकेतिक	심볼릭
असमानता	불평등
असमानता	부등식
आमदनी	소득
आमदनी	수입
चारा	미끼
ओलिवर	올리버
घनी	두껍게
घनी	두꺼운
एस्पिरिन	아스피린
सोर्स	소스
सोर्स	원본
सोर्स	출처
पीर	피어
पीर	동료
विश्लेषक	분석가
चेल्सी	첼시
चेल्सी	chelsea
पाम	pam
इच्छाओं	욕망
इच्छाओं	욕구
रिश्तों	연애
रिश्तों	관계
संन्यास	은퇴
संन्यास	퇴직
पुनर्वास	재활
पुनर्वास	재활
प्रोसेसर	프로세서
स्ट्रीम	스트림
स्ट्रीम	스트리밍
स्ट्रीम	스트림
स्ट्रीम	흐름
वक्तव्य	성명서
वक्तव्य	진술
कृत्यों	함수
बारहवीं	xii
स्टुअर्ट	스튜어트
अचार	피클
अचार	피클
प्रदाताओं	공급자
फेंकने	던지기
शर्तें	조건
शर्तें	약관
शर्तें	용어
मॉड्यूल	모듈
मॉड्यूल	모듈
हिरण	사슴
पिकनिक	피크닉
पिकनिक	소풍
ईसाइयों	기독교인
प्रेषित	보냄
प्रेषित	전송
ज़िन्दगी	생명
ज़िन्दगी	생활
ज़िन्दगी	라이프
ज़िन्दगी	인생
बॉय	boy
बॉय	소년
बॉय	남자아이
बॉय	보이
अपघटन	분해
अपघटन	부패
इब्राहिम	이브라힘
इब्राहिम	아브라함
स्टेरॉयड	스테로이드
संवेदी	감각
कार्लो	카를로
तपेदिक	폐결핵
तपेदिक	결핵
वीजा	비자
बैनर	배너
बैनर	배너
बैनर	현수
बुजुर्ग	노인
उत्साहित	흥분
प्रलय	재난
प्रलय	재앙
नन्द	nand
रिले	라일리
रिले	릴레이
चुनौतियों	도전
चुनौतियों	챌린지
फर्ग्यूसन	퍼거슨
हालात	상황
हालात	상황이
हालात	확률
भैंस	버팔로
भैंस	버펄로
महाद्वीपों	대륙
इस्लामाबाद	이슬라마바드
लेनिन	레닌
समाचारपत्र	신문
रनवे	활주로
रनवे	런웨이
सफ़र	여행
खींचा	드류
खींचा	드루
सल्फर	유황
स्क्वैश	호박
स्क्वैश	스쿼시
लॉक	잠금
लॉक	자물쇠
एबीसी	abc
वाल्टर	월터
वाल्टर	발터
डाकू	outlaw
डाकू	강도
डाकू	도둑
फ़ुटबॉल	축구
फ़ुटबॉल	미식축구
फ़ुटबॉल	풋볼
गॉर्डन	고든
बांस	대나무
वाटसन	왓슨
सहिष्णुता	관용
लूथर	루터
परिपक्वता	성숙
परिपक्वता	성숙도
निरंतरता	연속성
निरंतरता	연속
निरंतरता	지속가능성
पनामा	파나마
लॉरेंस	로런스
लॉरेंस	로렌스
हिरासत	양육
हिरासत	구류
लड़	파이팅
बौना	난쟁이
बौना	왜소은하
रेखाचित्र	그래프
रेखाचित्र	그리기
स्वदेश	네이션
स्वदेश	국민
सुपरमैन	슈퍼맨
बुल	황소
धब्बे	패치
धब्बे	스팟
धब्बे	반점
पीढी	세대
माउस	생쥐
माउस	마우스
क्राउन	왕관
क्राउन	크라운
बहुमुखी	다중
पहियों	wta
पहियों	바퀴
स्पीयर्स	스피어스
बहू	신부
वेबसाइटों	웹사이트
छठा	여섯번째
स्पा	spa
स्पा	스파
स्पा	스파
मातृभूमि	조국
मातृभूमि	조국
मशीनें	머신
मशीनें	기계
पनडुब्बी	잠수함
मुखर	보컬
काउंटर	카운터
पूर्णांक	정수형
पूर्णांक	정수
शौक	취미
शौक	취미
निचला	아래쪽
वानर	유인원
नौकर	하인
अफगान	아프가니스탄
उदासीन	향수
राजमहल	궁궐
राजमहल	궁전
बसों	버스
अर्थहीन	무의미하다
मॉर्गन	모건
सतहों	표면
रसेल	러셀
संगीतमय	뮤지컬
टिक	눈금
टिक	진드기
टिक	체크
क्राइस्ट	그리스도
क्राइस्ट	크라이스트
प्रायोजक	스폰서
प्रायोजक	후원
प्रायोजक	스폰서
प्रायोजक	후원
ब्रिगेड	여단
पॉलिसी	정책
पॉलिसी	방침
कलाई	손목
संभोग	성교
संभोग	성관계
अल्फ्रेड	알프레드
अल्फ्रेड	앨프레드
अल्फ्रेड	앨프리드
वेल्श	웨일스어
वेल्श	웨일스
वेल्श	웰시
