மற்றும்	そして
இத்தாலியன்	イタリアン
ஒயிட்	白い
ஒயிட்	ホワイト
தொந்தரவு	嫌がらせ
தொந்தரவு	ハラスメント
தால்	ダール
சான்டா	サンタ
கேளுங்கள்	聴く
கிடைமட்ட	水平
கேன்ஸ்	カンヌ
கிளாஸ்கோ	グラスゴー
மட்டு	モジュール
ஹாலந்து	オランダ
வடிகால்	排水
ஆக்ஸிஜன்	酸素
அடுப்பு	コンロ
அடுப்பு	ストーブ
புல்வெளி	芝生
பழைமை	アンティーク
குரோ	cro
தொடர்புடையவை	関連
லைலா	レイラ
ஷேக்ஸ்பியர்	シェイクスピア
ஷேக்ஸ்பியர்	シェークスピア
மெர்ரில்	メリル
வீர்	ヴィール
ஜாஸ்	ジャズ
அன்பும்	ラヴ
அன்பும்	ラブ
கலவைகள்	化合物
வைரல்	バイラル
சகாப்தம்	時代
தானியம்	穀物
தானியம்	シリアル
மூ	moo
ரூஸ்வெல்ட்	ルーズベルト
செப்பெலின்	ツェッペリン
சாத்தியங்கள்	可能性
ஆர்டர்	オーダー
ஆர்டர்	注文
மதுவிலக்கு	禁酒
மதுவிலக்கு	禁止
மதுவிலக்கு	禁酒令
கரங்கள்	両手
படிவங்கள்	フォーム
படிவங்கள்	形態
நிறைவடைந்தது	終了
நெடுந்தீவு	delft
திருடன்	泥棒
நாற்காலி	いす
நாற்காலி	チェア
நாற்காலி	椅子
விற்பனையாளர்	売主
ஓநாய்	ウルフ
ஓநாய்	オオカミ
ரிங்கிட்	リンギット
வர்ண	顔料
பாகு	バクー
பீட	台地
பீட	高原
கிராமத்து	村落
கிராமத்து	ヴィレッジ
உத்திகளை	戦略
பத்தொன்பது	nineteen
பிரிமியர்	初演
பிரிமியர்	プレミア
ஹாப்	ホップ
தேவதைகள்	エンジェルス
தேவதைகள்	天使
கோர்ட்	法廷
கோர்ட்	コート
கோர்ட்	裁判所
லூனா	ルナ
ஆண்டனி	アンソニー
அருளும்	恩寵
அருளும்	グレース
அருளும்	グレイス
நறுமணம்	香り
சுயமாக	セルフ
சுயமாக	自己
தேனீக்கள்	ミツバチ
தேனீக்கள்	ハチ
அறிக்கைகளை	ステートメント
பெண்டிர்	婦人
பெண்டிர்	レディース
நெறிகள்	プロトコル
நார்மாண்டி	ノルマンディー
எல்லாவற்றிலும்	すべて
எல்லாவற்றிலும்	全て
ஃபேஸ்புக்	facebook
செய்தித்தாள்கள்	新聞紙
செய்தித்தாள்கள்	新聞
ஜேக்கப்	ジャコブ
நெற்றி	おでこ
உணர்தல்	実現
உணர்தல்	換価
சந்தித்தனர்	meet
சந்தித்தனர்	会う
பூசாரி	司祭
உதாரணமாகும்	スポーツマンシップ
வணிகங்கள்	ビジネス
பிங்	ビング
பிங்	ping
திருப்பு	反転
திருப்பு	フリップ
ஆணி	ネイル
டிஸ்கவரி	ディスカバリー
டிஸ்கவரி	発見
ஆத்தர்	アーサー
இல்லாமலே	なし
மதீனா	マディーナ
மோர்கன்	モルガン
மன்மதன்	キューピッド
வீனஸ்	ウェヌス
வீனஸ்	金星
வீனஸ்	ヴィーナス
எளிமை	シンプル
டூர்	ツアー
இம்பால்	インパール
சுழலி	タービン
ஆய்வக	研究室
நெபுலா	星雲
கிரியை	ワークス
கிரியை	作品
அமல்	アマル
வெற்றிடம்	バキューム
வெற்றிடம்	真空
துடுப்பு	フィン
துடுப்பு	パドル
விரிவுரையாளர்	講師
வினாடி	番目
வினாடி	セカンド
பத்திரிகையாளர்கள்	ジャーナリスト
பத்திரிகையாளர்கள்	ジャーナリスト
டோன்	トーン
பிக்காசோ	ピカソ
பீட்	ピート
சமத்துவ	エリトリア
அடைவு	ディレクトリ
அடைவு	フォルダ
பிடியில்	グリップ
துளி	ドロップ
கெல்லர்	ケラー
கணித்த	予言
பரிந்துரையை	おすすめ
பரிந்துரையை	推薦
அகதி	難民
ஆதாம்	アダム
அவென்யூ	アベニュー
பெல்லி	ベル
நலத்துறை	福祉
குத்தகை	賃貸
குத்தகை	貸す
குத்தகை	賃貸借
தியோடர்	テオドール
ஹலோ	こんにちは
ஹலோ	ハロー
ஹார்வர்டு	ハーバード
சசி	シャシ
சசி	sasi
புத்தம்	ブランド
புத்தம்	銘柄
வனவிலங்குகள்	野生動物
ஒட்டாவா	オタワ
தோற்றது	失敗
மூலை	コーナー
நூர்	ヌール
நொதித்தல்	発酵
ஆஸ்கர்	オスカー
ஆஸ்கர்	オスカル
ஜகார்த்தா	ジャカルタ
கார்ட்	カート
கார்ட்	荷車
காக்ஸ்	コックス
பாஷா	パシャ
எக்செல்	excel
எக்செல்	エクセル
வினாக்கள்	質問
செயலற்ற	アイドル
கைரேகை	指紋
இலினொய்	イリノイ
எத்தியோப்பியா	エチオピア
வாக்களிக்கும்	投票
கண்ணுக்குத்	不可視
பெல்லா	ベラ
லாரா	ローラ
பிரான்சுவா	フランソワ
அற்புதம்	すごい
அற்புதம்	おいしい
பெர்க்லி	バークリー
மொழிபெயர்க்க	翻訳
அதிசயம்	ミラクル
அதிசயம்	奇跡
அதிசயம்	ワンダー
எபிசோட்	エピソード
கியோட்டோ	京都
கச்சேரிகள்	コンサート
எடி	エディー
எடி	エディ
இஸ்லாமியர்கள்	イスラム教
இஸ்லாமியர்கள்	ムスリム
ஆப்கான்	アフガン
ஆப்கான்	アフガニスタン
அப்துல்லாஹ்	アブドゥッラー
மகிமை	グローリー
பாத்	風呂
பாத்	入浴
கோபா	コパ
நரகம்	ヘル
நரகம்	地獄
சிரிப்பு	笑い
சிரிப்பு	笑い
சிரிப்பு	笑う
டைட்டானிக்	タイタニック
கேஸ்	ケース
கேஸ்	気体
கேஸ்	ガス
லெவி	レヴィ
ஜும்மா	ジュマ
என்றென்றும்	フォーエバー
கேல்	風力
படுகை	盆地
மானியம்	寄附
வாழைப்பழம்	バナナ
பவுண்டுகள்	ポンド
மாறு	切り替え
மாறு	スイッチ
சேர்க்கவும்	追加
சேர்க்கவும்	加算
சேர்க்கவும்	含める
வடம்	電線
வடம்	ケーブル
சாரணர்	スカウト
வெள்ளப்பெருக்கு	洪水
அழகை	美容
குள்ள	ジャッカル
குள்ள	ドワーフ
குள்ள	小人
குவியம்	焦点
குவியம்	フォーカス
லெப்டினன்ட்	警部補
லெப்டினன்ட்	中尉
இரிடியம்	イリジウム
அங்கோலா	アンゴラ
நார்மன்	ノーマン
எதற்காக	なぜ
எதற்காக	why
பீனிக்ஸ்	フェニックス
லேன்	レーン
லேன்	車線
குமட்டல்	吐き気
