மற்றும்	και
பிற்போக்கு	αντιδραστική
டக்ஸ்	πάπιες
நீந்த	κολύμπι
அழிக்கிறது	καταστρέφει
ஜோக்கிம்	joachim
குராசோ	κουρασάο
டோக்கெலாவ்	τοκελάου
லுவாண்டா	λουάντα
யுனான்	γιουνάν
தேவாலயத்திற்கு	σεβαστός
பொழுதெல்லாம்	οποτεδήποτε
பொழுதெல்லாம்	όποτε
நடுத்தரம்	μέτρια
நடுத்தரம்	μεσαία
நடுத்தரம்	μεσαίο
நடுத்தரம்	μέσο
கேன்ட்டர்	κάντορ
காம்பேக்ட்	συμπαγής
காம்பேக்ட்	συμπαγή
காம்பேக்ட்	συμπαγές
கிளான்	κλαν
இளமைக்காலம்	ενηλικίωση
குருட்டு	τυφλοί
குருட்டு	τυφλά
குருட்டு	τυφλός
குருட்டு	τυφλό
குருட்டு	τυφλή
குதிகால்	τακούνι
வலிமையானது	δυνατοί
வலிமையானது	δυνατός
வலிமையானது	δυνατό
வலிமையானது	δυνατή
ராம்போ	ράμπο
ஆர்பிஜி	rpg
கைமுறை	χειροκίνητο
கைமுறை	χειροκίνητα
கைமுறை	χειροκίνητη
கைமுறை	εγχειρίδιο
மதமாகும்	πολυφωνία
ஆழமானது	βαθύς
ஆழமானது	βαθιά
ஆழமானது	βαθύ
ஆழமானது	βαθειά
ரோலர்	ρόλερ
ஏணிகள்	σκάλες
அப்பாவும்	μπαμπά
ஹனிவெல்	honeywell
மத்தியதரைக்கடல்	μεσογειακή
மத்தியதரைக்கடல்	μεσογείου
மத்தியதரைக்கடல்	μεσόγειο
மத்தியதரைக்கடல்	μεσόγειος
கேரியர்கள்	αερομεταφορείς
கேரியர்கள்	μεταφορείς
கேரியர்கள்	φορείς
டீட்ரிக்	ντίτριχ
பிரிமிடின்	πυριμιδίνης
பெல்கிரேட்	βελιγράδι
பெல்கிரேட்	βελιγραδίου
பல்சர்	πάλσαρ
பிளம்பிங்	υδραυλικά
திறக்கவும்	άνοιξε
திறக்கவும்	ανοιχτά
திறக்கவும்	ανοιχτό
திறக்கவும்	άνοιγμα
திறக்கவும்	ανοικτό
மூத்தோர்	ανώτερος
முப்புளோரைடு	τριφθοριούχο
பீவர்	κάστορας
பீவர்	κάστορες
பீவர்	κάστορα
பிராட்பரி	μπράντμπερι
வரலாற்றாளரான	ιστορικός
சுவையானது	νόστιμη
சுவையானது	νόστιμο
சுவையானது	νόστιμα
வான்ஸ்	βανς
சுழற்று	περιστροφή
சாலா	σάλα
உஸ்பெக்கிஸ்தான்	ουζμπεκιστάν
புளித்த	προζύμι
சான்டியாகோ	σαντιάγο
சான்டியாகோ	σαντιάγκο
ஜிப்	φερμουάρ
ஜிப்	zip
பெரைரா	περέιρα
கழுவ	πλύσιμο
கழுவ	πλύση
எடோ	έντο
காம்ப்பெல்	κάμπελ
பழமைவாதிகள்	συντηρητικοί
பழமைவாதிகள்	συντηρητικούς
ஏமாற்றுதல்	εξαπάτηση
ஏமாற்றுதல்	κλεψιά
ஏமாற்றுதல்	κλέψιμο
ராஜதந்திர	διπλωματική
ராஜதந்திர	διπλωματικά
ராஜதந்திர	διπλωματικό
தூங்கி	κοιμάται
தூங்கி	κοιμάται
தூங்கி	ύπνος
தூங்கி	κοιμάσαι
தூங்கி	κοιμάμαι
கையா	γαία
டெபாய்	debye
பாட்ரிசியா	πατρίσια
பாட்ரிசியா	πατρίτσια
கிழவி	μέγαιρα
அர்னால்டு	άρνολντ
ஹையான்	χαϊγιάν
பீத்தோவன்	μπετόβεν
பரவலாக்கம்	αποκέντρωση
டியாஸ்	ντίαζ
நினா	νίνα
டிரைட்டன்	triton
உஸ்பெக்	ουζμπεκική
மார்சியா	μάρσια
அலமாரி	γκαρνταρόμπα
அலமாரி	ντουλάπα
செர்ஜியோ	σέρτζιο
கூடுமானவரை	ευελπιστώ
கூடுமானவரை	ελπίζω
கூடுமானவரை	ελπίζουμε
பாட்டா	μπάτα
குரோமைட்டு	χρωμίτη
ராலே	ράλεϊ
வெட்டுக்கிளி	ακρίδα
மணிநேரத்திற்கு	ωριαία
பொட்டலங்கள்	πακέτα
விசுவாசமான	πιστοί
விசுவாசமான	πιστός
விசுவாசமான	πιστό
விசுவாசமான	πιστή
பைப்	πίπα
பைப்	σωλήνας
பைப்	σωλήνα
பார்சன்ஸ்	πάρσονς
ஜோக்	αστείο
ஜோக்	ανέκδοτο
சுயம்	εαυτός
எருமைகள்	βουβάλια
தாராளவாத	φιλελεύθερο
தாராளவாத	φιλελεύθερη
தாராளவாத	φιλελεύθερος
பிட்ச்	πίσσα
காத்திருக்கிறேன்	περιμένω
காத்திருக்கிறேன்	περιμένοντας
காத்திருக்கிறேன்	περιμένει
காத்திருக்கிறேன்	αναμονή
பிராந்தி	μπράντυ
பிராந்தி	κονιάκ
பிராந்தி	μπράντι
காதணி	σκουλαρίκια
அல்மெய்டா	αλμέιντα
அநாதை	ορφανή
அநாதை	ορφανός
அநாதை	ορφανό
அநாதை	ορφανά
கியூஷூ	κιούσου
சைப்	σαΐφ
கிர்க்காஃப்	kirchhoff
காலகட்டங்கள்	περίοδοι
காலகட்டங்கள்	περιόδους
சாப்பாட்டு	τραπεζαρία
பெண்களாக	γυναίκες
பெண்களாக	γυναικες
காலஅளவு	διάρκεια
காலஅளவு	διαρκεια
விண்வீழ்கல்	μετεωρίτη
விண்வீழ்கல்	μετεωρίτης
உரையாடிக்	αλληλεπιδρούν
ஜார்ஜ்டவுன்	τζορτζτάουν
பிராண்டன்	μπράντον
சென்சூ	σένζου
மறையாக்கம்	κρυπτογράφηση
மறையாக்கம்	κρυπτογράφησης
மறையாக்கம்	κρυπτογράφηση
பேரரசுவாதம்	ιμπεριαλισμού
உபயோகமான	παραγωγική
உபயோகமான	παραγωγικό
உபயோகமான	παραγωγικές
உபயோகமான	παραγωγικά
ரசீட்	ρασίντ
தேடுக	αναζητήστε
தேடுக	αναζήτηση
நதானியேல்	ναθάνιελ
எல்ல	έλλα
தனிமைப்படுத்தி	απομονώσουμε
பிரகடன	διακήρυξη
பிரகடன	προκήρυξη
மேனார்ட்	μέιναρντ
பேரழகி	αυτοκράτειρα
பறந்தன	πέταξε
ஓரச்சு	ομοαξονικό
பாராட்டினார்கள்	χειροκροτούν
மனச்சிதைவு	σχιζοφρένεια
ஸ்பேம்	ανεπιθύμητη
ஸ்பேம்	ανεπιθύμητο
ஸ்பேம்	ανεπιθύμητα
ஸ்பேம்	σπαμ
ஸ்பேம்	spam
கிரிஃபித்	γκρίφιθ
தொலெமி	πτολεμαίος
உணர்ந்தால்	νιώθω
உணர்ந்தால்	νιώσε
பிரிவினால்	μαντεία
கார்ட்டூம்	χαρτούμ
சாமந்தி	ανεμώνη
அத்தாதுர்க்	ατατούρκ
வில்லோ	γουίλοου
ஆவலாக	ανήσυχος
ஆவலாக	ανυπόμονος
ஆவலாக	ανυπόμονη
நோயுற்று	παύουν
அறிவுறுத்தல்கள்	γνωστοποιήσεις
அறிவுறுத்தல்கள்	ειδοποιήσεις
பணக்காரன்	πλούσιος
பணக்காரன்	ριτς
பணக்காரன்	πλούσιοι
பணக்காரன்	πλούσιο
பணக்காரன்	πλούσια
வாழைப்பழங்கள்	μπανάνες
வாழைப்பழங்கள்	μπανάνα
உடன்பிறப்புகள்	αδέλφια
உடன்பிறப்புகள்	αδέρφια
கம்பியை	ράβδος
கம்பியை	ροντ
கம்பியை	καλάμι
இகோர்	ίγκορ
