και	ve
θέρμανση	isı
θέρμανση	isınma
θέρμανση	isıtma
μπουένος	buenos
πρόληψη	önleme
πρόληψη	önlemek
άνταμ	adem
άνταμ	adam
νεκρό	ölüler
νεκρό	öldü
νεκρό	ölü
νεκρό	dead
αναθεώρηση	inceleme
αναθεώρηση	değerlendirme
αναθεώρηση	gözden
αναθεώρηση	sürüm
αναθεώρηση	revizyon
επίτιμος	fahri
προεδρικό	başkanlık
προεδρικό	cumhurbaşkanlığı
ανεπάρκεια	eksikliği
ανεπάρκεια	eksiklik
ανεπάρκεια	yetersizlik
καταλόγου	dizin
καταλόγου	dizini
καταλόγου	rehberi
σκιά	gölge
σκιά	gölge
εξαγωγή	ihraç
εξαγωγή	ihracat
καθυστέρηση	erteleme
καθυστέρηση	gecikme
καθυστέρηση	gecikmeler
καθυστέρηση	gecikmiş
καθυστέρηση	gecikti
καθυστέρηση	ertelendi
συνομοσπονδία	konfederasyonu
συνομοσπονδία	konfederasyon
αποκάλυψε	ortaya
αποκάλυψε	açıkladı
διαφωνίες	anlaşmazlıkları
διαφωνίες	tartışmalar
διαφωνίες	anlaşmazlıklar
διαφωνίες	anlaşmazlıklar
διαφωνίες	anlaşmazlık
επιβατών	yolcular
επιβατών	yolcuları
επιβατών	yolcu
επιβατών	yolcu
επιβατών	yolcusu
αγροτικές	kırsal
προστάτης	koruyucu
προστάτης	prostat
λειψία	leipzig
αντιγόνη	antigone
κατάστημα	shop
κατάστημα	alışveriş
κατάστημα	dükkan
κατάστημα	mağaza
κατάστημα	mağazası
κατάστημα	mağazadan
κατάστημα	dükkan
κατάστημα	store
κατάστημα	mağaza
σι	cee
συντονισμού	koordinasyon
λιβύης	libya
λιβύης	libya
απεικονίσεις	tasvirleri
απεικονίσεις	çizimler
τσάρος	çar
νότιος	güney
νότιος	güneyli
μπασίστα	basçı
ξένοι	yabancılara
ξένοι	yabancılar
ξένοι	yabancı
ξένοι	yabancılarla
ξένοι	yabancılar
ξένοι	yabancılar
χούντα	cunta
ξεκάθαρα	açıkça
παραγγελία	sipariş
παραγγελία	düzen
παραγγελία	emir
παραγγελία	sipariş
αγαθά	ürünler
αγαθά	mallar
αγαθά	mal
απειλές	tehdit
απειλές	tehditleri
απειλές	tehditler
εχθρό	düşman
περίοδοι	dönemler
περίοδοι	aralıklı
σκληρά	zor
σκληρά	zoru
σκληρά	sert
πόρτες	kapılar
πόρτες	kapıları
πόρτες	kapı
αυτοβιογραφία	otobiyografi
τζέιν	jane
ούρα	sidik
ούρα	idrar
ούρα	ura
πυρηνική	nükleer
ανάμνηση	bellek
ανάμνηση	hatıra
ανάμνηση	anılar
ανάμνηση	hatıralar
ανάμνηση	hafıza
υπολογιστής	bilgisayar
δαβίδ	davud
δαβίδ	davut
δαβίδ	david
εγγραφή	kaydı
εγγραφή	kayıt
εγγραφή	ruhsat
εγγραφή	tescil
εγγραφή	kayıt
απέδειξε	kanıtlandı
απέδειξε	kanıtladı
απέδειξε	ispat
ταχεία	hızlandırılmış
κινηματογραφικό	sinematik
σιμόν	simone
σιμόν	simon
άιρες	aires
μπουν	boon
μπουν	boone
ολυμπία	olympia
εξωτερικός	harici
άξονας	dingil
άξονας	ekseni
προφήτης	peygamber
συμεών	semyon
συμεών	simeon
ανώνυμος	anonim
ανώνυμος	isimsiz
αντιπρόσωπος	temsilcisi
αντιπρόσωπος	temsilci
αντιπρόσωπος	delege
πεν	penn
πεν	pen
πεν	kalem
βαρέων	ağırsiklet
ζωντανό	hayatta
ζωντανό	canlı
αναγνωρίσει	tanımla
αναγνωρίσει	teşhis
εισαγωγής	ithalat
νιγηρία	nijerya
λούις	lewis
λούις	louis
σταθερές	sabitleri
ντουέτο	düet
ντουέτο	ikili
βακτήρια	bakteri
βακτήρια	bakteriler
επιτροπές	komisyon
επιτροπές	komiteler
επηρεάστηκε	etkiledi
διαβάζει	okur
διαβάζει	okuyor
πλοκή	komplo
πλοκή	arsa
καρκίνος	yengeç
καρκίνος	kanser
μπανγκλαντές	bangladeş
πιλότος	kılavuz
πιλότος	pilot
σόφια	sofia
σόφια	sofya
αμβούργο	hamburg
αυτοκρατορικό	imparatorluk
στόχοι	amaçları
στόχοι	amaçlar
στόχοι	amaçlar
στόχοι	hedefliyor
στόχοι	gol
στόχοι	hedefler
στόχοι	amaçlar
στόχοι	hedefleri
στόχοι	hedefler
ψηλότερο	uzun
εκτελεστική	yürütme
εκτελεστική	yönetici
κάθριν	kathryn
κάθριν	katherine
κάθριν	catherine
ισχύς	kuvvet
ισχύς	güç
ισχύς	geçerliliği
ισχύς	power
ισχύς	güç
συμφωνεί	katılıyor
υπεύθυνο	sorumlusu
υπεύθυνο	sorumlu
χωρίζει	ayıran
χωρίζει	böler
οροπέδιο	yaylası
εκδίκηση	intikam
εκδίκηση	intikam
εκδίκηση	intikam
εκδίκηση	intikamı
στρατηγοί	generaller
οδύσσεια	odyssey
αποθήκευσης	depo
αποθήκευσης	saklama
αποθήκευσης	depolama
αποθήκευσης	muhafazası
ταξιδεύει	seyahatte
ταξιδεύει	yolculuk
ταξιδεύει	seyahat
άντριου	andrew
πράγα	prag
ετυμολογία	etimoloji
παλαιολόγος	paleologos
μάθημα	ders
μάθημα	sınıf
μάθημα	ders
μάθημα	klas
χιούστον	houston
ρητά	açıkça
ερασιτεχνικό	amatörler
ερασιτεχνικό	amatörce
ερασιτεχνικό	amatör
παράθυρο	pencere
παράθυρο	pencereyi
προτεραιότητα	öncelikli
προτεραιότητα	önceliği
προτεραιότητα	öncelik
μαδαγασκάρη	madagaskar
εισάγει	ekler
εισάγει	tanıtıyor
γλύπτες	heykeltıraşlar
γυμνό	çırılçıplak
γυμνό	çıplak
γυμνό	çıplaklık
γυμνό	çıplak
ουράνια	ilahi
ουράνια	göksel
δέκατο	tenth
δέκατο	onuncu
δημιουργού	yaratıcı
δημιουργού	yaradan
δημιουργού	yaratıcısı
δημιουργού	yaratan
μετα	sonrası
μετα	ardından
μετα	sonrasında
μετα	sonra
ορίζοντα	ufuk
ινδική	yerli
ινδική	kızılderili
ινδική	hintli
ινδική	hint
καστοριά	kastoria
κινηματογράφος	sinema
αδελφές	kız
αδελφές	kardeşler
αδελφές	rahibeler
απλός	basit
απλός	sade
πουλί	sik
πουλί	horoz
πουλί	kuş
πουλί	kus
πουλί	bird
πάγκο	tezgah
πάγκο	karşı
πάγκο	bank
αγαπημένη	favori
αγαπημένη	gözde
αγαπημένη	sevgili
αγαπημένη	sevilen
γιανγκ	yang
μορίων	moleküller
μορίων	molekül
δωμάτια	odalar
δωμάτια	odaları
δωμάτια	oda
πύργους	kuleler
πύργους	kuleleri
προστάτη	koruyucu
προστάτη	prostat
ζήτηση	talep
ιθαγενείς	yerliler
λείπουν	eksik
λείπουν	kayıp
προτεινόμενη	önerilen
προτεινόμενη	tavsiye
προτεινόμενη	önerilen
προτεινόμενη	önerilen
ιππείς	sürücüler
δοκίμιο	kompozisyon
τοίχους	duvarları
τοίχους	duvarlar
τοίχους	duvar
οδηγοί	sürücüler
οδηγοί	sürücüleri
μισή	yarı
μισή	yarısı
μισή	yarim
μισή	yarım
ιδρυτές	kurucuları
πάρκα	parklar
πάρκα	parks
σταθερότητα	istikrar
σταθερότητα	kararlılık
μίνι	mini
μίνι	minnie
άρχοντα	lord
άρχοντα	rab
άρχοντα	rabbim
αυτοκτονία	intiharı
αυτοκτονία	intihar
καταλυτική	katalitik
ευαγγέλιο	incili
ευαγγέλιο	incil
βέρμαχτ	wehrmacht
διορίζεται	atanmış
διορίζεται	atanan
γύρους	turlar
γύρους	mermiler
φραντσέσκο	francesco
αιχμαλωσία	yakala
αιχμαλωσία	yakalama
αιχμαλωσία	tutsak
αιχμαλωσία	esaret
χέπμπορν	hepburn
περιστατικά	olaylar
γραμμάρια	anneanne
γραμμάρια	gram
υποστηρικτής	destekçi
πολιτιστικός	kültürel
πολιτιστικός	kültür
ικανός	yetenekli
λεωφόρος	bulvarı
λεωφόρος	bulvar
λεωφόρος	bulvarı
λεωφόρος	bulvar
λεωφόρος	avenue
λεωφόρος	caddesi
λεωφόρος	otoban
λεωφόρος	otoyol
λεωφόρος	karayolu
βίο	bio
βίο	biyo
βίο	biyografi
άπειρο	sonsuz
άπειρο	sonsuzluk
λευκός	white
λευκός	beyaz
καταστραφεί	imha
παππού	dedem
παππού	dede
παππού	büyükbaba
παππού	dede
παππού	büyükbaba
παππού	dedesi
αιθιοπία	etiyopya
ζωγράφισε	boyanmış
ζωγράφισε	boyalı
ξένη	yabancı
τακτικό	taktiksel
τακτικό	taktik
κοσμήματα	mücevherleri
κοσμήματα	mücevher
κοσμήματα	mücevherler
κοσμήματα	takı
κοσμήματα	mücevher
κοσμήματα	kuyumcu
κοσμήματα	mücevherler
κοσμήματα	takı
κοσμήματα	mücevher
κοσμήματα	kuyumcu
κοσμήματα	mücevherler
γυμναστικής	jimnastik
συντριπτική	bunaltıcı
συντριπτική	ezici
δεκτή	kabul
στολή	kostüm
στολή	kostümlü
στολή	giysi
στολή	kıyafet
στολή	üniformalı
στολή	forma
στολή	üniforma
ομοσπονδίες	federasyonları
χάρης	haris
επικεντρώνεται	duruluyor
έντυπα	formlar
έντυπα	formları
έντυπα	form
διπλά	ikili
διπλά	çifte
διπλά	çift
διπλά	duble
υποστηρίζοντας	tartışıyor
υποστηρίζοντας	tartışmak
υποστηρίζοντας	tartışırken
περιορισμένο	sınırlı
περιορισμένο	kısıtlı
περιορισμένο	sınırlıdır
περιορισμένο	kısıtlı
μαχητής	savaşçı
μαχητής	dövüşçü
στου	stu
αποθέματα	hisseler
αποθέματα	hisseleri
αποθέματα	rezervleri
οξείδωση	oksidasyon
αλεξάνδρα	alexandra
πεποιθήσεις	inançları
ντάγκλας	douglas
άγκυρα	ankara
άγκυρα	çapa
άγκυρα	demir
μορφολογία	morfoloji
κατασκευάζονται	imal
κατασκευάζονται	üretilen
κατασκευάζονται	üretilmiş
αξιόπιστη	güvenilir
αξιόπιστη	inandırıcı
αξιόπιστη	güvenilir
σήμανση	etiketleme
γειτονιά	semt
γειτονιά	komşuluk
γειτονιά	mahalle
γειτονιά	semt
γειτονιά	komşuluk
γειτονιά	mahalle
φοιτητής	öğrenci
προσανατολισμό	oryantasyon
ρόλων	görevleri
ρόλων	görevler
ρόλων	rol
ρόλων	rolleri
ρόλων	roller
άρχοντες	efendiler
άρχοντες	lordlar
ουρουγουάη	uruguay
περιστέρι	güvercin
περιστέρι	güvercin
ξένα	yabancı
φράνκο	franco
φράνκο	franko
βάγκνερ	wagner
κάμπο	cabo
κάμπο	campo
σαφής	açık
σαφής	net
σαφής	temizle
σαφής	temiz
σαφής	berrak
γκρι	gray
γκρι	gri
γκρι	grey
γκρι	gri
φαινομένων	fenomen
σέρβος	sırp
σέρβος	sırp
έβδομη	seventh
έβδομη	yedinci
συναισθήματα	duyguları
συναισθήματα	duygular
συναισθήματα	duygu
συναισθήματα	duygularını
συναισθήματα	duygular
συναισθήματα	hisler
πράγας	prag
παραμένοντας	kaldı
παραμένοντας	kalan
φούτμπολ	football
φούτμπολ	futbol
ιωαννίδης	ioannidis
ναυπηγεία	tersaneleri
πρέσβης	büyükelçi
πρέσβης	elçi
ύδρα	hydra
σλοβακίας	slovakya
λίστες	liste
λίστες	listeleri
λίστες	listeler
διαιτητής	hakem
διαιτητής	hakem
σωτηρία	kurtuluşu
σωτηρία	kurtuluş
λάμψη	sparkle
λάμψη	flaş
λάμψη	flash
λάμψη	parıltı
έκτο	sixth
έκτο	altıncı
προσθέτει	ekler
προσθέτει	ekleme
προσθέτει	ekliyor
σαουδική	suudi
αϊνστάιν	einstein
έκπληξη	sürpriz
παραμέτρους	parametreleri
κύτταρο	hücre
κύτταρο	cep
άστρα	yıldız
άστρα	yıldızlar
άστρα	yıldızları
απόγονος	soyundan
αεροδρόμια	havaalanları
ξένο	xenon
ξένο	yabancı
ξένο	yabancı
ιδιοκτήτες	sahipler
ιδιοκτήτες	sahipleri
αντρέι	andrej
αντρέι	andrey
αντρέι	andrei
φοράει	giyer
γουίλιαμς	williams
μαγνητικό	mıknatıs
μαγνητικό	manyetik
οργή	öfke
οργή	kızgınlık
οργή	sinir
οργή	fury
οργή	gazap
οργή	öfke
οργή	gazap
οργή	gazabı
οργή	öfke
συνεντεύξεις	görüşmeler
συνεντεύξεις	röportaj
συνεντεύξεις	mülakat
δωρεά	bağışta
δωρεά	bağış
δωρεά	bağışta
δωρεά	bağış
δωρεά	bağışladı
αλυσίδες	zincirler
αλυσίδες	zincirleri
αλυσίδες	zincir
αλυσίδες	zincir
πιστός	sadık
πιστός	vefalı
πιστός	sadık
πιστός	inançlı
πιστός	mümin
πιστός	inanan
πυρήνες	çekirdekleri
ασθενή	hasta
ασθενή	sabırlı
έξοδος	çıktılar
έξοδος	çıkış
έξοδος	çıktı
έξοδος	çık
έξοδος	çıkışı
έξοδος	çıkış
έξοδος	göç
δούκισσα	düşes
λόφους	tepe
λόφους	tepeler
λόφους	dağlar
λόφους	hills
λόφους	tepeleri
κλούμπε	clube
βρήκα	bulunmuş
βρήκα	bulundu
βρήκα	buldum
αναπτύσσει	geliştirir
εξοπλισμός	donatım
εξοπλισμός	ekipman
εξοπλισμός	donanım
λιγότερα	az
παντρεύεται	evlenir
ναυτιλία	kargo
ναυτιλία	nakliyat
ναυτιλία	nakliye
ναυτιλία	gönderim
ναυτιλία	teslimat
ράγκμπι	rugby
καστίλης	kastilya
ερωτική	erotik
δείκτες	göstergeler
δείκτες	göstergeleri
δείκτες	gösterge
δείκτες	endeksleri
χαρτονομίσματα	banknotlar
χαρτονομίσματα	banknot
χαρτονομίσματα	banknotlar
χαρτονομίσματα	faturaları
προδιαγραφές	özellikler
φίτζι	fiji
ρον	ron
φιλαδέλφεια	philly
φιλαδέλφεια	philadelphia
φιλαδέλφεια	philadelphia
πορτ	iskele
πορτ	port
πορτ	liman
μαδαγασκάρης	madagaskar
πεποίθηση	inanç
πεποίθηση	mahkumiyet
καλωδιακή	kablo
καλωδιακή	kablolu
τζιν	jin
τζιν	kot
τζιν	cin
τζιν	jean
τζιν	gene
τζιν	gen
ρέθυμνο	resmo
ράσελ	russel
ράσελ	russell
συμβάσεις	sözleşmeleri
απόφοιτοι	mezun
απόφοιτοι	mezunlar
αντρέα	andrea
διαζύγιο	boşanmak
διαζύγιο	boşanma
διαζύγιο	boşandı
διαζύγιο	boşanmış
ταιριάζει	uygun
ταιριάζει	fit
έχτισε	inşa
εμπλοκή	nişan
εμπλοκή	etkileşim
παπούα	papua
πυραμίδα	piramit
σρι	sri
φωτογράφος	fotoğrafçı
πρόσθεσε	eklenen
πρόσθεσε	eklendi
πρόσθεσε	eklenmiş
πρόσθεσε	ekledi
δεξαμενή	konteyner
δεξαμενή	kap
δεξαμενή	konteynır
