اتھاہ	mély
بھڑک	láng
بھڑک	mutasd
بھڑک	show
بھڑک	fury
بھڑک	düh
بھڑک	csillogás
بھڑک	csillám
بھڑک	izgatottság
بھڑک	nyugtalanság
بھڑک	düh
بھڑک	harag
بھڑک	villanás
بھڑک	flash
بھڑک	villám
بھڑکانا	kindle
بھڑکانا	kindle
بھڑکیلا	gyönyörű
بھڑکیلا	gyönyörű
بھڑمبا	csalás
بھڑمبا	csaló
بِھڑنا	csatlakozz
بِھڑنا	csatlakozás
بِھڑنا	érintés
بِھڑنا	összecsapás
بِھڑنا	clash
بھڑوا	szégyentelen
بھڑوا	aljas
بھڑوا	alap
بھڑوا	bázis
بھڑوا	szégyentelen
بھڑوا	aljas
بھڑوا	strici
بھڑوا	alap
بھڑوا	bázis
بھڑی	kísértés
بھڑی	csábítás
بھڑَیت	lakó
بھڑَیت	bérlő
بھس	parázs
بھس	tűz
بُھس	pelyva
بُھس	szalma
بُھس	bran
بُھس	burok
بھسترا	kemence
بِھسٹل	szennyezett
بھسّڑ	hájas
بھسّڑ	elhízott
بھسّڑ	csúnya
بھسّڑ	ronda
بھسّڑ	csúf
بھسّڑ	lusta
بھسک	esés
بھسک	zuhanás
بھسک	zuhan
بھسک	lazán
بھسک	laza
بھسکنا	fogyasztanak
بھسکنا	esés
بھسکنا	őszi
بھسکنا	zuhanás
بھسکنا	ősszel
بھسکنا	ősz
بھسم	hamu
بھسنا	elsüllyed
بِھشٹل	piszkos
بِھشٹل	mocskos
بِھشٹل	kosz
بِھشٹل	szennyezett
بِھشٹل	tisztátalan
بھقاقا	nyitva
بھقاقا	széles
بھک	puff
بِھک	könyörög
بھُک	éhínség
بھُک	éhezés
بھُک	éhség
بِھکاری	koldus
بھکت	vallásos
بھکت	vallás
بھکت	vallási
بھکت	követője
بھکت	követő
بھکت	istenfélő
بھکت	jámbor
بھکتی	odaadás
بھکتی	imádat
بُھکراند	bűz
بُھکراندا	büdös
بُھکراندا	bűzös
بھکسنا	korty
بِھکشا	alamizsnát
بِھکشا	könyörög
بِھکشک	koldus
بِھکشو	koldus
بھکّو	hülye
بھکّو	bolond
بھکوا	tudatlan
بھکوا	tudatlanság
بھگ	hibás
بھگ	bad
بھگ	rosz
بھگ	rossz
بھگّا	szökevény
بھگّا	szökevény
بھُگّا	por
بھُگّا	port
بھُگّا	együgyű
بھُگّا	bolond
بھُگّا	por
بھُگّا	port
بھگانا	vereség
بھگانا	legyőzni
بِھگانا	vizes
بِھگانا	nedves
بھگت	jogos
بُھگتان	szankció
بُھگتان	büntető
بُھگتان	büntetés
بُھگتان	büntetés
بُھگتان	felszámolási
بُھگتان	felszámolás
بُھگتانا	elosztására
بُھگتانا	terjesztés
بُھگتانا	elosztás
بُھگتانا	elosztása
بُھگتانا	felszámolja
بُھگتانا	végrehajtani
بُھگتانا	rendezni
بُھگتانا	beállítani
بُھگتانا	komplett
بُھگتانا	teljes
بُھگتانا	teljessé
بُھگتانا	mentesítés
بُھگتنا	elviselni
بُھگتنا	szenved
بھگدڑ	zavart
بھگدڑ	zavartság
بھگدڑ	zűrzavar
بھگدڑ	pánik
بھگدڑ	rendellenesség
بھگدڑ	zavar
بھگر	csalás
بھگر	megtévesztés
بھگر	nyirkos
بھگر	trick
بھگر	trükk
بھگرا	romlott
بھگرا	elkényeztetett
بُھگڑی	hülye
بھگل	álruhában
بھگل	álcázás
بھگل	álca
بھگل	képmutatás
بھگلی	hamisítvány
بھگلی	hamisított
بھگلی	fiktív
بھگلی	sham
بھگلی	hamis
بھگوّ	szökevény
بھگوّ	gyáva
بھگوّ	szökevény
بھگوان	isten
بھگوت	szent
بھگوت	isteni
بھگوت	istenség
بھگوت	isten
بھگوتی	istennő
بھگوڑا	szökevény
بھگوڑا	szökevény
بھگوڑا	szökevény
بِھگونا	meredek
بِھگونا	vizes
بِھگونا	nedves
بھگَیت	futó
بھگَیت	racer
بھگَیت	versenyző
بھگیل	szökevény
بھگیل	vereség
بھگیل	legyőzni
بھگیلا	szökevény
بھل	jó
بھل	iszap
بھلا	jó
بھلا	egészségesek
بھلا	egészségesen
بھلا	egészséges
بھلا	csodás
بھلا	csodálatos
بھلا	jóindulatú
بھلا	hang
بھلا	hangot
بھلا	jólét
بھلا	jóléti
بھلا	hát
بُھلانا	becsapni
بُھلانا	félrevezetni
بُھلاوا	csalás
بُھلاوا	megtévesztés
بُھلاوا	csalás
بُھلاوا	csal
بُھلاوا	csalás
بُھلاوا	csaló
بُھلاوا	megtévesztő
بُھلاوا	félrevezető
بھلائی	jóindulat
بھلائی	erény
بھلائی	jólét
بھلائی	jóléti
بھلائی	haszon
بھلائی	előny
بھلائی	kedvesség
بھلائی	jóindulat
بھلائی	erény
بھلائی	jólét
بھلائی	jóléti
بھلائی	haszon
بھلائی	előny
بھلائی	kedvesség
بھُلسانا	égés
بھُلسانا	égni
بھُلکّڑ	gondatlan
بھُلکّڑ	óvatlan
بھُلکّڑ	hanyag
بھُلکّڑ	gondatlan
بھُلکّڑ	meggondolatlan
بھمبُو	zsír
بھمبُو	zsírok
بھمبُو	fat
بھمبُو	kövér
بھمبو	csúnya
بھمبو	ronda
بھمبو	csúf
بھمبو	zsír
بھمبو	zsírok
بھمبو	fat
بھمبو	kövér
بھمبِیری	szitakötő
بِھن	seine
بِھنّاٹا	düh
بِھنّاٹا	harag
بِھنّاٹا	dühöt
بِھنّاٹا	haragot
بِھنّاس	pusztulás
بِھنّاس	pusztítás
بِھنّاس	megsemmisítés
بِھنّانا	méhek
بِھنبِھنانا	hum
بِھنبِھنانا	buzz
بھُنبُھنی	szóbeszéd
بھُنبُھنی	pletyka
بھُنبھُنیا	rambler
بھُنبھُنیا	vándor
بھُنبھُنیا	csavargó
بھُنبھُنیا	csöves
بھنبھوڑنا	savage
بھنبھوڑنا	vadember
بھنبھوڑنا	harapás
بھنٹا	padlizsán
بھنڈ	fű
بھنڈ	füvet
بھنڈ	füves
بھنڈ	pusztulás
بھنڈ	pusztítás
بھنڈ	megsemmisítés
بھنڈسال	magtár
بھنڈکرنا	elpusztítani
بھنڈکرنا	tönkre
بھُنڈ	sajnálatos
بھُنڈ	szerencsétlen
بھُنڈ	szerencsétlen
بِھنڈا	tömeges
بِھنڈا	tömege
بِھنڈا	mise
بِھنڈا	tömeg
بِھنڈا	blokk
بھنڈارخانہ	kocsma
بھنڈارخانہ	kocsmában
بھنڈارا	konyha
بھنڈارا	konyhában
بھنڈاری	cook
بھنڈاری	főzni
بھنڈاری	főz
بھنڈاری	szakács
بھنڈاری	főzés
بھنڈاری	kincstárnok
بھنڈاری	steward
بھنڈِل	futár
بھنڈِل	hírnök
بھنڈِل	messenger
بھنڈِل	virágzó
بھنڈِل	boldogság
بھنڈِل	boldog
بِھنڈی	okra
بھنڈیلا	utánozni
بھنڈیلا	utánzó
بھنڈیلا	utánozza
بھنک	din
بھنک	szóbeszéd
بھنک	pletyka
بھنک	hum
بھنک	visszhang
بھنک	echo
بھنک	gyűrűt
بھنک	gyűrűvel
بھنک	ring
بھنک	gyűrű
بھنک	gyűrűs
بِھنکنا	raj
بِھنکنا	buzz
بھنگ	kannabisz
بھنگ	kender
بھنگ	szakadt
بھنگ	megtört
بھنگ	törött
بھنگ	törve
بھنگ	megsemmisült
بھنگ	elpusztult
بھنگ	elpusztította
بھنگ	kender
بھنگ	legyőzte
بھنگ	legyőzött
بھُنگا	atka
بِھنگی	felül
بِھنگی	top
بِھنگی	csúcs
بِھنگی	felső
بِھنگی	legfelső
بھُننا	grillezett
بھنور	gond
بھنور	baj
بھنور	örvény
بھنور	eddy
بھنور	gond
بھنور	baj
بھنور	örvény
بھنور	örvény
بھنیجا	unoka
بھنیجا	unokaöccse
بھُو	helyszín
بھُو	helyén
بھُو	webhely
بھُو	talajban
بھُو	talaj
بھُو	világ
بھُو	world
بھُو	vilag
بھُو	hely
بھُو	föld
بھُو	földterület
بھُو	szárazföld
بھُو	telek
بھُو	földterületek
بھُو	föld
بھُو	talaj
بھوچال	földrengés
بھوانی	himlő
بھُوبل	parázs
بھُوت	levegő
بھُوت	air
بھُوت	víz
بھُوت	vizet
بھُوت	démon
بھُوت	démonok
بھُوت	ördög
بھُوت	ghost
بھُوت	szellem
بھُوت	tűz
بھُوت	éter
بھُوتاہا	kísért
بھُوتنی	csúnya
بھُوتنی	ronda
بھُوتنی	csúf
بھوج	evés
بھوج	enni
بھوج	eszik
بھوج	élvezi
بھوج	élvezem
بھوج	bankett
بھوجن	étel
بھوجن	élelem
بھوجن	élelmiszerek
بھوجن	táplálék
بھوجن	élelmiszer
بھوجن	étkezés
بھوجن	étel
بھَوچکّا	megdöbbent
بھور	hajnal
بھور	dawn
بھور	hajnalban
بھَورا	pince
بھَورا	pincében
بھَورا	alagsorban
بھَورا	pince
بھَورا	alagsor
بھُورا	auburn
بھُورا	brown
بھُورا	barna
بھُورا	vásár
بھُورا	korrekt
بھُورا	tisztességes
بھُورا	fair
بھُورا	igazságos
بھُورا	morzsa
بھُوری	brown
بھُوری	barna
بھُوسا	szalma
بھُوسلا	khaki
بھُوسی	bran
بھُوسی	pelyva
بھُوسی	burok
بھُوسی	korpás
بھُوک	étvágyat
بھُوک	vágy
بھُوک	kell
بھُوک	szükséges
بھُوک	kapacitások
بھُوک	kapacitás
بھُوک	kívánom
بھُوک	kívánság
بھُوک	bárcsak
بھُوک	űr
بھُوک	tér
بھُوک	éhínség
بھُوک	éhezés
بھُوک	éhség
بھُوکا	éhes
بھُوکا	éhen
بھُوکا	kapzsi
بھُوکا	mohó
بھُوکا	szegény
بھُوکا	szegények
بھُوکا	rászoruló
بھوکنا	pierce
بھوکنا	szúrt
بھوکنا	szúrás
بھوکنا	szúr
بھوگ	étel
بھوگ	élelem
بھوگ	élelmiszerek
بھوگ	táplálék
بھوگ	élelmiszer
بھوگ	büntetés
بھوگ	bántalmazás
بھوگ	visszaélés
بھوگ	visszaélések
بھوگ	átok
بھوگ	joy
بھوگ	öröm
بھوگ	örömöt
بھوگ	étkezés
بھوگ	étel
بھوگ	számláló
بھوگ	mulatozás
بھوگ	végeredmény
بھوگ	jutalom
بھوگ	szenvedés
بھوگ	szenved
بھوگ	test
بھوگ	testem
بھوگ	holttest
بھوگ	snake
بھوگ	kígyó
بھوگنا	elviselni
بھوگنا	medve
بھوگنا	bear
بھوگنا	mackó
بھوگنا	maci
بھوگنا	elviselni
بھوگی	evő
بھُول	hibás
بھُول	hibám
بھُول	tévedés
بھُول	hiba
بھُول	mulasztás
بھُول	csúszás
بھُول	csúszik
بھُول	slip
بھُول	tévedés
بھُول	hiba
بھُول	gondatlanság
بھُولا	elfeledett
بھُولا	elfelejtett
بھُولا	tévútra
بھُولا	vesztett
بھُولا	elveszett
بھُولا	lost
بھولا	ártatlan
بھولا	ártatlanok
بھولا	naiv
بھولا	naív
بھولا	egyszerű
بھولا	szimpla
بھولاپن	ártatlanság
بھولاپن	egyszerűség
بھُولنا	kisasszony
بھولےسے	akaratlanul
بھُوم	helyszín
بھُوم	helyén
بھُوم	webhely
بھُوم	ország
بھُوم	országban
بھُوم	domain
بھُوم	tartomány
بھُوم	világ
بھُوم	world
بھُوم	vilag
بھُوم	hely
بھُوم	föld
بھُوم	földterület
بھُوم	szárazföld
بھُوم	telek
بھُوم	földterületek
بھُوم	föld
بھُوم	talaj
بھُومی	földi
بھُومی	földfelszíni
بھُومی	szárazföldi
بھُومیا	földbirtokos
بھوَن	house
بھوَن	ház
بھوَن	házon
بھوَن	lakás
بھوَن	épület
بھوَن	templom
بھوَن	szentély
بھوَن	temploma
بھوَن	temple
بھوَن	szentély
بھُونا	pörkölt
بھَونچال	forradalom
بھَونچال	földrengés
بھَونچال	felfordulás
بھَونچکّا	meglepett
بھَونچکّا	meglepő
بھَونچکّا	meglepve
بھَونچکّا	megdöbbent
بھوَنچمپا	tűzijáték
بھوندو	bolond
بھوندو	hülye
بھوندو	egyszerű
بھوندو	szimpla
بھونڈا	eltorzult
بھونڈا	deformált
بھونڈا	torz
بھونڈا	csúnya
بھونڈا	ronda
بھونڈا	csúf
بھونڈا	eltorzult
بھونڈا	deformált
بھونڈا	torz
بھونڈا	csúnya
بھونڈا	ronda
بھونڈا	csúf
بھونڈا	kínos
بھونڈا	kellemetlen
بھَونرا	pince
بھَونکڑ	tudatlan
بھَونکڑ	tudatlanság
بھَونکڑ	hülye
بھَونکنا	kéreg
بھونکنا	ütés
بھونکنا	pierce
بھونکنا	szúrt
بھونکنا	szúrás
بھونکنا	szúr
بھونکنا	tolóerő
بھونگا	ügyetlen
بھونگا	vakmerő
بھونگا	hülye
بھُوننا	sült
بھُوننا	gyötrelem
بھُوننا	égés
بھُوننا	égni
بھُوننا	fry
بھوئیں	föld
بھوَیّا	táncos
بھوَیّا	táncosnő
بھی	is
بھی	túl
بھی	hasonlóképpen
بھی	is
بھی	túl
بھی	szintén
بھی	egyben
بھی	úgyszintén
بھی	hasonlóképpen
بھَے	betegségek
بھَے	betegség
بھَے	félelem
بھَے	terror
بھَے	rettegés
بھَے	rémület
بھَے	rettegés
بھیّا	testvér
بھیانک	szörnyű
بھیانک	rettenetes
بھیانک	félelmetes
بِھیت	wall
بِھیت	fali
بِھیت	falat
بِھیت	fal
بھیت	titok
بھیت	titkos
بِھیتر	beltéri
بِھیتر	fedett
بِھیتر	benti
بِھیتر	belső
بِھیتر	belseje
بِھیتر	belül
بِھیتری	belső
بِھیتری	elrejtve
بِھیتری	rejtett
بِھیتری	elrejtett
بِھیتریا	rab
بِھیتریا	fegyenc
بِھیتریا	hazai
بِھیتریا	belföldi
بھیٹ	kínál
بھیٹ	gyűlés
بھیٹ	találkozás
بھیٹ	találkozó
بھیٹ	megbeszélés
بھیجا	futár
بھیجا	hírnök
بھیجا	messenger
بھیجا	futár
بھیجا	hírnök
بھیجا	messenger
بھیجا	agya
بھیجا	agyat
بھیجا	agyam
بھیجا	agy
بھیجنا	diszpécser
بھیجنا	küldj
بھیجنا	küld
بھیجنا	küldeni
بھیجنا	továbbítja
بِھیچنا	crush
بھید	rejtvény
بھید	puzzle
بھید	kirakós
بھید	hasadék
بھید	megnyitás
بھید	nyitás
بھید	megnyitó
بھید	nyitó
بھید	nyílás
بھید	lyuk
بھید	gödör
بھید	titok
بھید	titkos
بھید	nyom
بھید	rejtvény
بھید	nyom
بھید	osztott
بھید	rejtvény
بھید	puzzle
بھید	kirakós
بھید	hasadék
بھید	megnyitás
بھید	nyitás
بھید	megnyitó
بھید	nyitó
بھید	nyílás
بھید	titokzatos
بھید	rejtély
بھید	rejtélyes
بھید	lyuk
بھید	gödör
بھید	titok
بھید	titkos
بھید	nyom
بھید	rejtvény
بھید	nyom
بھید	osztott
بھیدبھائو	titok
بھیدبھائو	titkos
بھیدی	nyomozó
بھیدی	detektív
بھیدی	besúgó
بھیدی	informátor
بھیدی	tudván
بھیدی	ismerve
بھیدی	tudva
بھیدی	összeesküvő
بھیدی	kém
بھیدیا	cserkész
بھیدیا	felderítő
بھیدیا	kém
بِھیڑ	torlódások
بِھیڑ	gond
بِھیڑ	baj
بِھیڑ	bajkeverő
بِھیڑ	szerencsétlenség
بِھیڑ	csapás
بِھیڑ	tömeg
بھیڑ	szelíd
بھیڑ	alárendelt
بھیڑ	alázatos
بھیڑ	alávetett
بھیڑ	szelíd
بھیڑ	alárendelt
بھیڑ	alázatos
بھیڑ	alávetett
بھیڑ	bárány
بھیڑ	juh
بھیڑ	birkák
بھیڑ	juhok
بھیڑ	birka
بھیڑسالہ	pen
بھیڑسالہ	tollat
بھیڑسالہ	toll
بھیڑا	kos
بھیڑا	ram
بھیڑیا	farkas
بھیڑیا	wolf
بھیڑیا	kegyetlen
بھیڑیا	kegyetlenség
بھیس	levegő
بھیس	air
بھیس	álruhában
بھیس	álcázás
بھیس	álca
بھیس	álcázó
بھیس	álcázás
بھیس	álca
بھیس	ruha
بھیس	levegő
بھیس	air
بھیس	álruhában
بھیس	álcázás
بھیس	álca
بھیس	álcázó
بھیس	álcázás
بھیس	álca
بھیس	hasonlóság
بھیس	ruha
بِھیک	alamizsnát
بِھیک	jótékonyság
بِھیک	jótékonysági
بِھیک	könyörög
بِھیگا	nedves
بِھیگا	nyirkos
بِھیگا	vizes
بِھیگا	nedves
بھیل	keverék
بھیل	elegy
بھیل	keverékek
بِھیم	rettenetes
بھَیں	kecske
بھَیں	borjú
بِھینا	puha
بِھینا	lágy
بھینٹ	interjú
بھینٹ	találkozás
بھینٹ	megvesztegetni
بھینٹ	bevezetés
بھینٹ	bevezetése
بھینٹ	bevezető
بھینٹ	áldozat
بھینٹ	áldozatot
بھینٹ	látogatás
بِھینچ	clinch
بِھینچنا	crush
بِھینچنا	szoros
بِھینچنا	szűk
بِھینچنا	szorosan
بھَینس	bölény
بھَینس	bivaly
بھَینس	buffalo
بھینکر	szörnyű
بِھینی	enyhe
بِھینی	dim
بِھینی	homály
بِھینی	puha
بِھینی	lágy
پا	szár
پا	folytatás
پا	gyökér
پا	áll
پا	állva
پابجائی	kompenzáció
پابجائی	kártérítés
پابرجا	állandósult
پابرجا	egyenletes
پابرجا	rendíthetetlen
پابرہنہ	mezítláb
پابند	lekötött
پابند	elkövetett
پابند	elkötelezett
پابند	visszafogott
پابند	köt
پابند	kötve
پابند	ellenőrzött
پابندی	börtönbüntetés
پابندی	kontroll
پابندی	irányítás
پابندی	vezérlő
پابندی	ellenőrzési
پابندی	ellenőrzés
پابندی	tilalom
پابندی	csekk
پابندی	csekket
پابندی	ellenőrzés
پابندی	börtönbüntetés
پابندی	kontroll
پابندی	irányítás
پابندی	vezérlő
پابندی	ellenőrzési
پابندی	ellenőrzés
پابندی	tilalom
پابندی	korlátozás
پابندی	csekk
پابندی	csekket
پابندی	ellenőrzés
پابوس	hízelgő
پاپاک	törülköző
پاپوش	cipő
پاتابہ	harisnyát
پاتابہ	harisnya
پاتابہ	zoknit
پاتابہ	zokni
پاتابی	cipő
پاجامہ	nadrág
پاجامہ	nadrágot
پاخانہ	ürülék
پاخانہ	mocsok
پاخانہ	ürülék
پاخانہ	mosdó
پاداری	kitartás
پادراز	elégedett
پادراز	boldogság
پادراز	boldog
پادررکاب	figyelmeztetés
پادررکاب	riadó
پادررکاب	riasztás
پادرہوا	illuzórikus
پادرہوا	alaptalan
پاشکستہ	tehetetlen
پاشکستہ	tehetetlen
پاشکستہ	erőtlen
پاشکستہ	fogyatékkal
پاشکستہ	kikapcsolva
پاشکستہ	fogyatékos
پاشکستہ	rokkant
پالغز	csúszás
پالغز	csúszik
پالغز	slip
پامال	feldúlt
پامال	megsemmisült
پامال	elpusztult
پامال	elpusztította
پامال	tönkretette
پامال	tönkrement
پامال	tönkretett
پامال	zúzott
پامال	összetört
پامال	feldúlt
پامال	megsemmisült
پامال	elpusztult
پامال	elpusztította
پامال	tönkretette
پامال	tönkrement
پامال	tönkretett
پامال	zúzott
پامال	összetört
پامردی	bátorság
پامردی	bátorság
پامردی	állásfoglalás
پامردی	határozat
پامردی	felbontás
پایاب	sekélyes
پایاب	felszínes
پایاب	sekély
پایاب	ford
جلاپا	irigység
جلاپا	irigy
جلاپا	féltékenység
جلاپا	irigység
دیرپا	tartós
دیرپا	maradandó
دیرپا	állandó
دیرپا	végleges
دیرپا	tartós
دیرپا	maradandó
دیرپا	tartós
دیرپا	tartós
دیرپا	maradandó
دیرپا	állandó
دیرپا	végleges
دیرپا	tartós
دیرپا	maradandó
پالینا	kapni
پالینا	megszerzése
پالینا	értem
پالینا	biztonságos
پاپ	hibás
پاپ	hibám
پاپ	bűntudat
