در	ประตู
یکا	ยูนิต
یکا	หน่วย
فیلی	ช้าง
استفراغ	อาเจียน
استفراغ	อ้วก
استفراغ	อาเจียน
سعود	saud
یوحنا	จอร์น
یوحنا	john
یوحنا	จอห์น
بیضوی	elliptic
مایورکا	mallorca
اجتماعات	ชุมชน
عبوری	การขนส่งมวลชน
ناخودآگاه	จิตใต้สำนึก
خونه	บ้าน
خونه	home
خونه	บาน
بیوه	หม้าย
بیوه	หม้าย
بیوه	แม่หม้าย
بیوه	หม้าย
یوم	อร่อย
یوم	yum
دلتای	เดลต้า
دلتای	delta
زبانه	แท็บ
قرضه	หนี้
تهوع	คลื่นไส้
ناخن	nail
ناخن	เล็บ
ناخن	ตะปู
ناخن	เล็บ
ناخن	เล็บ
ناخن	ตะปู
خنجر	กริช
هایدگر	heidegger
بانکوک	บางกอก
بانکوک	กรุงเทพ
بانکوک	กรุงเทพฯ
بانکوک	กรุงเทพมหานคร
هجدهمین	eighteenth
ماژور	เมเจอร์
اسکله	ท่าเรือ
خوابگاه	หอพัก
خوابگاه	หอ
خوابگاه	หอพัก
شلاق	หวด
شلاق	แส้
شلاق	แสด
شلاق	หวด
وجدان	สำนึก
وجدان	จิตสำนึก
وجدان	มโนธรรม
سلین	céline
غاز	ห่าน
امکاناتی	โบนัส
نای	หลอดลม
آسا	asa
سکوهای	แพลตฟอร์ม
سنگسار	stone
سنگسار	หิน
سنگسار	ศิลา
سنن	sunan
سازش	ประนีประนอม
سازش	ที่พัก
ویت	wyeth
مرداب	บึง
چتر	ชูชีพ
چتر	ร่ม
عزیزم	ถึง
عزیزم	ที่รัก
عزیزم	ลูก
عزیزم	ทารก
عزیزم	เบบี้
عزیزم	ที่รัก
عزیزم	ที่รัก
هد	หัว
هد	เฮด
گناهان	บาป
جادوی	เวทมนตร์
جادوی	มนตร์
کلیپ	คลิป
کلیپ	clip
دوج	dodge
روشنفکر	ปัญญา
محصولاتی	สินค้า
محصولاتی	ผลิตภัณฑ์
زامبی	ซอมบี้
زامبی	ผีดิบ
هاوک	เหยี่ยว
مصریان	อียิปต์
داعی	เอื้อ
حسادت	อิจฉา
حسادت	หึง
حسادت	อิจฉา
زمانهای	ไทม์
زمانهای	ครั้ง
معمای	ลึกลับ
معمای	ปริศนา
معمای	ลี้ลับ
معمای	ปริศนา
زوم	ขยาย
زوم	ซูม
رویترز	reuters
مثلثی	สามเหลี่ยม
کامپانیا	campania
حکیمی	ฉลาด
ادل	อะเดล
ادل	อเดล
مفرد	เอกพจน์
بلندای	นั่ง
یونیون	สหพันธ์
یونیون	สหภาพแรงงาน
یونیون	สหภาพ
تلاقی	ชุม
ساق	ขา
راههای	วิธี
راههای	วิถี
ارسالی	ส่ง
کامی	kami
معتمد	ไว้ใจ
هدفی	วัตถุประสงค์
چکش	ค้อน
گالن	แกลลอน
سوزا	souza
فانتوم	phantom
وداع	อำลา
قیصریه	caesarea
چارت	แผนภูมิ
چارت	ชาร์ต
چارت	ภูมิ
موشی	เมาส์
کید	เคด
داو	daw
داو	พิราบ
مته	สว่าน
ضمیر	สรรพนาม
بخوانند	อ่าน
تدارکات	เสบียง
سودی	กำไร
سودی	ประโยชน์
استیک	สเต็ก
بزرگوار	รุ่งโรจน์
درایو	ไดรฟ์
درایو	ไดร์ฟ
ورم	บวม
ورم	บวม
ورم	บวมๆ
اجاق	เตา
اجاق	เตา
مرغابی	เป็ด
ستونی	คอลัมน์
کامو	kamo
واسیلی	vasily
خاکسپاری	ฝัง
اتر	ether
مادربزرگ	ยาย
مادربزرگ	ยาย
بگیر	รับ
بگیر	เอา
کارتونی	การ์ตูน
معالجه	บำบัด
یانی	yani
اوره	urea
باربودا	บาร์บูดา
دپ	dep
دپ	dap
وایلد	wild
وایلد	ดุดัน
لیدن	leiden
ضیاء	zia
هانی	ที่รัก
هوپ	โฮป
هوپ	หวัง
براک	บร็อค
عرق	เหงื่อ
نامرئی	ล่องหน
دونگ	ดง
دونگ	ดอง
آندریاس	andreas
مجرمان	อาชญากร
کمین	ซุ่ม
اتوبان	ทางด่วน
اتوبان	ทางหลวง
اتوبان	ไฮเวย์
لعاب	เคลือบ
بدرود	อำลา
آویخته	แขวน
واریانس	แปรผัน
تاکتیکی	ยุทธวิธี
راهب	บวช
مردن	ตาย
تخفیف	ส่วนลด
مزاحم	รบกวน
میکی	micky
لایت	lite
اسپیلبرگ	spielberg
وولف	หมาป่า
کالری	แคลอรี่
پترسون	peterson
متروکه	ร้าง
پوتین	บูต
سایبری	ไซเบอร์
خداحافظ	บาย
خداحافظ	อำลา
خداحافظ	goodbye
خداحافظ	ลา
دوبی	dubai
دوبی	ดูไบ
یوزپلنگ	puma
آنتورپ	antwerp
برآمدگی	ตุง
سیمز	sims
زک	แซบ
زک	แซ
زک	แซก
زک	แซค
بلی	ท้อง
بلی	พุง
بلی	สะดือ
گراز	หมูป่า
گراز	หมูป่า
گینس	เกน
یاسین	yasin
ماراتن	มาราธอน
ارثی	กรรมพันธุ์
سیاهی	ดำ
ایت	ait
لگن	เชิงกราน
لگن	อ่าง
نیپون	นิปปอน
سانت	แซง
پرطرفدار	เด่น
نواز	nawaz
مانعی	อุปสรรค
تاپ	ท็อป
جادوگری	แม่มด
میکائیل	ไมเคิ้ล
میکائیل	ไมเคิล
جرگه	jirga
نیروانا	นิพพาน
مستقیما	โดยตรง
دهلیز	atrium
چکی	เช็ก
تکی	single
تکی	โสด
لیمو	เลมอน
لیمو	มะนาว
لیمو	มะนาว
باکره	เวอร์จิน
باکره	จิ้น
پلوتو	พลูโต
مغناطیس	magnet
شیار	แทร็ก
شیار	แทร็ค
سرجیو	sergio
صفرا	น้ำดี
واتفورد	watford
حنا	ฮา
دایملر	อภิสิทธิ์
شکن	ยับ
گلوگاه	คอ
سؤالات	คำถาม
دکل	เสา
ضمانت	รับรอง
مشروب	เหล้า
مشروب	สุรา
مارینا	ท่าเรือ
ات	ott
برا	บรา
فرکانسی	ความถี่
لیسا	lisa
لیسا	ซ่า
ترم	วาระ
درامر	กลอง
باریکه	แคบ
ارابه	ตะกร้า
ارابه	เกวียน
احمق	โง่
نعمتی	พร
نعمتی	อวยพร
نعمتی	โปรดปราน
لیوان	กระจก
لیوان	แก้ว
لیوان	เหยือก
تخمیر	หมัก
بارتون	burton
غافل	หลงลืม
هارمونی	ปรองดอง
تراست	ใจ
تراست	ไว้ใจ
دارک	เข้ม
دارک	มืด
دستگاههای	อุปกรณ์
کمون	คอมมูน
پهناور	wide
پهناور	กว้าง
ژرف	ลึก
ژرف	deep
پهپاد	drone
اعظمی	azmi
بیر	เบียร์
بیر	แบก
بیر	หมี
تلمبه	ปั๊ม
رله	ถ่ายทอด
رله	ผลัด
رضوان	แถลง
تایر	ยาง
تایر	ยาง
ماژول	โมดูล
میک	มิค
میک	มิก
شرور	ร้าย
شرور	ผู้ร้าย
کاهنده	ablative
ازمیر	izmir
شیفت	กะ
شیفت	กะเทย
شیفت	กะ
آمونیاک	แอมโมเนีย
هورن	แตร
میت	ถุงมือ
اقامتگاه	ที่พัก
فایو	ห้า
مدنظر	ทอด
باهوش	ฉลาด
باهوش	ฉลาด
توانبخشی	บำบัด
بلیط	ตั๋ว
بلیط	บัตร
بلیط	ตั๋ว
بلیط	ใบสั่ง
بلیط	บัตร
تعاملی	โต้ตอบ
نینجا	นินจา
عقلانی	ตรรก
عقلانی	ปัญญา
جود	จู๊ด
مصونیت	ภูมิคุ้มกัน
مصونیت	ภูมิคุ้มกัน
کربنی	carbon
کربنی	คาร์บอน
معتاد	ติด
معتاد	ขี้ยา
بازگردانی	ฟื้นฟู
بازگردانی	ซ่อมแซม
متالورژی	metallurgy
دورگه	ลูกผสม
وایس	รอง
کانو	cano
کانو	kano
انداختند	feat
گلد	ทอง
گلد	โกลด์
گلد	ทองคำ
شرم	ละอาย
شرم	เสียดาย
حاملگی	ครรภ์
چکیده	นามธรรม
چکیده	คลาย
چکیده	สรุป
مالاریا	มาลาเรีย
پاستور	หลวง
تز	วิทยานิพนธ์
سانگ	แซง
سانگ	ซัง
سانگ	ซาง
سانگ	ซอง
سانگ	ซุง
شست	เกย
تاکتیک	กลยุทธ์
تاکتیک	ยุทธวิธี
اوک	โอ๊ค
سگی	หมา
سگی	หมาก
سگی	สุนัข
مر	เมอ
لغزش	เลื่อน
لغزش	สลิป
لغزش	หลุด
لغزش	slip
لغزش	สะดุด
بکش	สังหาร
بکش	ฆ่า
بنگ	ปัง
بنگ	แบง
هلمز	โฮล์มส์
هلمز	โฮล์ม
مسافری	สัมภาระ
مسافری	commuter
آسم	หอบ
کبری	งูเห่า
پیشی	kitty
دیاز	diaz
دیاز	dias
شجاعی	กล้า
اهرم	โยก
وودز	ป่า
شهرتی	เกียรติยศ
کامبت	kombat
فرناندز	fernandez
فرناندز	fernández
تراشیده	โกน
هوشیاری	จิตสำนึก
هوشیاری	สติ
داسو	dassault
اوترخت	utrecht
ممیز	เฉือน
پولیس	ตำรวจ
مؤنث	หญิง
دامی	ดัก
سمینار	สัมมนา
تمامیت	บริบูรณ์
مهربانی	น้ำใจ
تیت	เทท
تیت	เทต
تیت	เท็ท
تیت	เท็ต
تنگستن	ทังสเตน
نمو	increment
کندن	ขุด
وون	วอน
وون	ชนะ
گلدان	แจกัน
گلبرگ	กลีบ
گلبرگ	กลีบ
خامه	ครีม
پاسگاه	สถานี
فریرا	ferreira
مرلین	เมอร์ลิน
شمایل	คอน
شمایل	ไอคอน
میلو	milo
میلو	ไมโล
موزون	จังหวะ
ایستاد	ติดขัด
املایی	สะกด
نردبان	บันได
زسکا	cska
واله	เวลล์
دایمی	ถาวร
رقیق	ถ่ายทอด
اسپم	spam
اسپم	สแปม
راهبری	นักบิน
بیوشیمی	ชีวเคมี
کرس	kress
بازارها	ตลาด
ژنی	ยีน
ژنی	จีน
زبانشناسی	ภาษาศาสตร์
نظرها	หมายเหตุ
نظرها	คอมเมนท์
ناتان	ธาน
ناتان	เนธาน
پرایس	ราคา
معلمی	คุณครู
معلمی	อาจารย์
معلمی	ครู
کایل	ไค
کایل	ไคล
کایل	ไคล์
بگیرم	เกลียด
طیبی	tayebi
کاه	ฟาง
کاه	หลอด
پشه	ยุง
پشه	ยุง
آمور	amor
مش	แมช
لوتوس	โลตัส
لوتوس	lotus
مزایا	ข้อดี
غنیمت	ก้น
گلها	ดอกไม้
سست	อ่อนแอ
سست	อ่อน
تبصره	เชิงอรรถ
تبصره	อรรถ
خندان	หัวเราะ
لاغر	ผอม
لاغر	บาง
لاغر	ผอม
لاغر	บางๆ
آغا	agha
کروس	cruz
کبرا	งูเห่า
بلوم	บลูม
نگارنده	designer
تین	teen
تین	ทีน
تین	tin
تین	ทิน
سوئیچ	สลับ
هلو	ท้อ
هلو	พีช
خبرنگاری	วารสารศาสตร์
مایلز	ไมลส์
مایلز	ไมล์
دیلن	dylan
سرگرد	เมเจอร์
سرفه	ไอ
سرفه	ไอ
باارزش	ล้ำค่า
مزایده	ประมูล
کلاد	คลอด
دخانیات	ยาสูบ
نابغه	อัจฉริยะ
گول	หลงกล
گول	หลอก
ریزه	rize
خارش	คัน
خارش	คัน
خارش	คัน
کتان	ลินิน
کتان	สายไหม
کتان	ฝ้าย
کتان	cotton
قرنیه	กระจกตา
شکوفه	blossom
شکوفه	ดอกไม้
شکوفه	flower
شکوفه	บลูม
میاد	ที่มา
منش	ท่าที
منش	attitude
منش	ทัศนคติ
سقفی	เพดาน
محموله	สินค้า
شاکی	บ่น
شاکی	โจทก์
شاکی	โจทย์
روتردام	rotterdam
پارانا	paraná
یونکرس	junkers
اشباح	phantom
اشباح	ผี
سرماخوردگی	หนาว
سرماخوردگی	เย็น
سرماخوردگی	เย็นๆ
جهانیان	โลก
