और	και
कोमोडो	κομόντο
तरतूस	ταρτούς
ब्रेनर	μπρένερ
होज	χοτζ
नोटरी	συμβολαιογράφος
हेल्पर	βοηθός
वेलोड्रोम	ποδηλατοδρόμιο
इंजीलवादी	ευαγγελιστής
दोस्तोयेव्स्की	ντοστογιέφσκι
झुठलाए	αρνείται
गैरबराबरी	άνιση
खांचा	κουπ
कोरीया	correia
क्रूगमैन	krugman
विह्वल	κατακλυσμός
व्यसनों	εξαρτήσεις
बाल्बोआ	μπαλμπόα
ग्लूटेन	γλουτένη
भगशेफ	κλειτορίδα
स्टैक्स	στοίβες
अगलों	αρχαίους
अगलों	αρχαίοι
जर्ज़ी	jerzy
बीएई	μπέι
एत्तोरे	ettore
कोबा	κόμπα
आरपीजी	rpg
घमण्डी	σνομπ
वॉशर	πλυντήριο
मिस्ट्राल	mistral
माइसनर	meissner
बरासो	barroso
ग्रीफिथ	γκρίφιθς
कालाब्रिया	καλαβρία
मुखाग्र	προσωπείο
मुखाग्र	πρόσοψη
बिस्लामा	μπισλάμα
लिमोज़ीन	λιμουζίνα
ओग्डेन	όγκντεν
गैलिशियन	γαλικίας
टेक्निशियम	τεχνήτιο
कबाल	κλίκα
कोवालेवस्कया	κοβαλέφσκαγια
मायवर	μουάβρ
ब्रंसविक	brunswick
यूनियनिस्ट	ενωτικό
रिमांड	προφυλάκιση
चुम्बकन	μαγνήτιση
आचे	aceh
सैलिक	σαλικό
स्मोकी	σμόκι
रुसवा	υποβαθμίσει
अँधा	τυφλοί
अँधा	τυφλά
अँधा	τυφλός
अँधा	τυφλό
अँधा	τυφλή
मावी	μάουι
स्क्र्याबिन	σκριάμπιν
मिनरल्स	ορυκτά
रिजवे	ρίτζγουεϊ
ऐपलेट	μικροεφαρμογή
दूदू	ντουντού
एटवुड	άτγουντ
समस्थापन	ομοιόσταση
प्रोग्रामित	προγραμματισμένο
प्रोग्रामित	προγραμματιστεί
प्रोग्रामित	προγραμματισμένος
प्रोग्रामित	προγραμματισμένη
प्रोग्रामित	προγραμματισμένα
लिबर्टीज	ελευθερίες
साइक	ψυχιατρική
ओलाफुर	όλαφουρ
ओवरले	επικάλυψη
पैरिटी	ισοτιμία
एनक्रिप्ट	κρυπτογράφηση
टाँक	μανίκια
चमर	camara
झोपड़ियां	καλύβες
तुर्गेन्येव	τουργκένιεφ
ब्लूग्रास	bluegrass
कलाशनिकोव	καλάσνικοφ
सिटर	σίτερ
बीएसए	bsa
गोर्डिमर	γκόρντιμερ
पाषाणकालीन	νεολιθική
बहकाया	αποπλάνησε
रैकेटबॉल	ρακέτες
सेलबोट	ιστιοφόρο
रीमानी	riemannian
हरितलवक	χλωροπλάστη
किन्से	κίνσεϊ
बोबा	μπόμπα
हैलोजन्स	αλογόνα
कोनेली	κόνελι
कैचमेंट	απορροής
स्टॉकटन	στόκτον
डाइरेक्टएक्स	directx
ओसवाल्डो	οσβάλντο
यूआरआइ	γιούρι
नासरत	ναζαρέτ
अकतोबे	ακτομπέ
मेक्सिकाना	mexicana
शिंग	σινγκ
निम्फ	νύμφες
ओवरड्राइव	overdrive
ओलेक्जेंडर	oleksandr
डायपर	πάνες
डायपर	πάνα
डायपर	πάνες
फेयरफील्ड	φέρφιλντ
बेवफा	άπιστος
बेवफा	άπιστη
सीओडी	cod
सीओडी	μπακαλιάρος
व्याख्याताओं	λέκτορες
ब्रिजेट	μπρίτζετ
डीवीआर	dvr
सिक्वेल	συνέχειες
नथुनों	ρουθούνια
बकल	πόρπη
तुल	tull
ग्लेनडेल	γκλέντεϊλ
मुखबिरों	πληροφοριοδότες
बलोक	blok
सुसी	σούζυ
माकी	μάκι
माकी	μακί
माकी	maki
ज्विंगली	ζβίγγλιος
टीआरएस	σεδ
प्लम्बर	υδραυλικός
प्लम्बर	υδραυλικό
कज़न	καζάν
ल्होत्से	λότσε
पालिन	πέιλιν
नौरा	norra
बार्तोलोमियो	bartolomeo
फिरो	περιφέρονται
कुनो	κούνο
आलेखीय	γραφικό
आलेखीय	γραφικός
लुपस	ινομυαλγία
पिकफोर्ड	πίκφορντ
पुनर्विलोकन	επανεξέταση
पुनर्विलोकन	αναθεώρηση
पुनर्विलोकन	ανασκόπηση
एडोल्फो	αντόλφο
गेरेथ	γκάρεθ
फ्रीबीएसडी	freebsd
केटामाइन	κεταμίνη
टैमी	τάμι
सरप्राइज़	έκπληξη
यूआरआई	γιούρι
सुपरवाइजरी	εποπτική
सुपरवाइजरी	εποπτικό
सुपरवाइजरी	εποπτικές
प्रकृती	αξιολογεί
फ्लोरेस	φλόρες
षड्यंत्रकारियों	συνωμότες
फ़रेब	εξαπατήσει
पीबीसी	pbc
कॉपियर	φωτοτυπικό
ज़मीर	συνείδηση
मंचूरियन	μαντζουρίας
पिना	πίνα
डालिए	ντάλια
बदावी	μπαντάουι
पेंटाथलान	πένταθλο
अमिश्रित	σιδηρούχα
मैसिना	μεσίνα
नुस्ख़े	συμβουλές
अरस	αράς
जेपीईजी	jpeg
अयातोल्ला	αγιατολάχ
वर्मांट	βερμόντ
मिर्बो	μιρμπό
ओवरराइड	παράκαμψη
रोव	ρόου
चित्तविभ्रम	παραλήρημα
हैडोक	μπακαλιάρος
एथनो	εθνο
आउटटेक	σύναξη
यूएसएएफ	usaf
रेगनर	ράγκναρ
त्वेन्ते	twente
विद्युतग्राही	παντογράφου
बिटकॉइन	bitcoin
कास्परोव	κασπάροφ
मंददृष्टि	αμβλυωπία
बीचर	μπίτσερ
स्तान	στέπα
धड़कते	παλμική
फफोला	blister
फफोला	κυψέλη
रेगिनाल्ड	ρέτζιναλντ
गुआनिन	γουανίνης
ऑक्सैलिक	οξαλικού
उफ़	ουπς
बेनिगनी	μπενίνι
गोफन	σφεντόνα
पंगा	χαμός
पंगा	χάλι
अरान	αράν
बर्नाडोट	bernadotte
कासिमिर	casimir
एप्पलटन	άπλετον
आइलैंडर्स	νησιώτες
सिग्मुंड	σίγκμουντ
दबायें	press
दबायें	τύπου
दबायें	πατήστε
दबायें	τύπος
दबायें	πάτα
न्युओवा	nuova
स्टेजिंग	στήσιμο
कनेक्शन्स	συνδέσεις
कनेक्शन्स	διασυνδέσεις
केल्साइट	ασβεστίτη
ग्लॉसी	γυαλιστερό
पोकेमोन	πόκεμον
रहेट	ρετ
हिपोक्रेटिस	ιπποκράτη
होयगेन्स	χόυχενς
तरोताज़ा	ανανεωμένη
करघों	αργαλειούς
लिब्रो	libro
हार्टमैन	χάρτμαν
मार्शा	μάρσα
बिस्किट	μπισκότο
हेमिंगवे	χέμινγουεϊ
रिश्तो	μετράει
टीएलएस	tls
जोमो	jomo
जेवीएम	jvm
अनचाहा	ανεπιθύμητη
अनचाहा	ανεπιθύμητο
अनचाहा	ανεπιθύμητα
बेचें	πούλα
डोलन	ντόλαν
मोलोक	μολώχ
थॉर्नटन	θόρντον
टीएफटी	tft
रोटोंडा	rotonda
रिलैक्स	χαλαρός
रिलैक्स	χαλαρά
रिलैक्स	χαλαρή
रिलैक्स	χαλάρωσε
मोत	θάνατος
मोत	θάνατο
जररत	τζάρετ
ब्राईस	μπράις
यिर्मयाह	τζερεμάια
होरोक्स	χόροκς
लुक्का	λούκα
कमिट	διαπράξει
डोरिया	ντόρια
इनविक्टस	invictus
यूक्लिडीन	ευκλείδεια
ख्वारिज़्मी	khwarizmi
शूटर्स	σκοπευτές
शूटर्स	εκτελεστές
हैंडहेल्ड	χειρός
मैथियास	ματίας
जयपत्र	lauraceae
लाग्रांजीय	lagrangian
मेक्लेनबर्ग	mecklenburg
अपहनन	λιντσάρισμα
थुलियम	θούλιο
हेयरपिन	φουρκέτα
शेकी	επισφαλής
एस्टोरिया	αστόρια
कस्टर	κάστερ
नाबिल	ναμπίλ
मार्लिन	μαρλίν
छुपाता	κρύβει
फिफे	φάιφ
कनफेडरेशन	συνομοσπονδία
