категорія	類別
чужинців	外僑
чужинців	外國人
чужинців	外星人
стріляв	射手
стріляв	槍手
паула	paula
розбите	破碎
розбите	破損
розбите	斷
сакури	櫻桃
фельдман	feldman
суцільне	固體
суцільне	固態
суцільне	實心
суцільне	扎實
суцільне	堅固
ларсен	larsen
затримала	被捕
поділитися	共用
поділитися	共享
поділитися	分享
поділитися	share
насиченість	飽和
насиченість	飽和度
зачіски	理髮
принтер	印表機
походити	後裔
походити	後代
піднебіння	味覺
піднебіння	顎
фарра	法拉
зливи	陣雨
зливи	淋浴
переможцю	victor
йод	碘
наскрізь	透過
наскрізь	通過
експортує	出口
гоу	豪
гоу	howe
джаред	jared
шкідливий	有害
шкідливий	惡意
бре	佈雷
саван	壽衣
проміння	射線
маятник	鐘擺
забуває	遺忘
резервування	備用
резервування	後援
резервування	支援
резервування	備份
резервування	後備
гармонійного	調和
гармонійного	諧波
орхідеї	蘭花
звичка	習慣
фукс	fuchs
благодійності	慈善
епіцентр	震央
ніколаос	nikolaos
єву	夏娃
єву	eve
багдада	巴格達
кубічна	立方
спокуса	心動
спокуса	誘人
спокуса	誘惑
спокуса	引誘
ляонін	遼寧
цифрову	數值
компенсація	補償
компенсація	賠償
синто	神道
джоді	jody
цельсія	攝氏
гус	gus
овочеві	蔬菜
паніка	恐慌
лінійку	尋求
собачка	竇
собачка	犬
собачка	狗
собачка	䲁
каспар	kaspar
шерідан	sheridan
спитати	問
курія	curia
екзамен	考試
екзамен	考試
една	edna
суринаму	蘇利南
відчуваю	感受
відчуваю	感覺
білан	雪球
рін	凜
гуннар	gunnar
щелепні	gnathostomata
хубей	湖北
мишка	滑鼠
мишка	鼠
піко	pico
експериментувати	技術
захват	離合器
захват	欽佩
захват	仰慕
підвал	基底
підвал	地下室
танкер	油輪
щирість	誠意
щирість	真誠
поляризація	兩極化
токсичність	毒性
сердець	心
сердець	紅心
ередивізі	eredivisie
пірсинг	穿孔
бармен	酒保
транзистор	電晶體
скінченна	有限
класні	酷
хаїм	chaim
хаїм	haim
гайда	aida
кумамото	熊本
френкі	frankie
вечерю	晚飯
вечерю	晚餐
вечерю	晚餐
каталіна	catalina
котик	封
котик	密封
котик	印章
котик	海豹
благословив	祝福
благословив	有福
стелла	stella
вільгельміна	wilhelmina
вирізали	刻刻
вставка	插入
вставка	插入
платив	預約
хромосома	染色體
несумісні	不相容
гогенлое	hohenlohe
злодія	賊
благородні	高尚
благородні	貴族
благородні	高貴
благородні	崇高
органічне	有機
оновлені	更新
ерос	eros
гарантія	擔保
гарантія	保固
гарантія	保障
гарантія	擔保
гарантія	保證
асиміляція	同化
дамб	堤壩
дамб	水壩
джудіт	judith
форпост	前哨
форпост	前哨站
хуа	華
екзамени	考試
ланцюгами	守護
малюків	嬰兒
кочівники	遊牧民族
зрадника	叛徒
зрадника	叛賊
кабул	喀布爾
акуратно	準確
акуратно	精確
акуратно	整潔
квоти	配額
квоти	定額
квоти	限額
квоти	配額
квоти	定額
дисперсія	差異
бейсбол	棒球
тьєполо	tiepolo
інвалід	殘障
вартові	守護者
вартові	監護人
клинка	匕首
дратує	煩人
відокремлених	分居
сексуальний	性
карантин	隔離
карантин	檢疫
доісторична	史前
радіатор	散熱器
славне	宴會
карім	karim
ахмет	ahmet
гідне	值得
саппоро	札幌
дженкінс	jenkins
франсуаза	françoise
грамотно	詮釋
емо	emo
холодильник	冰箱
холодильник	冰箱
цибулею	洋蔥
фокусування	聚焦
фокусування	聚焦
фокусування	重點
фокусування	專注
фокусування	焦點
вулик	蜂巢
пірат	海盜
банан	香蕉
банан	蕉
корвін	corwin
елія	aelia
бретт	brett
замовила	訂購
вол	wahl
тайбей	臺北
тайбей	台北市
тайбей	台北
смітник	垃圾
шахрайство	作弊
шахрайство	欺騙
шахрайство	舞弊
шахрайство	詐騙
шахрайство	欺詐
шахрайство	騙局
шахрайство	詐騙
надписи	標籤
тандем	串聯
реджинальд	reginald
потрібним	需要
сусідка	室友
перемикач	切換
перемикач	切換
перемикач	開關
іцхак	yitzhak
іграшка	玩具
конічна	圓錐
псалми	聖詩
псалми	詩篇
прикмети	預兆
диференціальна	差分
диференціальна	微分
довірою	信任
довірою	信賴
акб	akb
порції	當量
порції	產量
порції	屈服
лунь	倫
ваду	臭蟲
хунань	湖南
платять	付費
платять	付款
платять	支付
експертні	專家
макферсон	macpherson
бойл	boyle
васкес	vasquez
васкес	vázquez
натяки	影射
пітті	pitti
другові	朋友
другові	好友
розчарований	失望
загадок	謎語
гобелен	壁毯
заповнювати	填寫
заповнювати	填滿
заповнювати	填充
заповнювати	填補
підвалах	無情
гірко	苦苦
гірко	苦
квазі	准
торт	蛋糕
дівчатка	儀
дівчатка	yee
дівчатка	girls
дівчатка	女孩
дівчатка	女生
дівчатка	女童
неактивний	閒置
даже	甚至
возили	拉
анекдотів	軼事
юрт	蒙古包
салман	salman
зібраннях	團聚
примус	驍將
сіни	玄關
єфімов	efimov
джа	dja
вигідний	破壞性
вигідний	毀滅性
поважний	雄偉
міль	飛蛾
міль	蛾
готелях	酒店
готелях	旅館
хейлі	haley
мотузка	繩
мотузка	繩子
мотузка	繩索
недоїдання	營養不良
упс	哎呀
ексклюзивні	排他性
ексклюзивні	排他
ексклюзивні	獨家
ексклюзивні	專屬
раві	ravi
таль	tal
варення	果醬
незаконними	非法
гідравліка	水力
гідравліка	液壓
розуміємо	實現
пробіл	太空
пробіл	空間
розбитих	破碎
несправедливість	不公
гвоздика	康乃馨
тягарем	沒落
джолі	jolie
зареєструвати	報名
зареєструвати	註冊
зареєструвати	登記
найгірша	最糟糕
найгірша	最壞
найгірша	最糟
травнева	may
травнева	梅
травнева	五月份
травнева	五月
катування	酷刑
шлак	渣
символічних	象徵
символічних	象徵性
кріштіану	cristiano
чорнила	墨
чорнила	墨水
чорнила	油墨
перекрита	重疊
програвач	球員
програвач	玩家
аналоговий	模擬
аналоговий	類比
аналоговий	模擬
безпечна	安全
пунта	punta
клітку	籠
клітку	籠子
черепів	頭骨
дірки	孔洞
чашки	杯子
спека	熱
спека	熱火
спека	加熱
спека	熱力
спека	熱量
