με	עם
θέλοντας	לרצות
άνταμ	אדם
νεκρό	מת
νεκρό	מתים
νεκρό	מתה
αναθεώρηση	ביקורת
αναθεώρηση	סקירה
προεδρικό	נשיאותי
καταλόγου	תיקייה
σκιά	הצל
σκιά	שאדו
σκιά	צל
σκιά	צל
εξαγωγή	ייצוא
εξαγωγή	ייצא
εξαγωγή	יצוא
εξαγωγή	יצוא
καθυστέρηση	עיכוב
καθυστέρηση	לעכב
καθυστέρηση	השהיה
καθυστέρηση	עיכובים
καθυστέρηση	עיכוב
καθυστέρηση	מתעכב
συνομοσπονδία	הקונפדרציה
αποκάλυψε	גלה
αποκάλυψε	לחשוף
αποκάλυψε	חשף
αποκάλυψε	נחשף
αποκάλυψε	חשף
αποκάλυψε	התגלה
εκφράζεται	הביע
εκφράζεται	הביעה
διαφωνίες	מחלוקות
διαφωνίες	סכסוכים
επιβατών	נוסעים
επιβατών	הנוסעים
επιβατών	הנוסע
επιβατών	נוסע
επιβατών	נוסעת
αγροτικές	כפרי
αγροτικές	כפרית
αγροτικές	הכפרית
συλλογική	הקולקטיבי
προστάτης	מגן
προστάτης	הערמונית
προστάτης	פטרון
λειψία	לייפציג
αντιγόνη	אנטיגונה
κατάστημα	חנות
κατάστημα	חנות
κατάστημα	החנות
συντονισμού	תיאום
λιβύης	לובי
λιβύης	לוב
απεικονίσεις	האיורים
τσάρος	הצאר
νότιος	דרומי
νότιος	דרומית
νότιος	דרום
νότιος	הדרומי
μπασίστα	הבסיסט
ξένοι	זרים
ξένοι	זרים
ξένοι	זרים
χούντα	החונטה
ξεκάθαρα	בבירור
ξεκάθαρα	בברור
παραγγελία	להזמנת
παραγγελία	מצווה
παραγγελία	הסדר
παραγγελία	הזמנה
παραγγελία	סדר
παραγγελία	פקודה
αγαθά	סחורה
αγαθά	סחורות
απειλές	איומי
απειλές	איום
απειλές	איומים
εχθρό	האויב
εχθρό	אוייב
εχθρό	אויב
περίοδοι	תקופות
περίοδοι	מחזורים
σκληρά	קשה
σκληρά	קשיח
φιλοξένησε	אירח
φιλοξένησε	מתארח
πόρτες	דלתות
αυτοβιογραφία	האוטוביוגרפיה
κατατάχθηκε	התגייס
ούρα	שתן
πυρηνική	גרעין
πυρηνική	גרעינית
πυρηνική	גרעיני
ανάμνηση	הזיכרון
ανάμνηση	זיכרון
ανάμνηση	זכרון
υπολογιστής	מחשבון
υπολογιστής	מחשב
δαβίδ	דויד
δαβίδ	דיוויד
δαβίδ	דיויד
δαβίδ	דייוויד
δαβίδ	דוד
δαβίδ	דייויד
εγγραφή	הקלטה
εγγραφή	מקליט
εγγραφή	רישום
εγγραφή	הרשמה
εγγραφή	להרשמה
απέδειξε	הוכיח
απέδειξε	הוכחת
απέδειξε	הוכיחה
απέδειξε	להוכיח
ταχεία	מואץ
κινηματογραφικό	קולנועית
σιμόν	סימון
σιμόν	שמעון
σιμόν	סימון
σιμόν	סיימון
άιρες	איירס
μπουν	בון
μπουν	בון
ολυμπία	אולימפיה
εξωτερικός	חיצוניים
εξωτερικός	חיצוניות
εξωτερικός	חיצונית
εξωτερικός	חיצוני
άξονας	ציר
προφήτης	נביא
προφήτης	הנביא
συμεών	סמיון
συμεών	שמעון
ανώνυμος	אנונימי
ανώνυμος	אנונימיות
ανώνυμος	אלמוני
ανώνυμος	אנונימית
παρατήρησε	התבונן
αντιπρόσωπος	הנציג
αντιπρόσωπος	נציג
πεν	פן
πεν	עט
ζωντανό	בחיים
ζωντανό	חי
αναγνωρίσει	מזהה
αναγνωρίσει	מזדהה
αναγνωρίσει	לזהות
αναγνωρίσει	זהה
εισαγωγής	ייבוא
εισαγωγής	יבא
νιγηρία	ניגריה
λούις	לואיס
λούις	לואי
λούις	לואיס
σταθερές	קבועים
ντουέτο	דואט
ντουέτο	הדואט
ντουέτο	צמד
ντουέτο	הצמד
βακτήρια	חיידקים
βακτήρια	חיידק
επιτροπές	עמלות
επιτροπές	ועדות
επηρεάστηκε	הושפע
επηρεάστηκε	מושפעת
επηρεάστηκε	השפיע
επηρεάστηκε	מושפע
πλοκή	העלילה
πλοκή	מזימה
πλοκή	עלילה
καρκίνος	סרטן
μπανγκλαντές	בנגלדש
ονοματολογία	המינוח
πρόσφερε	מוצעת
πιλότος	פיילוט
πιλότος	טייס
σόφια	סופיה
αμβούργο	המבורג
αυτοκρατορικό	קיסרי
αυτοκρατορικό	הקיסרי
στόχοι	מטרות
στόχοι	יעדים
στόχοι	שערים
στόχοι	מטרות
στόχοι	יעדים
στόχοι	מטרות
στόχοι	יעדים
εκτελεστική	מנהל
κάθριν	קתרין
κάθριν	קתרין
κάθριν	קתרין
απαιτούσε	דרש
απαιτούσε	דרשה
απαιτούσε	דרשו
ισχύς	כוח
ισχύς	חוזק
ισχύς	עוצמה
ισχύς	כח
ισχύς	תוקף
ισχύς	כוח
ισχύς	עוצמה
ισχύς	כח
ισχύς	power
νομοθετικό	המחוקקת
υπεύθυνο	אחראית
υπεύθυνο	אחראי
υπεύθυνο	אחריות
υπεύθυνο	האחראי
υπεύθυνο	אחראיות
υπεύθυνο	אחראים
χωρίζει	מפריד
χωρίζει	מחלק
εκδίκηση	נקמה
εκδίκηση	נקמה
εκδίκηση	נקם
εκδίκηση	נקמת
στρατηγοί	הגנרלים
στρατηγοί	גנרלים
οδύσσεια	אודיסיאה
αποθήκευσης	אחסון
αποθήκευσης	איחסון
αποθήκευσης	מחסן
ταξιδεύει	מטייל
ταξιδεύει	נסיעה
ταξιδεύει	נסיעות
άντριου	אנדרו
πράγα	פראג
ετυμολογία	אטימולוגיה
μάθημα	שעור
μάθημα	שיעור
μάθημα	רמה
μάθημα	כיתה
μάθημα	מעמד
χιούστον	יוסטון
ρητά	מפורשות
ρητά	במפורש
ερασιτεχνικό	חובבנית
ερασιτεχνικό	חובבן
ερασιτεχνικό	חובבני
ερασιτεχνικό	חובבים
παράθυρο	חלון
παράθυρο	החלון
προτεραιότητα	עדיפות
προτεραιότητα	בעדיפות
κατοικούν	שוכנים
μαδαγασκάρη	מדגסקר
μυτιλήνη	מיטילנה
γυμνό	ערומות
γυμνό	ערום
γυμνό	עירום
γυμνό	עירומים
γυμνό	עירומה
γυμνό	ערומה
γυμνό	עירום
γυμνό	עירום
ουράνια	השמימי
ουράνια	שמימי
δέκατο	עשירי
δέκατο	עשירית
δέκατο	tenth
δέκατο	העשירי
αποκαλύφθηκε	נחשף
αποκαλύφθηκε	חשף
αποκαλύφθηκε	התגלה
δημιουργού	יוצר
δημιουργού	יוצרת
δημιουργού	היוצר
μετα	אחרי
μετα	לאחר
ορίζοντα	אופק
ινδική	הודית
ινδική	אינדיאני
ινδική	הודי
καστοριά	קסטוריה
κινηματογράφος	קולנוע
αδελφές	האחיות
αδελφές	אחיות
απλός	פשוטות
απλός	פשוט
απλός	פשוטה
απλός	פשוטים
πουλί	זין
πουλί	ציפור
πουλί	בירד
πάγκο	דלפק
πάγκο	הספסל
πάγκο	ספסל
αγαπημένη	אהובים
αγαπημένη	מועדפת
αγαπημένη	מועדף
αγαπημένη	אהוב
αγαπημένη	אהוב
αγαπημένη	אהובים
αγαπημένη	אהובה
γιανγκ	יאנג
μορίων	מולקולות
μορίων	מולקולה
δωμάτια	חדרים
πύργους	מגדלים
πύργους	מגדלי
προστάτη	מגן
προστάτη	הערמונית
ζήτηση	דרישה
ζήτηση	ביקוש
ζήτηση	דורש
ιθαγενείς	ילידים
λείπουν	נעדר
λείπουν	חסרה
λείπουν	חסרים
λείπουν	געגועים
λείπουν	חסר
προτεινόμενη	הצעות
προτεινόμενη	הצעת
προτεινόμενη	הציע
προτεινόμενη	הצעה
προτεινόμενη	הוצע
προτεινόμενη	המלצת
προτεινόμενη	המלצה
προτεινόμενη	מומלץ
ιππείς	הפרשים
ιππείς	רוכבים
ιππείς	הרוכבים
κυριαρχεί	שולט
τοίχους	חומות
τοίχους	קירות
οδηγοί	נהגים
οδηγοί	מדריכים
οδηγοί	מדריכי
οδηγοί	מנחה
μισή	מחצית
μισή	חצי
ιδρυτές	המייסדים
πάρκα	פארקים
πάρκα	פארקס
σταθερότητα	יציבות
σταθερότητα	היציבות
μίνι	מיני
μίνι	מיני
άρχοντα	לורד
αυτοκτονία	התאבדות
καταλυτική	קטליטי
ευαγγέλιο	הבשורה
βέρμαχτ	הוורמאכט
γύρους	הקפות
γύρους	סיבובים
αιχμαλωσία	ללכוד
αιχμαλωσία	תפיסה
χέπμπορν	הפבורן
περιστατικά	תקריות
γραμμάρια	גרם
υποστηρικτής	תומך
πολιτιστικός	תרבותית
πολιτιστικός	תרבותי
ικανός	מיומן
ικανός	מיומנת
ικανός	מסוגל
ικανός	מסוגלות
λεωφόρος	שדרות
λεωφόρος	שדרות
λεωφόρος	שדרה
λεωφόρος	אבניו
λεωφόρος	כביש
βίο	ביוגרפיה
βίο	ביו
βίο	ביולוגיה
άπειρο	אינסוף
άπειρο	אינסופיים
άπειρο	אינסופית
άπειρο	אינסופי
άπειρο	אינסוף
λευκός	לבן
λευκός	לבנה
καταστραφεί	נהרס
καταστραφεί	הושמד
καταστραφεί	הרס
καταστραφεί	הרוס
καταστραφεί	נהרסו
παππού	סבא
παππού	סב
παππού	סבא
αιθιοπία	אתיופיה
ζωγράφισε	צבוע
ζωγράφισε	צבועה
ζωγράφισε	צייר
ξένη	זר
ξένη	זרה
ξένη	זרות
τακτικό	טקטי
κοσμήματα	תכשיטי
κοσμήματα	תכשיטים
κοσμήματα	תכשיט
κοσμήματα	תכשיטים
κοσμήματα	תכשיט
κοσμήματα	תכשיטים
συντριπτική	מכריע
συντριπτική	מוחץ
δεκτή	מתקבלת
δεκτή	התקבלה
δεκτή	התקבל
δεκτή	קיבל
δεκτή	שהתקבלו
δεκτή	מקובלת
δεκτή	מקובל
στολή	תלבושת
στολή	התחפושת
στολή	תחפושת
στολή	תלבושת
στολή	המדים
στολή	אחיד
στολή	אחידה
στολή	מדים
επικεντρώνεται	ממקד
ενισχύσεις	סיוע
έντυπα	צורות
έντυπα	טפסים
διπλά	מכפיל
διπλά	כפול
διπλά	דאבל
υποστηρίζοντας	להתווכח
υποστηρίζοντας	מתווכח
περιορισμένο	מוגבלות
περιορισμένο	מוגבלת
περιορισμένο	מוגבל
περιορισμένο	מוגבלות
περιορισμένο	מוגבלת
περιορισμένο	מוגבל
μαχητής	לוחמת
μαχητής	לוחם
στου	סטו
αποθέματα	מניות
αποθέματα	מילואים
αποθέματα	במילואים
οξείδωση	חמצון
αλεξάνδρα	אלכסנדרה
πεποιθήσεις	הרשעות
πεποιθήσεις	אמונות
πεποιθήσεις	האמונות
ντάγκλας	דאגלס
άγκυρα	אנקרה
άγκυρα	עוגן
άγκυρα	העוגן
μορφολογία	מורפולוגיה
περιθώριο	שוליים
περιθώριο	שולי
περιθώριο	שוליים
κατασκευάζονται	יוצר
κατασκευάζονται	מיוצר
κατασκευάζονται	יוצרו
κατασκευάζονται	מיוצרים
αξιόπιστη	אמין
αξιόπιστη	אמינות
αξιόπιστη	אמינה
αξιόπιστη	אמין
αξιόπιστη	אמינה
αξιόπιστη	אמין
αξιόπιστη	אמינה
αξιόπιστη	אמינות
αξιόπιστη	אמינים
σήμανση	מסמן
γειτονιά	שכונת
γειτονιά	השכונה
γειτονιά	שכונה
γειτονιά	שכונה
φοιτητής	סטודנט
φοιτητής	תלמידה
φοιτητής	תלמיד
φοιτητής	סטודנטית
προσανατολισμό	נטייה
ρόλων	תפקידים
άρχοντες	הלורדים
ουρουγουάη	אורוגוואי
περιστέρι	דאב
περιστέρι	יונה
περιστέρι	יונה
ξένα	זר
ξένα	זרה
ξένα	זרות
φράνκο	פרנקו
βάγκνερ	וגנר
βάγκνερ	ווגנר
κάμπο	קאבו
κάμπο	קאמפו
σαφής	ברור
σαφής	נקה
σαφής	נקי
γκρι	אפורה
γκρι	גריי
γκρι	אפור
γκρι	אפורה
γκρι	גריי
