το	the
αξιωματούχος	zvanične
αξιωματούχος	zvanični
αξιωματούχος	službeni
οξείδιο	oksidi
κήπους	bašče
κήπους	bašti
αναμνήσεις	sjećanja
αναμνήσεις	uspomene
αναμνήσεις	uspomena
παρατσούκλι	nadimak
τυνησίας	tunis
υεμένη	jemen
ρικ	rick
γεμάτο	napunjen
γεμάτο	ispunio
μάνατζερ	rukovodilac
φορντ	ford
προπαγάνδα	propaganda
αφαιρέθηκε	uklonjena
σπάνιες	rijetki
σπάνιες	rijetko
καταγράφονται	snimila
καταγράφονται	snimljene
καταγράφονται	snimljen
καταγράφονται	snimio
μυθικό	legendarna
μυθικό	legendarni
χάθηκε	izgubljeni
χάθηκε	izgubila
χάθηκε	izgubljena
χάθηκε	izgubili
χάθηκε	izgubio
πεζικό	pješadija
τροποποιήσεις	amandmani
τροποποιήσεις	amandmane
τροποποιήσεις	promjene
τροποποιήσεις	modifikacije
κλήρωση	lutrija
κλήρωση	crtež
ατομικά	individualni
ατομικά	individualne
καύσιμο	gorivo
ηλεκτρικά	električne
ηλεκτρικά	električna
ηλεκτρικά	električni
ηλεκτρικά	električna
ηλεκτρικά	električni
αμφισβήτηση	spor
συντήρησης	održavanje
τζόνι	johnny
γκόρντον	gordon
στοκχόλμη	stockholm
νεότερα	noviji
νεότερα	novije
φιλ	phil
άλπεις	alpi
μαρίνος	marinos
προεδρική	predsjednički
κομμουνιστική	komunistička
κομμουνιστική	komunistički
βόρειος	sjeverna
βόρειος	sjeverni
αέρας	vazduh
θέατρα	pozorišta
θέατρα	teatara
αποτελεσματικότητα	efikasnost
αποτελεσματικότητα	djelotvornost
καθηγήτρια	nastavnik
καθηγήτρια	učitelj
νις	nis
αντίπαλοι	rivala
αντίπαλοι	protivnici
αναπαριστά	predstavlja
επενδύσεις	ulaganja
επενδύσεις	investicija
επενδύσεις	investicije
επενδύσεις	investicija
κάθετα	vertikalno
συνταγματικό	ustavna
συνταγματικό	ustavni
κοινωνίες	društvima
κοινωνίες	društva
κοινωνίες	društava
πλοήγησης	navigaciju
πλοήγησης	plovidbe
ύμνο	himna
ύμνο	himna
ύμνο	himne
συμφώνησαν	složio
συμφώνησαν	složili
εφτά	sedam
μύθους	mitova
μύθους	mitovi
σολ	sol
σολ	saul
λουλούδια	cvijeća
λουλούδια	flowers
λουλούδια	cvijeće
φάρος	svjetionik
φάρος	beacon
κεφαλαίου	kapital
καύσιμα	gorivo
κοινοπολιτείας	commonwealth
κω	kos
ιό	virus
διπλωματική	diplomatsko
διπλωματική	diplomatski
διπλωματική	diplomatske
διπλωματική	diplomatska
συλλαμβάνεται	uhapšeni
συλλαμβάνεται	uhapšena
συλλαμβάνεται	uhapšen
άζωτο	dušik
έλενα	helena
έλενα	elena
έκβαση	ishod
έλευση	advent
οπωσδήποτε	definitivno
ουσιαστικό	imenice
εννιά	devet
κυκλική	kružni
κόμικ	strip
κόμικ	strip
συμβουλές	savjeta
συμβουλές	savjet
αστεροειδείς	asteroidi
αστεροειδείς	asteroide
αστεροειδείς	asteroida
δημοσιεύει	objavljuje
μπελ	bel
μπελ	bell
θυγατέρα	ćerka
θυγατέρα	kćerka
παρεμβάσεις	intervencija
παρεμβάσεις	intervencije
αλληλογραφία	mail
μάθηση	učenje
μπριτάνικα	britannica
συμπεριφορές	stavovi
αμπού	ebu
αμπού	abu
εξαιρετικές	izuzetnim
εξαιρετικές	izuzetne
εξαιρετικές	izuzetno
εξαιρετικές	izuzetan
παρένθεση	parentheses
παρένθεση	zagradi
πυραύλων	projektil
πυραύλων	raketa
προσεγγίσεις	pristupe
προσεγγίσεις	pristupa
επιχειρηματίες	biznismeni
φωτεινή	bright
φωτεινή	bistra
βιομηχανικό	industrijske
βιομηχανικό	industrijska
βιομηχανικό	industrijski
μετανάστευσης	migracije
μετανάστευσης	migracija
μετανάστευσης	imigracija
εκκλησάκι	kapela
ρήμα	glagoli
γενεύη	ženeva
ανίχνευση	detekciju
κατευθείαν	pravo
καλλιτεχνικά	umjetnička
καλλιτεχνικά	umjetničko
καλλιτεχνικά	umjetničkim
καλλιτεχνικά	umjetnički
ικανό	sposoban
ικανό	sposobni
ψάρι	ribe
τρύπα	rupa
επικρατήσει	nadvladati
χαμηλότερα	donjem
χαμηλότερα	niže
χαμηλότερα	niži
αστυνομικό	policajac
αρχαιολόγοι	arheolozi
ψωμί	hljeb
πρόθεμα	prefiks
προφανές	očigledno
προφανές	očigledni
προφανές	očigledan
λάνκα	lanke
λάνκα	lanka
συνελήφθησαν	uhapšeni
συνελήφθησαν	uhapšena
συνελήφθησαν	uhapšen
στε	sto
σον	shawn
σον	sean
παράμετρος	parameter
κένυα	kenija
ανθρωπότητας	čovječnosti
ανθρωπότητας	čovječanstvo
επιβλήθηκε	sprovode
επιβλήθηκε	nametnuta
επιβλήθηκε	uvedene
επιβλήθηκε	nametnuo
ανεξάρτητοι	independent
ανεξάρτητοι	nezavisno
ανεξάρτητοι	nezavisni
ανεξάρτητοι	nezavisna
αμερικάνικο	američki
αμερικάνικο	amerikanac
βαλκανίων	balkan
καρπός	plod
καρπός	zgloba
ραφαήλ	raphael
τανζανία	tanzaniji
ακραία	ekstremni
ακραία	krajnjem
ακραία	ekstremne
ακραία	ekstremnim
διατίθεται	dostupan
διατίθεται	dostupno
διατίθεται	dostupni
διατίθεται	dostupna
διατίθεται	raspolaganju
αθλητή	sportista
αποτρέψει	spriječiti
αποτρέψει	spriječi
αποτρέψει	spriječili
μεσαιωνικό	srednjovjekovna
μεσαιωνικό	srednjevjekovna
μάριος	marios
μάριος	mariusa
ταξιαρχία	brigada
καταστρέψει	uništi
καταστρέψει	uništiti
δακτύλιος	ring
δακτύλιος	prsten
επιβεβαίωσε	potvrdila
επιβεβαίωσε	potvrdio
επιβεβαίωσε	potvrđeno
γενιές	generacija
γενιές	generacije
εξερεύνηση	istraživanje
εξερεύνηση	istraživanja
εξερεύνηση	istraživanje
εξερεύνηση	istraživanja
εξερεύνηση	istražuju
θεοδώρα	teodora
αλφόνσο	alfons
αλφόνσο	alfonsa
δολάριο	dolar
αντίγκουα	antigua
λόρενς	laurence
λόρενς	lawrence
σύνθημα	moto
σύνθημα	password
σύνθημα	slogan
σύνθημα	sloganom
λούντβιχ	ludwig
επιτεύγματα	dostignuća
επιτεύγματα	postignuća
επιτεύγματα	postignuća
κεραυνός	grom
κεραυνός	thunderbolt
κεραυνός	munja
υπολογισμούς	proračunima
παρών	prisutan
τσε	che
τετράγωνα	kvadrata
τετράγωνα	blokovi
όλιβερ	oliver
αραβικό	arab
αραβικό	arapsko
αραβικό	arapskih
αραβικό	arapska
αραβικό	arapski
αραβικό	arapsko
γραπτή	pisani
γραπτή	napisano
γραπτή	zapisano
γραπτή	napisao
γραπτή	pisan
γραπτή	pisao
επιτέλους	konačno
μολδαβία	moldavija
καναδός	kanadski
ριχάρδος	ričard
ριχάρδος	richard
ακαδημαϊκό	akademik
ακαδημαϊκό	akademska
ακαδημαϊκό	akademske
κιμ	kim
κοιλιά	stomaka
κοιλιά	abdomen
πυρ	vatra
μπάρι	bari
μπάρι	barry
προσφέροντας	nuditi
ακουστική	akustika
ακουστική	acoustic
πολωνική	poljski
πέδρο	pedro
αμοιβή	takse
αμοιβή	naknadu
αμοιβή	nagrada
μύθοι	mitova
μύθοι	mitovi
μύθοι	legende
υψηλότερα	viša
υψηλότερα	višem
μετατόπιση	pomak
παρουσιάστηκαν	predstavila
παρουσιάστηκαν	predstavljena
παρουσιάστηκαν	predstavljen
παρουσιάστηκαν	predstavilo
παρουσιάστηκαν	predstavio
μέτρια	medium
μέτρια	srednji
μέτρια	srednjim
μέτρια	srednje
μέτρια	srednja
μέτρια	umjerene
επηρεάσει	uticala
επηρεάσει	uticali
επηρεάσει	uticao
μάρσαλ	maršal
ποσά	iznose
ποσά	iznosi
συνταγματική	ustavna
συνταγματική	ustavni
μάζες	mase
δορυφόρο	sateliti
στροφές	brzina
τραπέζι	sto
δορυφόρους	sateliti
δορυφόρους	satelita
διονύσου	dionis
διαφοροποίηση	diferencijacija
διαφοροποίηση	modulation
διακρίνει	razlikuje
συνδεδεμένη	povezani
συνδεδεμένη	povezana
συνδεδεμένη	povezano
συνδεδεμένη	povezani
συνδεδεμένη	povezane
συνδεδεμένη	povezana
αναφέρω	spomen
αναφέρω	spomenuti
εγκέφαλο	mozak
προσθέτοντας	dodavši
προσθέτοντας	ubacuju
προσθέτοντας	dodajući
προσθέτοντας	dodavanje
χασάν	hassan
χασάν	hasan
χασάν	hasan
εκτελέστηκαν	pogubljen
φλόγα	plamen
ηλέκτρα	elektra
ηλέκτρα	elektra
οργανώνει	organizuje
οργανώνει	organizira
ραούλ	raoul
ραούλ	raul
ραούλ	raúl
δον	don
απεικονίζουν	oslikava
δολοφονίες	ubistvima
δολοφονίες	ubistva
δολοφονίες	ubistvima
δολοφονίες	ubistava
δολοφονίες	ubistva
μποτσουάνα	bocvana
αρμονία	harmoniju
αρμονία	harmonije
αρμονία	harmonija
ρήνου	rajna
τσάρλι	charlie
ηλιακή	solarni
ηλιακή	sunčev
ηλιακή	solarne
κινδύνους	rizika
κινδύνους	opasnosti
πύργοι	kule
φόρουμ	forumima
φόρουμ	forum
διαφθορά	korupcija
μεμονωμένα	pojedinačno
μεμονωμένα	individualni
μεμονωμένα	individualne
στράτευμα	trupa
στράτευμα	trupe
τετάρτη	srijeda
διασταύρωση	raskrsnica
διασταύρωση	čvorište
μαχητικά	boraca
μαχητικά	borci
αιχμάλωτος	zatvorenik
αιχμάλωτος	zarobili
αιχμάλωτος	uhvaćeni
συνομοσπονδίας	konfederacija
χίτσκοκ	hitchcock
αντίποινα	represalije
ιδανικό	idealan
ιδανικό	idealni
ενηλίκων	odraslih
ενηλίκων	odrasle
ύδατα	vodama
μεραρχίες	podjele
μεραρχίες	podjela
αυστριακό	austrijski
πυροβολικό	artiljerija
τέλεια	savršen
τέλεια	savršena
τέλεια	velikih
γάτα	mačka
θαύμα	čudo
θαύμα	miracle
ισότητα	jednakost
ισότητα	ravnopravnost
ισότητα	jednakosti
ισότητα	jednaki
ισότητα	jednakih
ισότητα	jednake
ισότητα	jednaka
αλγερίας	alžir
γκαλερί	galerijama
γκαλερί	galerija
κολούμπια	columbia
κολούμπια	kolumbija
αλαμπάμα	alabama
έφορος	kustos
εντάξει	ok
σύνορο	granica
σύνορο	granica
λειτουργική	funkcionalna
λειτουργική	operativni
λειτουργική	operativne
λειτουργική	operativan
πωλήσεων	prodaja
γλυκό	slatko
μιγκέλ	miguel
ρούντολφ	rudolph
ρούντολφ	rudolf
πήτερ	peter
πήτερ	petar
χρήσιμες	koristan
χρήσιμες	saradnici
χρήσιμες	korisno
χρήσιμες	korisni
χρήσιμες	korisne
χρήσιμες	korisna
κοπεγχάγη	kopenhagen
δίσκοι	rekordi
δίσκοι	zapisi
δίσκοι	diskovi
ολοκαύτωμα	holokaustu
ολοκαύτωμα	holokaust
ολοκαύτωμα	holokausta
βενεζουέλας	venecuela
έσπασε	slomio
έσπασε	izbio
έσπασε	raspala
υποκείμενο	subjekat
υποκείμενο	subjekt
καθήκον	dužnosti
καθήκον	dužnost
καθήκον	zadatak
παναμά	panama
σημειωματάριο	notebook
σημειωματάριο	notepad
λιγότερες	manje
δόση	dozi
δόση	doza
εξεγέρσεις	nemira
εξεγέρσεις	nemiri
εξεγέρσεις	ustanaka
αεροπλάνα	avioni
αλκοόλ	alkohol
τόνο	tuna
τόνο	ton
κατάχρηση	zloupotreba
κατάχρηση	zlostavljanja
κατάχρηση	zlostavljanje
κατάχρηση	zloupotrebu
ρίτσι	ritchie
ρίτσι	richie
ρίτσι	ricci
κυβερνών	vladajuća
κυβερνών	vladajuće
χώμα	tlo
χώμα	tlu
χώμα	dirt
στρατιώτη	vojnik
στρατιώτη	trooper
άλεξ	alex
στενός	uski
στενός	uske
μαχητές	ratnici
μαχητές	boraca
μαχητές	borci
μαχητές	militanata
παπαϊωάννου	papaioannou
αποκτήθηκε	stečena
αποκτήθηκε	stekla
υγιεινής	higijenskih
ευκαιρίες	mogućnosti
μοντάζ	montaža
μηχανικοί	mehanika
μηχανικοί	inženjera
μηχανικοί	inženjeri
λατ	lat
ενέκρινε	odobrena
ενέκρινε	odobrio
ενέκρινε	odobreni
ενέκρινε	odobren
ενέκρινε	approved
ενέκρινε	usvojen
ενέκρινε	usvojena
μασσαλία	marseille
πλημμύρες	poplava
πλημμύρες	poplave
πλημμύρες	poplava
αλλα	ostala
αλλα	ostale
αλλα	drugim
αλλα	drugi
αλλα	ali
σθένος	vigor
διαβήτη	šećerna
διαβήτη	dijabetes
ασημένια	srebro
όπερες	operas
νικολά	nicolas
συνήθεια	običaj
συνήθεια	habitus
κατάρτιση	obuke
κατάρτιση	trening
κατάρτιση	obuka
κατάρτιση	treninga
κατάρτιση	obuku
λαογραφία	folklora
λαογραφία	folklor
κάι	kaj
κάι	kai
απολύθηκε	otpustio
χιούμορ	humor
χιούμορ	humor
ανακάλυψαν	otkriveni
ανακάλυψαν	otkrivene
ανακάλυψαν	otkrivena
ανακάλυψαν	otkriven
ανακάλυψαν	otkrio
ανακάλυψαν	otkrili
αγαπημένο	favorit
αγαπημένο	miljenika
αγαπημένο	omiljeni
αγαπημένο	miljenik
αγαπημένο	omiljeno
ρομπέρτο	roberto
πάτρικ	patrick
πρόβλεψη	predviđanje
πρόβλεψη	prognoza
πρόβλεψη	predviđen
κούπερ	cooper
ρούμπενς	rubens
τάφους	grobnicama
τάφους	grobovi
συγγενής	relativna
απόκλιση	devijacija
απόκλιση	divergencija
γιοι	sinovi
γιοι	sinova
κατοικείται	naseljeno
ντιν	din
διαστημόπλοιο	spaceship
νιλ	neil
