το	на
παλι	пак
μονοθάλαμο	еднокамарен
θηβαΐδα	тиваида
γρίφο	загадка
σουπερ	super
σουπερ	супер
αντίκες	антики
αντίκες	антика
αντίκες	антични
αντίκες	антична
αντίκες	антики
ζαρατούστρα	заратустра
σινκλέρ	синклеър
σινκλέρ	синклер
αυτοκτονίες	самоубийствата
αυτοκτονίες	самоубийства
λίζι	лизи
λίζι	лизи
καμάλ	камал
θηλασμός	кърмене
θηλασμός	кърменето
τσίτα	леопард
τσίτα	чита
τσίτα	чита
κανονιστική	регулаторна
κανονιστική	регулаторен
κανονιστική	регулаторни
ζέεμαν	зееман
λόντο	лондо
κατακάνα	катакана
κρουασάν	кроасани
κρουασάν	кроасани
φάιφ	файв
φάιφ	файф
συγκεντρωτισμό	централизъм
χέινς	хейнс
χέινς	хайнс
χέινς	хейнс
κρησφύγετα	скривалища
υγροποιημένου	втечнен
μόχθο	труд
αιτιολογημένη	мотивирано
περιοχη	зона
περιοχη	площ
περιοχη	област
περιοχη	район
σαρατόγκα	саратога
περιφρονεί	презира
ελα	ела
εξαίσια	изящно
εξαίσια	изискан
εξαίσια	изящни
εξαίσια	изящна
λίον	лион
λίον	леон
νανοτεχνολογία	нанотехнологиите
λετονοί	латвийци
τιριδάτης	тиридат
σαραντί	саранди
τέντα	навес
τέντα	шатра
τέντα	палатката
τέντα	шатрата
τέντα	палатка
ισμαηλία	исмаилия
σαλαμάνδρα	саламандър
πυρσούς	факли
κορόιδα	нещастници
αποθανών	починали
αποθανών	починала
αποθανών	покойник
αποθανών	починал
μασχάλες	мишницата
μασχάλες	мишниците
ηωσινόφιλα	еозинофили
στόλτενμπεργκ	столтенберг
μάλιγκαν	мълиган
καραμάν	караман
ουρλιαχτό	крещи
ουρλιαχτό	писъци
ουρλιαχτό	крясъци
ουρλιαχτό	вой
ουρλιαχτό	крещи
ουρλιαχτό	писък
ουρλιαχτό	вой
ουρλιαχτό	хау
άρμεν	армен
πίκφορντ	пикфорд
καγκοσίμα	кагошима
αυτοκόλλητα	стикери
αυτοκόλλητα	лепенки
ματαιότητα	безсмислието
μελέκ	мелек
οδοντίατρο	зъболекар
διασώστες	спасители
διασώστες	спасителите
καρδιαγγειακή	сърдечносъдови
μάρτζορι	марджъри
κανγκτσενγιούνγκα	кангчендзьонга
μείνετε	остани
έλμερ	елмър
αλεσσάντρια	алесандрия
κρίστα	криста
κρίστα	криста
αίγισθος	егист
φρεάτια	шахти
συντονιστές	координатори
γκάρυ	гари
γκάρυ	гери
γκάρυ	гари
αυθόρμητο	спонтанен
αυθόρμητο	спонтанно
αυθόρμητο	спонтанни
αυθόρμητο	спонтанна
σοφιστικέ	изтънчен
αεροπειρατές	похитители
αποφεύγω	избягвам
αποφεύγω	избягване
ασυναρτησίες	безсмислици
γουίνφρεϊ	уинфри
νούι	нуи
τόπι	топи
βαράγγους	варяги
κόντο	кондо
αμερόληπτο	безпристрастен
αμερόληπτο	безпристрастно
τακάκια	превръзки
τακάκια	тампони
τακάκια	подложки
κράμπες	спазми
κράμπες	спазми
κράμπες	схващане
κράμπες	спазъм
λούισβιλ	луисвил
μπαρτολντί	бартолди
δυστροφία	дистрофия
αινιγματικό	загадъчно
αινιγματικό	загадъчен
αινιγματικό	загадъчни
αινιγματικό	загадъчно
αινιγματικό	загадъчен
άντρε	андре
λισσαβώνα	лисабон
μπερτιέ	бертие
ουτοπικό	утопичен
διαφημίζεται	рекламират
διαφημίζεται	обява
απελάσεις	депортиране
μπολιβάρ	боливар
σπέισι	спейси
ευγνώμων	благодарна
ευγνώμων	благодарни
ευγνώμων	благодарен
ευγνώμων	благодарна
ευγνώμων	благодарни
ευγνώμων	благодарен
αναξαγόρας	анаксагор
βελάκια	дартс
βελάκια	стрелички
αποκρυφισμό	окултен
φλογερό	огнена
αναντιστοιχία	несъответствие
κόνελι	конъли
μπότεφ	ботев
πολυπολιτισμική	мултикултурна
άμπιγκεϊλ	абигейл
εκκενωθεί	евакуирани
ζαγκ	заг
στεγνώνει	изсъхне
χερσονήσους	полуострови
μυρίζει	миризми
μυρίζει	ухае
μυρίζει	мирише
ρύποι	замърсители
ουλρίκε	улрике
σιμπίου	сибиу
νοσοκόμες	сестри
δομισμός	постструктурализма
αλεβύ	халеви
γορίλας	горилата
γορίλας	горила
φαρμάν	фарман
αβησσυνία	абисиния
θαντ	тад
εβρέν	еврен
σικελοί	сицилианците
φτιάξε	оправи
φτιάξε	оправяне
στραγγαλισμό	задушаване
τοτέμ	тотем
μπάρμαν	барман
μπάρμαν	барманка
μπάρμαν	барман
αποστήματα	абсцеси
ντεβλέτ	девлет
σίδερα	айрънс
κινησιολογία	кинезиология
βέστα	веста
καρατσάι	карачаево
τυλιγμένα	обвит
τυλιγμένα	увита
