در	drzwi
سوری	syrii
سوری	suri
نجومی	astronomiczne
مجروح	ranni
مجروح	ranny
مجروح	ranna
مجروح	ranna
مجروح	ranny
مجروح	zraniony
مجروح	ranni
بارندگی	pada
بارندگی	opady
سربازی	żołnierz
سربازی	żołnierzu
جهش	skok
جهش	skoków
جهش	skacze
جهش	skoki
جهش	mutacje
جهش	mutacji
جهش	mutacja
جهش	skok
زید	zaid
پایتون	pythona
پیشرو	stopniowe
پیشرو	stopniowego
مان	mun
مان	mann
ماشینی	machine
ماشینی	automat
ماشینی	maszyny
ماشینی	maszyna
تبریک	pogratulować
تبریک	gratuluję
تبریک	gratuluje
تبریک	gratulacje
تبریک	gratulacje
بروکسل	bruksela
بروکسل	brukseli
کوزوو	kosowo
کوزوو	kosowa
رشید	rashid
لب	wargi
لب	usta
لب	lipa
لب	lip
لب	usta
حج	pielgrzymka
حج	hadżdż
رونالد	ronald
سرخس	bracken
سرخس	fern
تصوف	sufizm
تصوف	mistycyzm
برزیلی	brazylii
ابزارها	narzędzia
کشاورزان	rolników
کشاورزان	farmerzy
کشاورزان	rolnicy
بتمن	batman
بتمن	batmana
جد	przodek
جد	przodków
جد	przodkowie
جد	jed
متیل	metylu
تعلیق	zawiesina
تعلیق	zawieszenie
تعلیق	zawiesiny
تعلیق	zawieszenia
تعلیق	niepewności
تعلیق	niepewność
مبادله	zamiana
مبادله	wymiany
مبادله	swap
مبادله	zamień
مبادله	giełda
مبادله	wymiany
مبادله	wymiana
غارهای	jaskiń
غارهای	jaskini
غارهای	jaskinie
سواری	przejazd
سواری	przejażdżka
سواری	jazda
ناوچه	fregaty
ترنس	trance
ترنس	terence
دوشیزه	panna
دوشیزه	virginis
موتوری	silnik
موتوری	motor
بنین	benin
بازیهای	mecze
بازیهای	gier
بازیهای	gry
دودویی	binarne
دیابت	cukrzycę
دیابت	cukrzycowej
دیابت	cukrzyca
دیابت	cukrzycy
دیابت	cukrzycę
دیابت	cukrzyca
صاحبان	właściciele
صاحبان	właścicielami
صاحبان	właścicieli
معرفت	wiedzy
معرفت	wiedza
معرفت	znajomość
معرفت	wiedzę
علنی	publiczne
علنی	public
علنی	publiczna
علنی	społeczeństwo
علنی	publiczny
شانه	bark
شانه	ramię
شانه	grzebień
تورین	thorin
تورین	turynie
انداخته	spadła
عامیانه	slang
نجوم	astronomii
چندگانه	wielokrotne
چندگانه	wiele
چندگانه	wielu
کریمه	krym
کریمه	krymskiej
انها	ładowania
انها	ładowanie
آرشیو	archiwa
آرشیو	archiwum
آرشیو	archiwa
آرشیو	archiwum
ممنوعیت	embargo
ممنوعیت	zakazu
ممنوعیت	zakazy
ممنوعیت	zakaz
علف	siana
علف	siano
علف	trawę
علف	trawka
علف	trawy
علف	trawa
علف	trawka
علف	trawa
علف	zioło
ناپل	neapol
ناپل	neapolu
بازگشتی	rekurencyjne
فرناندو	fernando
لشکرکشی	kampanie
لشکرکشی	kampanię
لشکرکشی	kampania
لشکرکشی	kampanii
کاوش	zwiedzanie
کاوش	zwiedzania
کاوش	odkrywanie
زایمان	dostawa
زایمان	przesyłka
زایمان	dostarczanie
زایمان	dostawy
زایمان	poród
زایمان	porodu
بازده	efektywności
بازده	efektywność
بازده	skuteczność
بازده	sprawności
بازده	wydajność
بازده	sprawność
چاد	czad
چاد	czadu
چاد	chad
اشک	łza
اشک	łez
اشک	łzy
پیک	łopaty
پیک	piki
شیء	przedmiot
شیء	obiekt
شیء	obiekty
شیء	obiektu
تان	tan
تان	tân
یخچال	lodówka
یخچال	lodówki
یخچال	lodówka
یخچال	lodówki
یخچال	lodówce
خشمگین	wściekłe
خشمگین	wściekły
خشمگین	wściekła
خشمگین	wściekli
خشمگین	zła
خشمگین	złość
خشمگین	wściekły
خشمگین	zły
حسی	sensorycznej
براین	bryan
براین	brian
براین	briana
لوکس	lux
لوکس	luksusowy
لوکس	luksusowe
مواضع	stanowiska
مواضع	pozycje
موجودی	istota
موجودی	stwór
موجودی	stworzenie
موجودی	zasoby
موجودی	zapasy
موجودی	zapasów
موجودی	akcje
سوادکوه	iranie
سوادکوه	iranu
سوادکوه	irański
سوادکوه	iran
اوساکا	osaki
دانمارکی	duńskie
دانمارکی	duński
دانمارکی	duńskim
شاد	zadowolona
شاد	szczęśliwi
شاد	wszystkiego
شاد	szczęśliwa
شاد	szczęśliwy
شاد	zadowolony
بنایی	murarskie
رستوران	restauracja
رستوران	restauracji
امیری	amiri
لرزش	drżenie
لرزش	drgania
لرزش	wibracje
لرزش	wibracji
لرزش	shake
مانوئل	manuel
ویمبلدون	wimbledon
سواد	alfabetyzacji
تنه	tułów
تنه	korpus
تنه	tułowia
تنه	pień
تنه	bagażnik
تنه	kufer
تنه	bagażniku
مبهم	niejednoznaczne
مبهم	niejasne
مبهم	niejasne
مبهم	fuzzy
عینی	cel
نگرش	podejście
نگرش	postawa
نگرش	postawy
نگرش	nastawienie
دیپلماتیک	dyplomatycznych
دیپلماتیک	dyplomatyczne
دیپلماتیک	dyplomatyczny
دیپلماتیک	dyplomatycznej
گردو	walnut
گردو	orzech
رزم	bitwa
رزم	battle
رزم	bitwie
رزم	bitwy
رزم	walka
رزم	taktyka
روشنی	jasności
روشنی	jasność
یادآور	przypomnienie
یادآور	przypomnienia
یادآور	przypominam
سعادت	rozkosz
سعادت	bliss
مارگارت	margaret
مارگارت	małgorzata
بهایی	ceny
بهایی	price
بهایی	cena
کشش	stretch
کشش	napięcia
کشش	napięcie
نبی	nabi
نگارخانه	galerii
نگارخانه	galeria
اعتقادات	przekonania
اعتقادات	wierzenia
بنفش	purpurowe
بنفش	fioletowy
بنفش	purpurowy
بنفش	fioletowe
بنفش	fioletowy
بنفش	fioletowe
بنفش	violet
دریانوردی	morska
دریانوردی	morski
دریانوردی	morskie
دریانوردی	morskiego
دریانوردی	żeglarstwo
اراده	decyduje
اراده	postanawia
فیشر	fisher
فیشر	fishera
فیشر	fischer
متیو	mateusza
متیو	mateusz
متیو	maciej
پخته	gotowane
پخته	pieczone
اساساً	zasadniczo
متخصصان	specjaliści
متخصصان	eksperci
متخصصان	ekspertów
متخصصان	techników
متخصصان	technicy
الهه	bogini
الهه	muza
الهه	muzą
شخصاً	osobiscie
شخصاً	osobiście
حفره	dziąsłowa
حفره	otwór
حفره	dołek
حفره	dziura
حفره	dziury
دوچرخه	rowerów
دوچرخه	rowery
دوچرخه	rowerem
دوچرخه	rower
دوچرخه	motor
دوچرخه	motocykl
دوچرخه	rowerów
دوچرخه	rower
یگانه	jeden
یگانه	jedna
استر	ester
استر	ester
استر	esther
شل	powłoka
شل	powłoki
شل	shell
شل	luzem
شل	luźno
شل	luźne
فیروزه	turkus
هفده	siedemnaście
هفده	seventeen
یوری	yuri
یوری	jurij
ریشتر	richter
ملبورن	melbourne
بوم	boom
بوم	bum
چو	chu
چو	cho
نساجی	tkania
فیلیپس	philips
فیلیپس	phillips
هنرستان	konserwatorium
ورق	kartki
ورق	karty
ورق	wizytówki
ورق	kart
ورق	kartka
ورق	karta
ورق	kartę
ورق	karty
ورق	wizytówka
ورق	pokładzie
ورق	pokład
درشت	duża
درشت	duży
درشت	dużych
درشت	duże
درشت	makro
برتون	burton
برتون	breton
زنبور	pszczoła
زنبور	pszczoły
زنبور	bee
آریایی	aryan
کاسه	miski
کاسه	bowl
کاسه	miska
کاسه	miski
استحکام	siłę
استحکام	siły
استحکام	siła
استحکام	wytrzymałość
دایی	wujek
دایی	wuju
پیاز	cebulę
پیاز	cebuli
پیاز	cebula
پیاز	cebulę
پیاز	cebuli
پیاز	cebula
کمیت	ilości
کمیت	ilość
رام	ram
رام	rama
رام	baran
رام	rom
رام	oswoić
دود	dym
دود	palenie
دود	pal
کبود	blue
کبود	niebieski
کبود	niebieska
کبود	niebieskie
ویدیو	video
ویدیو	wideo
ویدیو	film
ویدیو	filmy
ویدیو	filmiki
ویدیو	wideo
تخصیص	przydział
تخصیص	przydziały
تخصیص	przydziału
دیجیتالی	cyfrowy
دیجیتالی	cyfrowa
دیجیتالی	cyfrowe
دیجیتالی	digital
تصاحب	przejęcia
تصاحب	przejęcie
رودی	rudy
دمکراتیک	demokratyczny
دمکراتیک	demokratyczna
دمکراتیک	demokratyczne
بلا	bela
بلا	bello
بلا	bella
اعتصاب	strike
اعتصاب	strajk
آبشاری	kaskada
تداخل	ingerencji
تداخل	zakłócenia
دفاتر	biura
دفاتر	urzędy
دفاتر	biur
دفاتر	ksiąg
طولی	portret
طولی	wzdłużnej
جفری	jeffery
شین	shane
مشورت	konsultacje
مشورت	doradztwo
مشورت	konsultacji
مشورت	konsultacje
مشورت	konsultacji
مشورت	konsultacja
مشورت	konsultacja
یی	yee
نورمن	norman
نورمن	normana
عادل	adel
عادل	adil
بیمارستانی	szpitalu
بیمارستانی	szpitalne
بیمارستانی	szpital
نادری	rzadka
نادری	rzadkość
نادری	rzadkie
نادری	rzadki
نادری	rzadko
گراهام	grahama
گراهام	graham
تهاجمی	agresywne
تهاجمی	agresywna
تهاجمی	agresywny
تهاجمی	agresywnie
تهاجمی	agresja
تهاجمی	obraźliwe
جلیل	jalil
جهنم	hell
جهنم	piekło
شرطی	warunkowe
شرطی	warunkowego
شرطی	warunkowo
خوشحال	zadowolona
خوشحال	szczęśliwi
خوشحال	wszystkiego
خوشحال	szczęśliwa
خوشحال	szczęśliwy
خوشحال	zadowolony
فوران	erupcja
علما	rabini
سفرنامه	trasa
سرشار	pełna
سرشار	full
سرشار	pełen
سرشار	pełne
سرشار	pełny
دانستن	wiedząc
دانستن	dunstan
فیض	faiz
تطابق	pasujące
تطابق	dopasowanie
تطابق	mecz
تطابق	dopasowanie
الیوت	elliot
پرستش	kult
توباگو	tobago
پارلمانی	parlamentarnej
پارلمانی	parlamentarne
سنجی	sanjay
حسنی	hosni
دلتا	delta
پروازهای	loty
پروازهای	lotów
روبروی	obliczu
مسطح	mieszkanie
مملکت	ojczyzna
مملکت	kraje
مملکت	kraju
مملکت	kraj
مملکت	państwo
مامور	agentka
مامور	agencie
مامور	agent
تلگراف	telegraph
تکذیب	zaprzeczać
تکذیب	zaprzeczyć
بدر	badr
اعلان	ogłoszenie
اعلان	zapowiedź
اعلان	powiadamianie
اعلان	powiadomienia
اعلان	zgłoszenie
اعلان	powiadomienie
اعلان	powiadamianie
اعلان	zgłoszenia
اعلان	powiadomienia
اعلان	powiadomień
اعلان	deklaracja
اعلان	oświadczenie
اعلان	deklaracje
اعلان	deklarację
اعلان	zgłoszenie
دویچه	deutsche
رآکتور	reaktor
رآکتور	reaktora
تماشاگر	widza
تماشاگر	spectator
بوداپست	budapeszt
بوداپست	budapeszcie
تاجر	merchant
تاجر	kupiec
تاجر	handlarz
غیررسمی	nieformalne
غیررسمی	nieoficjalnie
غیررسمی	nieoficjalne
غیررسمی	nieoficjalnie
تیز	ostre
تیز	sharp
تیز	ostry
تیز	ostra
رومن	rzymski
رومن	roman
رومن	rzymskie
آبهای	wody
آبهای	wód
جویی	joey
روبرت	robert
روبرت	robercie
شرعی	canonical
ویژگیهای	cechy
ویژگیهای	funkcje
ویژگیهای	właściwości
ویژگیهای	właściwości
فریم	ramy
فریم	ramki
فریم	nakładki
فریم	rama
فریم	klatka
فریم	ramka
فریم	ramy
بده	dawać
بده	dajesz
بده	daj
الکلی	alkoholicy
الکلی	alkoholowych
الکلی	alkoholowe
الکلی	alkoholikiem
خفاش	kij
خفاش	bat
خفاش	nietoperz
بازمانده	survivor
اعتراضی	sprzeciw
اعتراضی	protest
اعتراضی	protestu
اعتراضی	protesty
سازمانهای	organizacji
سازمانهای	organizacje
گوتیک	gothic
اجاره	wynajem
اجاره	dzierżawa
اجاره	czynsz
اجاره	dzierżawa
اجاره	dzierżawy
اجاره	leasing
برمن	bremen
برمن	berman
شفاهی	ustne
شفاهی	doustne
شفاهی	doustnie
شفاهی	werbalne
شفاهی	ustne
کارول	carol
پریش	parafia
پریش	parafii
ژورنال	dziennik
ژورنال	czasopismo
ژورنال	journal
ژورنال	pamiętnik
نلسون	nelson
لئوناردو	leonardo
گئورگ	jerzego
گئورگ	jerzy
گئورگ	grzegorz
گئورگ	george
گئورگ	georg
بعید	nieprawdopodobne
پلان	plan
اتهامات	opłat
اتهامات	ładunki
اتهامات	opłaty
اتهامات	oskarżeń
اتهامات	oskarżenia
ایلات	eilat
آلبرتو	alberto
برپایی	ustawienie
برپایی	konfiguracja
فرآیند	proces
فرآیند	procesy
موشکی	pocisk
موشکی	rakieta
پولیتزر	pulitzera
میگ	mig
لک	lak
مینی	mini
مینی	minnie
زره	zbroja
زره	zbroję
زره	zbroi
زره	pancerz
زره	kurtki
زره	płaszcze
زره	zbroja
زره	zbroję
زره	zbroi
زره	pancerz
روحانیت	duchowość
روحانیت	kler
مدارهای	obwody
مدارهای	orbity
نجیب	noble
نجیب	szlachetnych
نجیب	szlachetne
نجیب	szlachetna
نجیب	szlachetny
نجیب	przyzwoicie
نجیب	przyzwoity
نجیب	przyzwoite
موسس	założyciel
برکه	staw
برکه	stawu
برکه	stawie
بوک	buk
بوک	bok
راکت	rakietę
راکت	rakiety
راکت	rakieta
خواهرش	siostro
خواهرش	siostra
الکترومغناطیسی	elektromagnetyczne
تناسب	proporcje
تناسب	proporcji
تناسب	proporcjonalnie
تناسب	odsetek
تناسب	proporcje
تناسب	fit
تورینگ	turinga
سایپا	saipa
ملوان	marynarze
ملوان	marynarzy
ملوان	marynarz
فولکلور	folklor
سودمند	korzystne
سودمند	korzystna
سودمند	korzystny
تعجب	wonder
دیواری	ściany
دیواری	ściana
دیواری	mur
دیواری	mury
دیواری	ścianie
دیواری	tablica
رومئو	romeo
مکزیکی	meksykanie
مکزیکی	meksykanów
مکزیکی	meksykanie
مکزیکی	meksykańskie
مکزیکی	meksykański
مکزیکی	meksykańska
دستمزد	płac
دستمزد	zarobki
دستمزد	płace
دستمزد	wynagrodzenie
دستمزد	wynagrodzenia
دستمزد	opłata
دستمزد	honorarium
دستمزد	opłaty
دستمزد	wypłata
دستمزد	zapłata
دستمزد	płatności
دستمزد	płatność
قاچاق	przemyt
قاچاق	przemyt
قاچاق	handel
قاچاق	przemycić
پرفروش	bestsellerów
ریش	sprzęgło
ریش	brodę
ریش	broda
مسیه	messier
کارلو	karol
کارلو	carlo
دیک	dick
دیک	fiut
تکلیف	zadanie
گزینش	selekcja
گزینش	zaznaczenie
گزینش	wybór
گزینش	wyboru
گزینش	dobór
ژول	jules
حماسه	saga
حماسه	epic
همیشگی	stałe
همیشگی	stała
همیشگی	trwałe
همیشگی	stały
همیشگی	zazwyczaj
همیشگی	zwykle
فلج	porażenie
فلج	paraliż
فلج	sparaliżowany
فلج	sparaliżowana
ورمانت	vermont
مینا	mina
جعلی	fałszywy
جعلی	fałszywe
جعلی	fałszywa
عضله	mięśnie
عضله	mięsień
عضله	mięśni
خشت	adobe
خشت	diamenty
خشت	karo
کشمیر	kaszmir
بت	beth
پنجه	pazur
پنجه	szpony
پنجه	szczypce
پنجه	pazury
پنجه	łapa
پنجه	łapy
پنجه	paw
افتادن	upadek
افتادن	jesień
پاراگراف	akapitu
پاراگراف	ustęp
پاراگراف	paragraf
پاراگراف	akapit
اردک	kaczki
اردک	kaczek
اردک	kaczka
اردک	duck
اردک	kaczor
اردک	kaczki
پنیر	cheese
پنیر	sera
پنیر	ser
پنیر	sery
دزدی	kradzież
دزدی	rabunek
دزدی	rozbój
دزدی	napad
دزدی	kradzież
دزدی	kradzieży
دزدی	kradzieże
دزدی	kradzież
دزدی	kradzieże
داوطلب	chętnych
داوطلب	ochotnicy
داوطلب	wolontariuszy
داوطلب	ochotników
داوطلب	wolontariatu
داوطلب	wolontariat
داوطلب	ochotnika
داوطلب	wolontariat
خبرنگاران	dziennikarze
خبرنگاران	dziennikarzy
خبرنگاران	dziennikarze
خبرنگاران	reporterzy
خبرنگاران	reporterów
کروی	sferyczne
کلاغ	crow
کلاغ	kruk
کلاغ	wrony
کلاغ	kruka
کلاغ	kruka
کلاغ	kruk
کلاغ	raven
شرکتهای	firmy
شرکتهای	spółki
شرکتهای	przedsiębiorstw
شرکتهای	przedsiębiorstwa
شرکتهای	firm
تسهیل	ułatwianie
تسهیل	ułatwienia
تسهیل	ułatwienie
انستیتو	instytutu
انستیتو	institute
انستیتو	instytut
ترمیم	przywrócenie
ترمیم	odbudowa
ترمیم	odtworzenie
ترمیم	przywrócenia
زیرساخت	infrastruktury
زیرساخت	infrastrukturę
زیرساخت	infrastruktura
برکناری	oddalenie
برکناری	zwolnienie
برکناری	zwolnienia
شتر	wielbłąda
صور	trąbce
صور	róg
صور	horn
نیکل	niklu
نیکل	nicole
مرو	moro
اختیاری	opcjonalnie
اختیاری	opcjonalne
اختیاری	dobrowolne
اختیاری	wolontariat
اختیاری	dobrowolnie
اختیاری	dobrowolny
اختیاری	dobrowolnego
گسسته	dyskretnych
گسسته	dyskretny
غیبت	brak
غیبت	nieobecności
غیبت	nieobecność
دنا	dany
دنا	dana
زیمبابوه	łotwa
زیمبابوه	zimbabwe
فرستادن	wysyłanie
فرستادن	wysłanie
رن	rennes
رن	ren
تحمیل	nałożyć
تحمیل	nakładać
تحمیل	nałożono
تحمیل	nałożone
عفو	amnestii
عفو	ułaskawiony
دستاوردهای	osiągnięcia
دستاوردهای	osiągnięć
دستاوردهای	osiągnięcie
