年	aasta
鐵鍊	ketid
搖動	kiik
許諾	lubadused
許諾	lubadusi
許諾	lubadus
膚淺	pealiskaudne
膚淺	madal
膚淺	madalad
筆跡	käekiri
筆跡	käekirja
懊悔	kahetsus
薄餅	pannkoogid
薄餅	pannkooke
做夢	unistus
做夢	dream
做夢	unenägu
做夢	und
敬酒	toost
隔膜	diafragma
試點	piloot
手鐲	võru
手鐲	käevõru
手鐲	käevõrud
熨斗	irons
政界人士	poliitikud
長袍	rüü
公訴	süüdistus
吃醋	kade
義氣	vennaskond
感傷	sentimentaalne
支氣管	bronhide
硝酸鹽	nitraatide
億萬富翁	miljardär
打火機	kergem
桂皮	kaneeli
菜花	lillkapsa
烤箱	ahjud
烤箱	ahju
烤箱	ahi
塵土	tolmu
塵土	tolm
嚇人	hirmus
嚇人	õudne
嚇人	hirmutav
判罪	veendumuste
判罪	veendumust
判罪	veendumus
鼴鼠	mutt
鼴鼠	mutid
入世	ühinemine
多才多藝	mitmekülgne
強迫性	lummus
核可	heakskiit
核可	heakskiitmine
勢頭	hoog
汽車旅館	motelli
汽車旅館	motell
充電器	laadija
鬥牛士	härjavõitleja
美洲獅	cougar
癱	halvatud
雲杉	kuuse
雲杉	kuusk
血紅蛋白	hemoglobiin
腎炎	nefriit
千卡	kcal
幻燈片	slaidid
貧民區	geto
壁爐	kamin
船夫	paadimees
製成品	toodab
壓碎	purustamine
壓碎	purustatud
開心果	pistaatsia
食管	söögitoru
姨媽	tädi
姨媽	tädi
編目	kataloog
編目	kataloogi
不倒翁	trummel
動蕩	turbulentsi
天鵝絨	velvet
被綁	seotud
獵槍	püss
戲服	kostüümid
戲服	kostüüm
箭號	nool
切碎	hakitud
旅費	reisimine
旅費	reisi
長生不老	surematuse
燒焦	söestunud
越野車	maastur
鞋匠	kingsepp
冒號	käärsoole
定居點	asula
定居點	asulate
燕尾服	smoking
女權主義	feminism
女權主義	feministlik
無味	maitsetu
微波爐	mikrolaine
膽汁	sapi
罪惡感	süü
罪惡感	süüd
罪惡感	süütunne
手工藝品	käsitöö
手工藝品	käsitöö
酸酸	hapu
特異性	spetsiifilisus
針織	kudumise
核反應堆	reaktor
刺痛	surin
鞋類	jalanõud
鞋類	jalatsid
最糟	halvim
連貫性	ühtsus
連貫性	sidusus
連貫性	järjepidevus
連貫性	järjepidevuse
連貫性	kooskõla
先決條件	eeldused
先決條件	eeltingimused
先決條件	eeltingimus
先決條件	eeltingimused
先決條件	eeltingimus
點字	braille
排他性	eksklusiivne
排他性	ainuõiguse
多汁	mahlane
藥典	farmakopöa
施肥	väetis
枕骨	kukla
絕育	steriliseerimine
秒數	sekundid
秒數	sekundit
武庫	arsenali
風笛	torupilli
止痛藥	valuvaigisti
稿子	käsikiri
稿子	käsikirja
溢價	preemia
溢價	premium
溢價	lisatasu
血跡	veri
血跡	vere
多氯聯苯	pcb
鴻溝	jaga
寒戰	külmavärinad
閃擊	blitz
飛行船	õhulaeva
籠子	puuri
籠子	puur
籠子	puurid
胡蘿蔔素	karoteeni
被子	pihiisa
被子	teki
被子	tekk
庸俗	vulgaarne
鋼絲	traat
鋼絲	juhe
不經意	tahtmatult
電鋸	mootorsaag
晚飯	õhtusöök
懦夫	argpüks
直腸	pärasoole
壁壘	takistused
壁壘	tõkked
沙沙	sasha
本體論	ontoloogia
顫抖	värin
顫抖	värisemine
遞送	tarne
遞送	kohaletoimetamine
焦急	ärevil
示警	hoiatused
屈指可數	käputäis
屈指可數	peotäis
皮層	ajukoor
蚱蜢	rohutirts
創業者	ettevõtja
陰天	hägune
皮炎	dermatiit
長處	eeliseid
長處	eelised
雞姦	sodoomia
毛額	bruto
頹廢	dekadentsi
把戲	trikk
帳單	arved
萵苣	salat
蟲子	putukad
髖	hip
髖	puus
髖	puusa
數數	krahv
匯編	koostamine
字跡	käekiri
字跡	käekirja
項圈	krae
項圈	võru
不均衡	ebaühtlane
不均衡	tasakaalustamata
伯母	tädi
脾臟	põrn
脾臟	põrna
沾染	saastumise
沾染	saastumine
凝視	pilk
預兆	enne
車頭燈	esituled
閒話	kuulujutte
鋼筆	pen
鋼筆	pliiats
鋼筆	pliiatsid
雙關語	sõnamäng
利害關係	panused
出汗	higistamine
出汗	higi
杏樹	aprikoosi
玩世不恭	küüniline
索賠	nõue
索賠	nõude
索賠	väide
口譯	tõlk
口譯	tõlgendus
口譯	tõlgendamine
營養素	toitainete
營養素	toitainete
日光浴	parkimine
山雞	kana
鬧鬼	kummitab
間歇	intervall
間歇	vahelduv
吉普賽	mustlane
吉普賽	mustlased
子宮頸	emakakaela
㹴	terjer
銦	indium
百日咳	läkaköha
寡頭	oligarhia
奴才	käsilased
血紅素	heemi
驢子	eesel
皰疹	herpes
登記處	register
登記處	kantselei
推土機	buldooser
支氣管炎	bronhiit
肥胖症	rasvumise
輪換	rotatsiooni
輪換	pööramine
措詞	sõnastuse
措詞	sõnastus
消化不良	seedehäired
水蛭	kaanid
水蛭	kaan
收件人	adressaat
收件人	saaja
蓖麻	castor
無法無天	lawless
眼皮	silmalaud
眼皮	silmalau
超聲波	ultraheli
超聲波	ultraheli
笑臉	smiley
透徹	põhjalik
誹謗罪	laimamise
誹謗罪	laimu
板牙	matu
穀類	teraviljad
穀類	teravili
穀類	teravili
穀類	teravilja
穀類	helbed
權衡	kaalumine
臥鋪	magaja
袖口	rauad
明細	jaotus
滲漏	lekke
文盲率	kirjaoskamatuse
祝願	sooviks
祝願	soov
祝願	soovi
祝願	soovib
祝願	soove
腮腺炎	mumpsi
沙文主義	šovinism
窺視	peep
四月份	aprill
轉帳	üleviimine
轉帳	ülekandmine
轉帳	ülekanne
轉帳	üleandmine
出納	kassapidaja
保險費	preemia
保險費	premium
保險費	lisatasu
保險費	kindlustus
可讀	loetav
大動脈	aordi
外僑	tulnukad
外僑	tulnukaid
諧波	harmooniline
燕麥	kaera
燕麥	avena
燕麥	kaera
心悸	südamepekslemine
鰐	krokodill
芘	püreeni
縮水	kahanenud
鬆動	lahtine
鬆動	lahtised
鬆動	lahti
理髮	soeng
理髮	juuksur
痂	korp
復蘇	taastumine
復蘇	taaskasutamine
復蘇	elustamine
圖紙	joonised
圖紙	joonistused
青光眼	glaukoomi
瓷磚	klotsi
瓷磚	plaadid
釹	neodüümi
鱒魚	forelli
僵屍	zombie
僵屍	zombi
僵屍	zombid
老練	maitsestatud
鎖骨	rangluu
水龍頭	kraan
運費	kaubavedu
運費	shipping
草場	rohumaa
投胎	reinkarnatsioon
買東西	poodi
咄咄逼人	agressiivsed
咄咄逼人	agressiivne
養老金	pension
養老金	pensioni
養老金	pensionid
手雷	granaat
衣櫥	garderoob
衣櫥	riidekapp
衣櫥	kapp
心電圖	ekg
藥方	retsept
藥方	retsepti
蓬松	kohev
賣方	müüjad
賣方	müüja
青綠	türkiis
手推車	vanker
手推車	käru
手推車	käru
唱詩班	koor
唱詩班	koori
閹割	kastreeritud
閹割	kastreerimine
指南針	kompassi
指南針	kompass
八月份	august
內羅畢	nairobi
調皮	üleannetu
巨蟒	pythoni
發射機	saatja
母雞	kana
母雞	kanad
局外人	võõrad
游標	kursor
游標	kursori
送禮	kingid
送禮	kingitused
影象	pilt
影象	pildi
藥店	apteekides
藥店	apteek
填料	täitmine
謙遜	alandlik
謙遜	tagasihoidlik
謙遜	alandlikkust
訓斥	noomituse
水禽	veelindude
田間	põllud
田間	väljad
補丁	paigad
補丁	paik
郵筒	postkasti
郵筒	postkast
佇列	järjekorda
佇列	järjekorra
佇列	järjekord
佇列	järjekorras
雨滴	vihmapiisad
銘刻	söövitatud
間歇泉	geiser
餡餅	pirukas
黃鼠狼	nirk
抽筋	krambid
抽筋	kramp
失業者	töötud
失業者	töötu
聲名狼藉	kurikuulus
聲名狼藉	kurikuulus
食糖	suhkrut
食糖	suhkur
狂歡節	karneval
胸膜	pleura
藥丸	pill
藥丸	tabletid
乾草	heina
乾草	hein
乾草	hay
灌木叢	põõsad
苔原	tundra
狼瘡	luupus
犢	vasika
浮游植物	fütoplankton
磚頭	tellised
磚頭	telliskivi
磚頭	brick
磚頭	tellis
柴火	küttepuid
口渴	janu
口渴	janu
花椰菜	spargelkapsas
花椰菜	lillkapsa
狂躁	maniakaalne
滑雪板	lumelaua
滑雪板	lumelaua
頭暈	uimane
圍裙	põll
畫布	lõuend
掙	teeni
恫嚇	hirmutamine
蘆筍	spargel
眩暈	peapööritus
眩暈	pearinglus
眩暈	peapööritus
眩暈	vertigo
恩澤	õndsus
凸輪	cam
騾	muul
閃電戰	blitz
沈積	sette
長椅	pink
長椅	pingi
畫筆	harjad
十月份	oktoober
凸面	kumer
飛毛腿	scud
噎	kägistada
葉酸	folaadi
叉子	kahvel
古柯	coca
堆肥	kompostimine
堆肥	komposti
多愁善感	sentimentaalne
野鴨	sinikael
聽著	kuula
洗衣服	pesu
軟糖	fudge
凶案	mõrv
服務台	laud
麵團	tainas
口哨	vile
水餃	pelmeenid
水餃	pelmeen
煮飯	süüa
護目鏡	prillid
單方	ühepoolne
單方	ühepoolse
單方	ühepoolsed
單方	ühepoolselt
拼貼	kollaaž
神經質	neurootiline
弄臣	narr
早產	enneaegne
生鏽	rusty
生鏽	roostes
生鏽	rooste
婦科	günekoloogia
婦科	günekoloog
議價	kauplemine
頭疼	peavalud
頭疼	peavalu
風濕	reuma
吉普賽人	mustlane
吉普賽人	mustlased
硼砂	booraks
卡特爾	kartelli
卡特爾	kartell
不偏不倚	erapooletu
不偏不倚	erapooletus
污垢	pori
污垢	muld
脫衣	riba
脫衣	ribad
破傷風	teetanuse
淋病	gonorröa
規約	põhikiri
製造廠商	valmistaja
製造廠商	tootja
貪心	ahne
冷冷	külm
冷冷	külmad
折舊	amortiseerunud
折舊	amortisatsioon
減損	erandid
減損	erand
減損	erandi
逆差	puudujääk
與世隔絕	eraldatus
與世隔絕	eraldamine
與世隔絕	isolatsioon
與世隔絕	isolatsiooni
與世隔絕	isoleeritud
與世隔絕	eraldatud
ð	eth
二分法	dihhotoomia
輪班	vahetused
輪班	vahetus
輪班	nihe
輪班	shift
狂喜	ecstasy
鈰	tseerium
虛榮	edev
虛榮	edevus
美容師	kosmeetik
錘子	haamer
錘子	vasar
錘子	hammer
燈具	lambid
托盤	salv
托盤	salve
午飯	lõuna
午飯	lõunasöök
騎手	ratsanikud
騎手	ratsanik
不作為	tegevusetus
不作為	tegevusetus
依賴性	sõltuvust
依賴性	sõltuvus
依賴性	sõltuvust
依賴性	sõltuvus
駁船	praam
麻袋	kotid
麻袋	sacks
厭食症	isutus
厭食症	anoreksia
體面	korralik
個性化	personaalse
個性化	personaalne
榆樹	jalakate
賓果	bingo
啞巴	tumm
濾過	filtreeritud
掃把	luud
浮標	poid
浮標	poi
香皂	seep
六月份	juuni
六月份	june
進口商	importijad
病理學家	patoloog
鵪鶉	vutt
縫紉	õmblemine
滾筒	roller
滾筒	rull
打雷	äike
飛蛾	koi
腦子	ajud
腦子	ajju
腦子	aju
鐵砧	alasi
籬笆	tara
軍械庫	relvaladu
軍械庫	arsenali
木柴	küttepuid
領結	lips
領結	viik
專論	monograafiaid
專論	monograafia
五月份	mai
裝訂	siduda
裝訂	siduv
裝訂	siduvad
怯懦	argus
客觀性	objektiivsuse
調音	häälestus
深奧	esoteeriline
吊燈	lühter
花環	pärjad
花環	pärg
隨員	atašee
膽囊	sapipõie
梨果	pirn
梨果	pirni
低血壓	hüpotensioon
樓梯間	trepikoda
貂皮	mink
泥漿	pori
泥漿	muda
隆隆	möll
通風口	vent
前哨站	eelpost
冷卻器	jahuti
扎實	tahke
扎實	tahked
園丁	aednik
類人猿	ahvide
類人猿	ahvid
刀疤	arm
刀疤	armi
腳步聲	sammud
腳步聲	jälgedes
無憂無慮	muretu
累進	progresseeruva
毯子	teki
毯子	tekk
抽屜	sahtel
手無寸鐵	relvastamata
撤資	loovutamine
ō	omega
暖氣	küte
暖氣	kütte
黏黏	kleepuv
工頭	töödejuhataja
工頭	foreman
重擔	koormus
重擔	koorem
溢位	ülevoolu
斷奶	võõrutamist
斜邊	hüpotenuus
指頭	näpp
指頭	sõrm
指頭	sõrme
殘渣	jääk
殘渣	jäägid
殘渣	jäägid
鑽井	puurimine
九月份	september
九月份	septembris
自願性	vabatahtlik
無痛	valutult
無痛	valutu
紙板	papist
紙板	papp
叛亂份子	mässulised
準備金	reservid
準備金	reserve
準備金	varu
準備金	reserv
準備金	reservi
緘默	vaikimine
緘默	vaikus
未決	väljapaistev
未決	silmapaistev
未決	tasumata
鱘魚	tuur
狂徒	fanaatikud
揮手	laine
鉸鏈	hinged
黃油	võid
黃油	või
君主政體	monarhia
撫育	kasvatus
讀數	näidud
驗屍官	koroner
道德觀	moraali
道德觀	moraal
無能力	suutmatus
無能力	võimetus
難以捉摸	tabamatu
毛茸茸	karvane
毛茸茸	kohev
鋤頭	kõblas
霓虹燈	neoon
金砂	liivad
蓋章	pitser
蓋章	tempel
相輔相成	täiendav
騎車	rattasõit
吃素	taimetoitlane
水壺	söökla
雪利酒	sherry
熔爐	ahju
熔爐	ahi
熔爐	ahjud
襯衣	särk
襯衣	särgi
雄辯	väljendusrikas
試用期	tingimisi
奶嘴	lutt
退役軍人	veteranide
退役軍人	veteranid
木屑	saepuru
史冊	annaalid
節假日	pühi
節假日	pühad
暴發	puhang
敲詐	väljapressimine
敲詐	väljapressimine
馬戲	tsirkus
更寬	laiemalt
更寬	laiem
更寬	laiema
狡詐	kaval
鐵絲	traat
鐵絲	juhe
三重唱	trio
助產士	ämmaemandate
助產士	ämmaemand
粗心	hooletuse
粗心	hooletus
粗心	hooletu
鏈條	ahelad
鏈條	ketid
鏈條	kett
鏈條	ketti
鏈條	ketid
鏈條	ahel
偽善	silmakirjalik
痴呆症	dementsuse
激進份子	radikaalid
繼電器	releed
繼電器	relee
紗布	sideme
節食	dieeti
節食	dieet
節食	toitumine
膠水	liimi
膠水	liim
誘人	ahvatlev
誘人	ahvatlev
金剛石	diamond
金剛石	teemant
車燈	esituled
便便	kaka
便便	kaka
直升飛機	helikopter
直升飛機	kopter
直升飛機	helikopterid
直升飛機	kopterid
鳴叫	säutsu
哇哇	wow
哇哇	vau
覆盆子	vaarika
爛攤子	segadus
保固	garantii
竊賊	vargad
冷凝器	kondensaatori
流汗	higistamine
流汗	higi
悔過	kahetsema
悔過	kahetse
銠	roodium
排他	eksklusiivne
排他	ainuõiguse
有價證券	väärtpaberid
精疲力竭	kurnatud
精疲力竭	ammendatud
精疲力竭	väsinud
鋸木廠	saeveski
殘局	lõppmäng
圓桌會議	ümarlaua
明目張膽	jultunud
年鑒	aastaraamatu
年鑒	almanahh
鬱悶	depressioonis
鬱悶	masenduses
叛亂分子	mässulised
叛亂分子	mässuliste
叛亂分子	mässaja
沼氣	biogaasi
沼氣	metaani
蠶絲	siidi
蠶絲	siid
蠶絲	siidist
一巴掌	laks
卷毛	lokkis
息肉	polüüp
小費	nõuanded
小費	vihjed
小費	jootraha
小費	vihje
小費	tip
換羽	sulestik
沈重	rasked
沈重	raske
蚊蟲	sääsk
蚊蟲	sääsed
親暱	intiimsus
說書人	jutuvestja
虹吸	sifoon
啓蒙	valgustatuse
刷子	harjad
漱口	loputada
乘數	kordaja
偏頭痛	migreen
無線電廣播	raadio
無線電廣播	radio
粉筆	kriit
單身漢	poissmees
除草劑	herbitsiidid
床墊	madrats
休耕	kesa
噪聲	müra
娘娘腔	sissy
可蘭經	koraani
可蘭經	koraan
鯖魚	makrelli
出口商	eksportijad
出口商	eksportija
思鄉	koduigatsus
鳥兒	linnud
殘留物	jääk
殘留物	jäägid
殘留物	jäänused
殘留物	jäägid
腹壁	kõhu
籃板球	tagasilöögi
奶媽	memm
奶媽	lapsehoidja
漁獲量	saagi
漁獲量	püük
壓路機	rullid
漠不關心	ükskõikne
漠不關心	ükskõikseks
消防隊員	tuletõrjuja
呼氣	hingeõhk
呼氣	hingetõmme
誣蔑	laim
毛孔	poori
毛孔	poorid
降壓	buck
病蟲害	kahjurite
貨架	riiul
做飯	cook
做飯	kokk
做飯	süüa
信士	usklikud
動脈瘤	aneurüsm
禁足	koduarestis
毒刺	stinger
甄別	läbivaatus
紅燒	hautatud
自流	arteesia
涼鞋	sandaalid
銷魂	ecstasy
泥鰍	hink
頓悟	ilmutus
違禁	keelatud
提綱	kontuur
傾銷	dumping
健美操	aeroobika
親和性	afiinsus
吹哨	vile
紅莓	jõhvika
雙胞	kaksik
雙胞	twin
煩人	tüütu
有利可圖	kasumlik
澆水	jootmise
苗條	slim
紙巾	kude
紙巾	koe
紙巾	koed
針頭	nõelu
針頭	nõelad
消費量	tarbimine
避孕藥	pill
墨魚	seepia
歸檔	arhiveerimine
歸檔	arhiivi
歸檔	arhiiv
會陰	lahkliha
漁網	võrgud
禁慾	karskus
款額	summad
款額	kogus
款額	summa
粉刺	akne
歡呼聲	terviseks
屠宰場	tapamaja
屠宰場	tapamaja
猩紅	scarlet
項鏈	kaelakee
確證	kinnitav
淫蕩	nilbe
地物	omadused
夜鶯	nightingale
鉿	hafniumi
農奴制	pärisorjus
被壓迫	rõhutud
耳聾	kurt
耳聾	kurdid
消耗品	tarbekaubad
主治醫生	osalen
醜八怪	kole
醜八怪	inetu
黑麥	rukki
腹膜炎	peritoniit
馬廄	stabiilset
馬廄	stabiilsed
馬廄	stabiilne
沈思	kontemplatsioon
麻醉劑	narkoosi
肉汁	kastet
吱吱	zee
馬蹄鐵	hobuseraud
內陸國	merepiirita
憤世嫉俗	küüniline
警笛	sireen
空中飛人	trapets
強姦罪	vägistamine
槌子	haamrit
回旋曲	rondo
飢饉	näljahäda
書信往來	kirjavahetus
腳踏板	pedaalid
啓示	ilmutus
凶殺案	mõrv
拾荒者	raipesööjad
草裙舞	hula
結餘	saldo
結餘	tasakaalu
結餘	tasakaal
結餘	bilanss
明膠	želatiin
鼓舞人心	inspireeriv
別針	pin
麻木不仁	tundetu
不管怎樣	igatahes
震顫	värinad
加冕典禮	kroonimist
討價還價	kauplemine
法理學	kohtupraktika
足智多謀	leidlik
黏膠	liimi
黏膠	liim
花臉	triip
簿記	raamatupidamine
勾勾	konksu
勾勾	konks
拖網	traali
心絞痛	stenokardia
不孕症	viljatuse
反胃	iiveldus
遺贈	pärand
雨點	vihmapiisad
負擔得起	taskukohane
寢具	voodipesu
兒科醫生	lastearst
臥房	magamistuba
臥房	magamistuppa
臥房	magamistoas
寡頭政治	oligarhia
書桌	laud
挫傷	verevalumid
同義字	sünonüüm
同義字	sünonüümid
麩	kliid
癡呆症	dementsuse
檸檬汁	limonaadi
救生船	päästepaat
色彩繽紛	värvikas
殘餘物	jääk
殘餘物	jäägid
殘餘物	jäägid
蟲害	nakatumine
蟲害	kahjurite
蟲害	kahjurite
腸子	soolestikku
腸子	sisikond
腸子	sooled
過氧化物	peroksiid
騾子	muul
肺氣腫	emfüseem
匪幫	gängster
管弦樂隊	orkester
管管	toru
管管	piip
稱贊	kiitust
稱贊	kiitus
瘸子	sant
煙塵	tahma
馬拉開波	maracaibo
盧薩卡	lusaka
等離子體	plasma
木槌	haamrit
鏟子	labidas
破口大罵	karjub
墨盒	padrunid
聘禮	kaasavara
鳥糞	guaano
交戰國	sõjakas
刻刻	nikerdatud
崗哨	tunnimees
仇怨	vimm
樹液	sap
烤爐	ahju
烤爐	ahi
椎骨	selgroolüli
纜繩	kaabel
解毒劑	vastumürk
內科醫生	arst
內科醫生	arsti
始終如一	järjepidev
始終如一	järjekindel
彈坑	kraatrid
唯心主義	idealism
磨難	katsumus
面糊	lööja
蚊帳	võrgud
偷獵	salaküttimine
偏執狂	paranoiline
偏執狂	paranoia
新婚夫婦	noorpaar
胡桃鉗	pähklipureja
招待會	vastuvõtt
羊皮紙	pärgament
惱火	ärritunud
惱火	ärritatud
睪酮	testosterooni
拉鍊	zip
欣欣向榮	jõudsalt
喪偶	lesk
吹口哨	vile
船東	laevaomanike
船東	laevaomanik
莊稼	põllukultuurid
莊稼	kultuurid
莊稼	kärpimine
答復	vastused
答復	vastus
答復	reageering
答復	reageerimine
齒輪箱	käigukast
未定義	määramata
鬆緊	elastne
墊子	mati
墊子	matid
墊子	mats
鞋帶	paelad
虛張聲勢	bluff
挨餓	näljane
挨餓	näljas
藍藻	tsüanobakterite
落潮	ebb
小苗	seemikud
強姦犯	vägistaja
吉卜賽人	mustlane
吉卜賽人	mustlased
掃盲	kirjaoskamatuse
掃盲	kirjaoskuse
心甘情願	vabatahtlikult
藥膏	salv
進退兩難	dilemma
獨創性	originaalsus
捲心菜	kapsas
捲心菜	kapsa
曠日持久	pikaleveninud
忘恩負義	tänamatu
矢車菊	rukkilille
受壓迫	rõhutud
獛	genet
無所畏懼	kartmatu
耗子	rat
耗子	rott
皮夾	rahakott
沈著	meelerahu
紀律處分	distsipliini
紀律處分	distsipliin
蝨子	täid
蝨子	täide
蝨子	täi
因果報應	karma
鎖匠	lukksepp
床鋪	voodid
辦事員	ametnikud
直直	sirge
痔瘡	hemorroidid
魚鰓	lõpused
浴盆	vann
陰戶	vitt
譫妄	deliirium
魂靈	vaimud
魂靈	hinged
辦公桌	laud
蜂蠟	mesilasvaha
帳蓬	telk
帳蓬	telgi
週轉	käive
贊美	kiitust
贊美	kiitus
藥片	tabletid
藥片	pill
獨角戲	monoloog
蛋黃醬	majonees
蛋黃醬	majonees
亞馬孫	amazon
乾爹	ristiisa
厚厚	paksud
厚厚	paks
爐灶	ahjude
鐵鏽	rooste
閃閃發光	särab
桉樹	eukalüpti
霸權主義	hegemoonia
利他主義	altruism
利他主義	altruistlik
貸方	laenuandja
貧血症	aneemia
貧血症	aneemia
發抖	värisema
麻繩	nöör
嚇倒	heitunud
彙總	koondamine
長凳	pingid
斧子	telgede
斧子	kirves
胸針	pross
具體地說	konkreetselt
麥片	teravili
麥片	teravilja
麥片	helbed
流言蜚語	kuulujutte
失眠症	unetus
簾幕	eesriie
簾幕	kardina
寵壞	rikkuda
瘀傷	sinikas
血色素	hemoglobiin
野雞	faasan
短視	lühinägelik
浸漬	immutatud
笨手笨腳	kohmakas
燒瓶	kolbi
燒瓶	kolb
牛犢	vasika
百葉窗	luugid
棉質	puuvill
自滿	rahulolu
渙散	lax
鰥夫	lesk
珊瑚蟲	polüübid
黑貂	sable
保證書	garantiid
煤煙	tahma
官僚主義	bürokraatia
攪拌機	mikser
攪拌機	blender
下擺	hem
謙恭	alandlikkust
鋸子	saag
鋸子	nägin
膠合板	vineeri
辰砂	kinaver
殉難者	märt
殉難者	märter
鼻竇	siinuse
尺子	valitseja
鈧	skandium
魚餌	sööt
軟軟	pehme
軟軟	pehmed
過敏症	allergia
美央	mln
毛坯	karm
嘖	tut
惡心	vastik
橫隔膜	diafragma
化驗室	laboratoorsed
化驗室	laboratooriumi
化驗室	labor
化驗室	laboratoorium
滴滴涕	ddt
流口水	ila
背信棄義	reetmise
無罪開釋	õigeksmõistmise
預支	ette
焊工	keevitaja
完美無瑕	veatu
一貫性	järjepidevus
一貫性	järjepidevuse
一貫性	kooskõla
西紅柿	tomati
西紅柿	tomat
西紅柿	tomatid
濫交	valimatu
魯濱遜	robinson
歡欣鼓舞	rõõmustada
噴口	vent
上灘	bund
移徙	ränne
移徙	rände
像片	fotode
像片	fotod
像片	foto
像片	foto
像片	fotode
像片	fotod
像片	pildid
像片	pilte
狗窩	kennel
復賽	revanši
記賬	raamatupidamine
油布	present
吼吼	roar
牛皮癬	psoriaasi
利潤率	tasuvus
人工流產	abort
烏木	ebony
抵償	rahulolu
麵筋	gluteeni
壞疽	gangreen
賬單	arved
口譯員	tõlk
哎喲	ai
鋸木	saeveski
剩菜	ülejäägid
早飯	hommikusöök
俗氣	niru
香檳酒	šampanjat
香檳酒	šampanja
縫針	stitch
健身操	aeroobika
羊毛衫	kampsun
堆堆	kuhi
