年	any
祝願	desig
祝願	desitjos
腮腺炎	orellut
沙文主義	xovinisme
捲舌	retroflexa
窺視	peep
四月份	abril
轉帳	traspàs
轉帳	transferència
轉帳	trasllat
出納	caixer
端莊	modèstia
保險費	primes
保險費	premium
保險費	assegurança
保險費	assegurances
可讀	llegible
可讀	llegibles
貞操	castedat
外僑	aliens
外僑	estrangeria
諧波	harmònic
燕麥	avena
燕麥	civada
心悸	palpitacions
鰐	cocodril
眨	parpelleig
芘	pyrene
農藝	agronòmiques
縮水	encongir
縮水	minvant
鬆動	soltes
鬆動	solta
理髮	barber
復蘇	recuperació
復蘇	revival
圖紙	dibuixos
青光眼	glaucoma
瓷磚	rajola
瓷磚	fitxes
聚氨酯	poliuretà
釹	neodimi
鱒魚	truites
鱒魚	truita
僵屍	zombie
僵屍	zombi
僵屍	zombies
老練	sofisticació
老練	condimentada
老練	sofisticada
水龍頭	aixeta
水龍頭	aixetes
運費	mercaderies
運費	pujades
超級大國	superpotència
糾察	piquets
買東西	compres
買東西	shopping
彈弓	tirador
咄咄逼人	agressiu
養老金	pensió
養老金	pensions
腹水	ascites
淫穢	obscè
保險套	preservatiu
衣櫥	vestuari
衣櫥	armari
藥方	prescripció
夾子	pinça
長臂猿	gibó
賣方	venedors
賣方	venedor
洞房	consumació
銬	pavé
青綠	turquesa
酸菜	xucrut
衛生棉	tampons
衛生棉	tampó
手推車	carro
手推車	carretó
閹割	castrar
閹割	castració
指南針	brúixola
八月份	agost
內羅畢	nairobi
鹵化	halogenats
調皮	trapella
巨蟒	python
發射機	transmissor
打坐	meditar
母雞	hen
母雞	gallines
孔雀石	malaquita
局外人	forasters
局外人	foraster
游標	cursor
送禮	regals
釀酒廠	breweries
影象	imatge
藥店	farmàcies
藥店	drogueria
藥店	farmàcia
十二指腸	duodè
扒手	carteristes
麻黃	ephedra
填料	omplint
填料	rebliment
謙遜	humil
謙遜	humils
謙遜	humilitat
開裂	catalític
田間	camps
補丁	pedaços
補丁	pegat
補丁	pedaç
補丁	patch
郵筒	bústia
佇列	cua
銘刻	gravats
間歇泉	guèiser
甘藍	kale
餡餅	empanada
餡餅	pastís
黃鼠狼	mostela
失業者	aturats
斜視	estrabisme
聲名狼藉	notori
聲名狼藉	infame
食糖	sucre
狂歡節	carnaval
狂歡節	carnestoltes
自閉	psicòtics
泡芙	puff
胸膜	empiema
藥丸	píndola
藥丸	píndoles
藥丸	pastilles
乾草	hay
灌木叢	matolls
鵺	nue
毛澤東思想	maoisme
塊莖	tuber
苔原	tundra
狼瘡	lupus
捲髮	rínxols
浮游植物	fitoplàncton
磚頭	maons
磚頭	rajoles
磚頭	maó
柴火	llenya
口渴	set
花椰菜	bròquil
花椰菜	coliflor
滑雪板	snowboard
滑雪板	esquís
頭暈	dizzy
圍裙	davantal
畫布	llenç
恫嚇	intimidació
芫荽	coriandre
蘆筍	espàrrec
蘆筍	espàrrecs
不耐煩	impacient
不耐煩	impacients
不耐煩	impaciència
眩暈	mareig
眩暈	vertigo
眩暈	vertigen
眩暈	paralitzant
凸輪	cam
騾	mula
閃電戰	blitz
閃電戰	blitzkrieg
沈積	sedimentació
沈積	deposició
沈積	sediments
長椅	banca
清潔劑	detergent
畫筆	pinzells
兩極化	polarització
十月份	octubre
車床	torn
凸面	convex
飛毛腿	scud
飛毛腿	speedy
海盆	conca
織機	teler
倦怠	burnout
叉子	fork
叉子	forquilla
古柯	coca
堆肥	compostatge
多愁善感	sentimental
聽著	escolta
聽著	escolteu
洗衣服	bugaderia
紅樹	manglar
凶案	homicidi
服務台	escriptori
預製	prefabricats
叫囂	clamor
口哨	xiulet
口哨	xiulets
煮飯	cuinar
煮飯	cocció
震懾	dissuasió
單方	unilateral
單方	unilateralment
拼貼	collage
神經質	neuròtic
虛無主義	nihilisme
白內障	cataracta
早產	prematurs
早產	prematur
婦科	ginecologia
婦科	ginecòleg
狐狸精	meuca
窗台	cornisa
議價	pacten
議價	ganga
風濕	reumatisme
小腦	cerebel
吉普賽人	gitana
吉普賽人	gitanes
吉普賽人	gitano
吉普賽人	gitanos
卡特爾	cartel
不偏不倚	imparcial
不偏不倚	imparcialitat
希伯來人	hebreus
脫衣	franja
脫衣	striptease
破傷風	tètanus
淋病	gonorrea
收款	rebuts
規約	estatut
製造廠商	fabricant
溫順	dòcils
溫順	manso
過渡性	transitòries
貪心	golafre
冷冷	fred
折舊	amortització
折舊	amortitzacions
逆差	dèficit
與世隔絕	aïllament
與世隔絕	aïllat
與世隔絕	aïllades
與世隔絕	aïllats
與世隔絕	aïllada
ð	eth
失重	ingravidesa
二分法	dicotomia
輪班	torns
輪班	torn
質樸	rústic
氯霉素	cloramfenicol
支點	pivot
支點	fulcrum
狂喜	rapte
狂喜	èxtasi
凍傷	congelació
鈰	ceri
虛榮	vanitat
美容師	esteticista
燈具	làmpades
托盤	safata
托盤	safates
午飯	dinar
騎手	riders
騎手	genets
騎手	genet
騎手	rider
從屬關係	afiliació
鬆餅	muffin
不作為	inactivitat
依賴性	dependència
駁船	barcasses
駁船	gavarra
駁船	gabarra
麻袋	sacs
麻袋	sac
麻袋	saqueig
厭食症	anorèxia
體面	decent
緒形	ogata
榆樹	elm
賓果	bingo
掃把	escombra
浮標	boies
浮標	boia
香皂	sabó
六月份	juny
進口商	importador
進口商	importadors
病理學家	patòleg
各局	bureaux
鵪鶉	guatlla
鵪鶉	colí
白熾燈	incandescents
縫紉	costura
縫紉	cosir
縫紉	cosint
試演	audicions
試演	audició
滾筒	roller
打雷	tro
腦子	cervells
腦子	cervell
怪癖	peculiaritats
鐵砧	enclusa
籬笆	tanca
木柴	llenya
領結	empat
領結	corbata
專論	monogràfics
專論	monogràfic
五月份	maig
裝訂	obliguen
裝訂	enquadernació
裝訂	grapa
裝訂	discontínues
烝	susumu
怯懦	covardia
客觀性	objectivitat
調音	tuning
惡習	vicis
隨員	attachés
梨果	pera
黃疸	icterícia
貂皮	visó
扎實	sòlid
園丁	jardiner
類人猿	simis
刀疤	cicatriu
腳步聲	passos
累進	progressiu
累進	progressiva
累進	progressista
毯子	manta
抽屜	calaix
懸念	suspens
手無寸鐵	desarmat
手無寸鐵	desarmats
ō	omega
暖氣	calefacció
腰果	anacard
工頭	capatàs
驅邪	exorcisme
溢位	desbordament
溢位	vessaments
斷奶	deslletament
斜邊	hipotenusa
指頭	dit
特價	especials
午睡	migdiada
殘渣	residu
鑽井	perforació
九月份	setembre
自願性	voluntària
紙板	cartó
紙板	cartró
蛀牙	cavitats
叛亂份子	insurgents
叛亂份子	rebels
準備金	reserva
宿醉	ressaca
宿醉	resaca
緘默	silenci
砍刀	matxet
減法	resta
狂徒	fanàtics
揮手	ona
鉸鏈	frontissa
鉸鏈	frontisses
瀰漫性	difusa
黃油	mantega
君主政體	monarquia
撫育	criança
讀數	lectures
道德觀	moralitat
道德觀	moral
無能力	incapacitat
貞潔	castedat
打噴嚏	esternut
腸炎	enteritis
毛茸茸	cabellera
伊斯蘭堡	islamabad
鋤頭	aixada
霓虹燈	neó
金砂	sands
蓋章	segell
酥脆	cruixent
治外法權	extraterritorialitat
相輔相成	complementarietat
相輔相成	complementària
相輔相成	complementaris
相輔相成	complementàries
相輔相成	complementari
騎車	cycling
騎車	ciclisme
吃素	vegetarià
吃素	vegetariana
試金石	touchstone
水壺	cantina
水壺	pava
水壺	bullidor
雪利酒	jerez
熔爐	gresol
櫃子	armaris
櫃子	rebost
櫃子	armari
襯衣	camisa
雄辯	eloqüència
雄辯	eloqüent
奶嘴	xumet
抹布	drap
退役軍人	veterans
木屑	serradures
史冊	annals
節假日	festes
節假日	festius
節假日	vacances
敲詐	xantatge
敲詐	extorsió
生魚片	sashimi
馬戲	circ
陣雨	ruixats
陣雨	dutxes
民主政體	democràcies
鐵絲	filferro
鐵絲	cable
三重唱	trio
助產士	llevadores
助產士	llevadora
粗心	maldestra
鏈條	cadenes
鏈條	cadena
偽善	hipocresia
痴呆症	demència
激進份子	radicals
牢不可破	unbreakable
繼電器	relleus
紗布	gasa
紗布	embenat
節食	dieta
膠水	cola
誘人	temptador
金剛石	diamond
金剛石	diamant
分節	subsecció
番茄醬	ketchup
滑翔翼	abid
仙丹	elixir
直升飛機	helicòpter
直升飛機	helicòpters
鏟除	eradicació
鳴叫	tuit
鳴叫	piular
鷓鴣	perdiu
哇哇	ostres
覆盆子	gerds
悼詞	lloança
葡萄乾	panses
葡萄乾	pansa
胃炎	gastritis
口糧	racions
保固	garantia
竊賊	lladres
耳鳴	tinnitus
流汗	suar
流汗	suor
悔過	penediment
悔過	penedit
銠	rodi
排他	exclusiu
排他	exclusiva
排他	exclusivitat
精疲力竭	exhaurit
精疲力竭	esgotat
精疲力竭	esgotats
精疲力竭	esgotada
鋸木廠	serradora
陰囊	escrot
明目張膽	flagrant
年鑒	anuari
年鑒	almanac
年鑒	anuaris
叛亂分子	insurgents
叛亂分子	rebels
叛亂分子	rebel
沼氣	biogàs
沼氣	metà
蠶絲	seda
一巴掌	bufetada
卷毛	arrissat
息肉	rectal
小費	consells
小費	punta
小費	propina
輕騎兵	hússar
綁縛	servitud
換羽	plomatge
勞力士	rolex
沈重	heavy
沈重	pesats
沈重	pesada
沈重	pesant
沈重	pesades
櫥櫃	armaris
櫥櫃	rebost
櫥櫃	armari
蚊蟲	mosquit
蚊蟲	mosquits
毀容	desfigurada
黯然失色	eclipsat
卡介苗	bcg
虹吸	sifó
刷子	pinzells
乘數	multiplicador
偏頭痛	migranya
無線電廣播	ràdio
無線電廣播	radio
燈柱	farola
施捨	almoina
單身漢	solter
單身漢	batxiller
單身漢	llicenciatura
單身漢	diplomatures
搖搖欲墜	enfonsa
除草劑	herbicides
除草劑	herbicida
床墊	matalassos
床墊	matalàs
噪聲	soroll
可蘭經	alcorà
推桿	putt
氣墊船	aerolliscador
出口商	exportadors
出口商	exportador
鳥兒	aus
鳥兒	ocells
殘留物	residu
殘留物	romanents
保險絲	fusibles
腹壁	abdominal
威懾	dissuasiu
威懾	dissuasió
籃板球	rebot
籃板球	rebounds
針筒	xeringa
奶媽	nana
漁獲量	captures
壓路機	corrons
漠不關心	indiferent
米黃色	beix
初潮	menarquia
呼氣	alè
誣蔑	calúmnia
降壓	buck
貨架	prestatge
貨架	prestatgeria
貨架	prestatges
貨架	lleixes
貨架	prestatgeries
做飯	cook
做飯	cuiner
做飯	cuinar
做飯	cocció
𨭆	hassi
信士	creients
銩	tuli
香芹	julivert
成堆	piles
偽君子	hipòcrita
鵝卵石	còdols
鵝卵石	còdol
鵝卵石	guijarro
動脈瘤	aneurisma
禁足	castigada
毒刺	fibló
甄別	cribratge
釕	ruteni
涼鞋	sandàlia
涼鞋	sandàlies
銷魂	èxtasi
頓悟	epiphany
違禁	prohibit
提綱	esquema
提綱	contorn
健美操	aeròbic
寄宿生	abordatge
親和性	afinitat
吹哨	xiulet
鐘乳石	estalactita
紅莓	cranberry
雙胞	bessó
雙胞	twin
煩人	molestes
煩人	molest
澆水	regar
苗條	slim
紙巾	teixit
針頭	agulles
消費量	consum
避孕藥	píndola
墨魚	sèpia
歸檔	arxivat
歸檔	arxiu
歸檔	arxiva
聚光燈	limelight
會陰	perineu
壞血病	escorbut
𨭎	seaborgi
牙籤	escuradents
禁慾	abstinència
糖精	sacarina
款額	imports
款額	quantitat
款額	import
款額	quantia
離心機	centrifugadora
磨床	trinxar
泳褲	banyador
產前	prenatals
歡呼聲	ànims
屠宰場	escorxadors
屠宰場	escorxador
對口	contrapartida
對口	contrapart
猩紅	escarlata
蜇	picat
蜇	punxar
王八蛋	bastard
對立面	oposats
項鏈	collaret
飽和度	saturació
疏濬	dragatge
疏濬	draga
地物	funcionalitats
地物	característiques
鉿	hafni
燒結	sinterització
僵直	rigor
錯位	inadaptat
化裝	disfressar
化裝	disfressa
跛腳	agafo
跛腳	penós
被壓迫	oprimides
耳聾	sorda
耳聾	sords
消耗品	consumibles
消耗品	prescindible
醜八怪	lleig
醜八怪	lletja
黑麥	sègol
奶昔	batut
鎮靜劑	sedant
銀器	argenteria
鈣化	calcificació
加熱器	escalfadors
加熱器	escalfador
馬廄	estable
優越性	superioritat
地層下陷	subsidència
沈思	meditant
沈思	contemplació
麻醉劑	anestèsia
調色盤	paleta
優越感	superioritat
吱吱	zee
訃告	esquela
馬蹄鐵	ferradura
洩氣	desanimat
內陸國	enclavats
憤世嫉俗	cínic
警笛	sirena
強姦罪	colza
強姦罪	violació
回旋曲	rondo
原生動物	protozou
浸潤	mullar
書信往來	correspondència
腳踏板	pedals
胸肌	pecs
啓示	revelació
倒錯	perversions
凶殺案	homicidi
接縫	costures
試管嬰兒	ivf
小瓶	vial
拾荒者	carronyaires
愛撫	carícia
草裙舞	hula
納妾	concubinat
結餘	balanç
結餘	saldo
結餘	equilibri
結餘	saldos
明膠	gelatina
肉丸	mandonguilla
肉丸	mandonguilles
奇巧	kitkat
鼓舞人心	inspirador
別針	pin
檠	pinnata
麻木不仁	insensible
震顫	tremolors
加冕典禮	coronació
討價還價	pacten
討價還價	ganga
法理學	jurisprudència
講壇	púlpit
黏膠	cola
花臉	ratlles
勾勾	ganxo
勾勾	garfi
括約肌	esfínter
螢石	fluorita
山溝	barranc
利尿劑	diürètic
心絞痛	angina
拖把	mop
拉鏈	cremallera
不孕症	infertilitat
遺贈	llegar
遺贈	llegat
遺贈	herència
遺贈	llegats
動脈硬化	arteriosclerosi
負擔得起	assequibles
負擔得起	assequible
散裝	granel
血塊	clot
寢具	flassades
幾率	probabilitats
懊惱	chagrin
兒科醫生	pediatra
臥房	dormitori
寡頭政治	oligarquia
書桌	escriptori
挫傷	contusions
同義字	sinònim
同義字	sinònims
麩	bran
誠人	makoto
癡呆症	demència
檸檬汁	llimonada
莢果	llegum
色彩繽紛	colorit
殘餘物	residu
蟲害	infestació
蟲害	plagues
腸子	intestí
腸子	intestins
過氧化物	peròxid
攤牌	enfrontament
騾子	mula
匪幫	gangsta
管弦樂隊	orquestra
管管	pipa
管管	canonada
稱贊	complert
稱贊	elogi
稱贊	elogis
耳垢	cerumen
煙塵	sutge
裙帶關係	nepotisme
馬拉開波	maracaibo
盧薩卡	lusaka
塏	gae
等離子體	plasma
凹痕	bonys
鼻屎	mocs
貞節	castedat
鏟子	palas
鏟子	pala
墨盒	cartutxos
聘禮	dot
母豬	truja
母豬	sembrar
母豬	sembres
鳥糞	guano
乞討	suplicant
乞討	pregant
溜冰鞋	patins
刻刻	tallada
崗哨	sentinella
樹液	sap
飛濺	splatter
烤爐	forn
纜繩	cable
沙眼	tracoma
解毒劑	antídot
內科醫生	metge
噴氣機	jets
棉絮	pelussa
砂鍋	cassola
始終如一	coherent
始終如一	coherents
始終如一	consistents
彈坑	cràters
空靈	etèries
唯心主義	idealisme
面糊	arrebossat
撒尿	pee
偏執狂	paranoic
偏執狂	paranoia
守財奴	avar
招待會	recepcions
招待會	recepció
專制主義	autoritarisme
惱火	enfurit
睪酮	testosterona
拉鍊	cremallera
拉鍊	zip
欣欣向榮	evolucionant
密件	bcc
窩藏	refugiant
窩藏	abrigar
喪偶	vidu
喪偶	vídua
吹口哨	xiulet
船東	armadors
莊稼	cultius
莊稼	conreus
莊稼	cultiu
莊稼	conreu
答復	respostes
臃腫	inflada
未定義	indefinit
宗法制度	patriarcat
噴嚏	esternut
灌腸	ènema
仇殺	vendetta
被剝削	explotat
被剝削	explotada
上訴人	recurrent
鞋帶	cordons
虛張聲勢	bluff
虛張聲勢	penyal
睡魔	sandman
藍藻	cianobacteri
落潮	ebb
獵狗	eivissenc
小苗	mudes
強姦犯	violadors
強姦犯	violador
吉卜賽人	gitana
吉卜賽人	gitanes
吉卜賽人	gitano
吉卜賽人	gitanos
掃盲	alfabetització
藥膏	pomada
進退兩難	dilema
獨創性	originalitat
吐痰	escopint
捲心菜	col
飛車黨	motoristes
受壓迫	oprimides
獛	geneta
無所畏懼	fearless
耗子	rata
釓	gadolini
輪播	cavallets
輪播	carrusel
柳條	vímet
皮夾	cartera
面面	fideus
裝運	trameses
裝運	enviament
磨刀石	whetstone
紀律處分	disciplina
泳者	nedadors
蝨子	polls
炮仗	petards
炮仗	petard
因果報應	karma
含水層	aqüífer
含水層	aqüífers
鎖匠	serraller
鎖匠	serralleria
講台	podi
床鋪	llits
辦事員	passants
感嘆詞	interjecció
直直	recta
直直	rectes
痔瘡	hemorroides
消毒劑	desinfectant
魚鰓	brànquies
汞合金	amalgama
陰戶	pussy
凡士林	vaselina
譫妄	deliri
乳溝	exfoliació
軟管	mànegues
魂靈	esperits
辦公桌	escriptori
帳蓬	tenda
帳蓬	carpa
漂白劑	lleixiu
贊美	elogi
贊美	elogis
花腔	coloratura
魚子醬	caviar
藥片	píndoles
藥片	pastilles
藥片	píndola
獨角戲	monòleg
蛋黃醬	mayo
蛋黃醬	maionesa
亞馬孫	amazon
亞馬孫	amazona
彎路	trencall
閨房	tocador
乾爹	padrí
尾骨	còccix
厚厚	gruix
厚厚	gruixut
爐灶	estufes
闌尾炎	apendicitis
瀉藥	laxant
沈澱	sedimentació
桉樹	eucaliptus
桉樹	eucalyptus
䱵	typus
霸權主義	hegemònic
霸權主義	hegemonia
健談	xerraire
利他主義	altruisme
貸方	prestador
貧血症	anèmia
發抖	tremolant
超高頻	uhf
刮鬍子	afaitar
傻笑	ganyota
蓴	caroliniana
彙總	agregació
人本主義	humanisme
䳭	còlit
斧子	eixos
斧子	destral
結膜炎	conjuntivitis
發薪	nòmina
發薪	nòmines
胸針	fermall
暴發戶	arribista
具體地說	específicament
具體地說	concretament
私語	murmura
麥片	cereals
麥片	cereal
別緻	chic
螺鈿	raden
流言蜚語	gossip
失眠症	insomni
笑嘻嘻	holohalaelurus
簾幕	cortina
寵壞	espatllar
挫折感	frustració
野雞	faisà
短視	miopia
浸漬	impregnats
包頭市	baotou
熏肉	cansalada
熏肉	bacon
熏肉	bacó
笨手笨腳	maldestre
馬槽	menjadora
暖爐	escalfador
錯開	esglaonats
壁毯	tapís
百葉窗	persianes
棉質	cotó
渙散	lax
鰥夫	vidus
珊瑚蟲	pòlips
黑貂	sable
煤煙	sutge
官僚主義	burocràcia
打哈欠	badall
攪拌機	mescladores
攪拌機	mesclador
攪拌機	batedora
下擺	hem
傳聲筒	megafonia
謙恭	humilitat
冰鞋	patins
櫥	rebost
櫥	armari
鐒	laurenci
鋸子	saw
刮刀	razor
刮刀	navalla
辰砂	cinabri
殉難者	màrtirs
殉難者	màrtir
小渡	wataru
愒	ket
赤阪	akasaka
尺子	regle
尺子	governant
鈧	escandi
毛毛雨	plugim
貽貝	musclos
魚餌	esquer
乾草堆	paller
軟軟	suaus
軟軟	soft
軟軟	suau
野營	càmping
野營	acampada
美央	mio
遣送回國	repatriació
嘖	tut
嘖	tsk
底土	subsòl
橫隔膜	diafragma
化驗室	laboratori
河蚌	musclos
雙人舞	duets
滴滴涕	ddt
陳腐	trite
春藥	afrodisíac
饞	ànsies
聽診器	estetoscopi
鑿子	cisell
無罪開釋	absolució
預支	antelació
預支	bestreta
申斥	amonestacions
焊工	soldador
爬山虎	tafaner
盲腸炎	apendicitis
一貫性	consistència
一貫性	coherència
西紅柿	tomàquet
西紅柿	tomàquets
緊身褲	malles
魯濱遜	robinson
煙灰缸	cendrer
鎇	americi
蠶繭	capoll
鎿	neptuni
扶手椅	butaca
歡欣鼓舞	alegra
陽傘	parasol
手絹	mocador
移徙	migració
欄桿	barana
像片	fotografies
像片	fotografía
像片	fotografiar
像片	fotografia
像片	foto
像片	fotos
像片	fotografies
鼻竇炎	sinusitis
電氣石	turmalina
復賽	revenja
薪給	nòmina
薪給	nòmines
不可逾越	insalvable
油布	lona
晴雨表	baròmetre
映襯	antítesi
吼吼	roar
腐臭	rancid
安樂椅	butaca
牛皮癬	psoriasis
風疹	rubèola
利潤率	rendibilitat
鉺	erbi
人工流產	avortament
小勇	isamu
烏木	banús
閃動	flaixos
閃動	intermitents
抵償	satisfacció
嘆氣	sospir
麵筋	gluten
壞疽	gangrena
賬單	factures
口譯員	intèrprets
口譯員	intèrpret
鋸木	serradora
早飯	esmorzar
俗氣	cursi
葙	argentea
香檳酒	champagne
香檳酒	xampany
縫針	puntades
十進位制	decimal
健身操	aeròbic
冷凍庫	congelador
堆堆	amuntegament
鬼靈精	grinch
質押	penyora
貼現	descomptat
解酒	ressaca
解酒	resaca
一元論	monisme
壁櫥	armari
吊床	hamaca
拉肚子	diarrea
鵐	sit
包裝紙	embolcalls
抗毒素	antitoxina
鋱	terbi
滅失	pèrdua
理療	fisioteràpia
貪錢	golafre
餐巾	tovalló
攤還	amortització
婦科醫生	ginecòleg
自我陶醉	narcisista
白蠟	peltre
臘八	laba
斷肢	amputació
育肥	engreix
響鈴	anell
滑石粉	talc
鐠	praseodimi
持之以恆	perseverança
持之以恆	constància
債權國	creditors
微晶片	microxip
處女膜	himen
認捐	penyora
