پُکھراج	топаз
تقریرکرنا	говори
تقریری	спорно
تقریری	устные
تقریری	устный
تقریری	устно
تقریری	устные
تقریری	устное
تقریس	охлаждения
تقریظ	признательность
تقریظ	хвала
تقسیم	деление
تقسیم	дивизион
تقسیم	подразделение
تقسیم	отдел
تقسیم	обмена
تقصیر	грех
تقصیر	син
تقصیر	вина
تقصیر	вины
تقصیر	вину
تقصیر	ошибка
تقصیر	дефект
تقصیر	упущение
تقصیر	бездействие
تقصیر	ошибка
تقصیر	преступность
تقصیر	преступления
تقصیر	преступление
تقصیر	правонарушение
تقصیر	преступление
تقطُّع	сломать
تقطُّع	перерыв
تقطیب	поляризации
تقطیع	бумага
تقطیع	бумаги
تقطیع	расслоение
تقلُّب	перемены
تقلُّب	изменение
تقلُّب	изменения
تقلُّب	изменить
تقلُّب	сменить
تقلُّب	преобразование
تقلُّب	конверсии
تقلُّب	инверсии
تقلُّب	очередь
تقلُّب	поворот
تقلیب	меняется
تقلیب	изменение
تقلیب	меняю
تقلیب	трансформация
تقلیب	преобразования
تقلیب	преобразование
تقلیب	трансформации
تقلید	эмуляции
تقلید	имитация
تقلید	соответствие
تقلید	соответствия
تقلیدکرنا	follow
تقلیدکرنا	подписаться
تقلیدکرنا	подражать
تقلیل	уменьшение
تقلیل	сокращение
تقویٰ	благочестие
تقویٰ	воздержание
تقویت	сила
تقویت	прочность
تقویت	укрепление
تقویت	усиление
تقویت	опора
تقویت	опоры
تقویت	поддержки
تقویت	поддержка
تقویت	поддержку
تقویت	поддерживаю
تقویت	укрепление
تقویت	усиление
تقویم	совершенствование
تقویم	улучшение
تقویم	календарь
تقویم	альманах
تقویم	укрепление
تقویم	усиление
تقویم	реформации
تقویم	договоренность
تقی	набожный
تقیُّد	замечание
تقیُّد	наблюдение
تقیُّد	наблюдения
تقیُّد	условие
تقیُّد	состояние
تقیُّد	применения
تقیُّد	заявка
تقیُّد	применение
تقیُّد	ограничение
تقیُّد	ограничения
تقیُّد	ухода
تقیُّد	забота
تقیُّد	уход
تقیہّ	осторожность
تقیہّ	предостережение
تقیہّ	благочестие
تقیہّ	лицемерие
تک	до
تک	посмотри
تک	смотрите
تک	смотри
تک	посмотрите
تکُ	значимость
تکُ	актуальность
تِکّا	филе
تُکّا	гипотеза
تُکّا	угадай
تُکّا	думаю
تُکّا	угадать
تکافضیحتی	ссора
تکاثُر	благосостояние
تکاثُر	процветания
تکاثُر	процветание
تکاثُر	достаток
تکاثُر	изобилие
تکاثُف	толщина
تکاسُل	усталость
تکاسُل	праздности
تکاسُل	лень
تکافُل	ухода
تکافُل	забота
تکافُل	уход
تکالیف	неприятности
تکالیف	беды
تکان	ходатайство
تکان	движение
تکان	усталости
تکان	усталость
تکان	усталость
تکان	инсульт
تکان	нападение
تکان	атака
تکان	атаковать
تکان	атаку
تکان	передвижение
تکان	движение
تکان	штурм
تکان	нападение
تکان	атака
تکان	удар
تکان	агитации
تکان	шишка
تکان	ходатайство
تکان	движение
تکان	усталости
تکان	усталость
تکان	усталость
تکان	инсульт
تکان	нападение
تکان	атака
تکان	атаковать
تکان	атаку
تکان	передвижение
تکان	движение
تکان	штурм
تکان	нападение
تکان	атака
تکان	удар
تکان	агитации
تکان	шишка
تکاہُل	небрежности
تکاہُل	лень
تکاہُل	праздности
تکبُّر	высокомерие
تکبُّر	гордыня
تکبُّر	гордость
تکتکی	уровень
تکتکی	уровня
تکتکی	level
تکثیر	увеличить
تکثیر	увеличение
تکثیر	избыток
تکثیر	превышение
تکثیر	излишки
تکثیر	умножение
تکثیریت	избыток
تکثیریت	превышение
تکثیریت	излишки
