категорія	kategooria
екологічної	ökoloogiline
екологічної	ökoloogilised
собак	koerad
акули	hai
акули	haid
суди	kohtud
росію	venemaa
взаємодія	kihlus
взаємодія	suhtlemine
взаємодія	koostoime
маршал	marshall
маршал	marshalli
маршал	marssal
іноземні	välismaised
іноземні	välismaa
початковий	algne
початковий	esialgne
електронів	elektronid
концентрація	koondumine
концентрація	keskendumine
концентрація	kontsentratsioon
частки	osakesed
висновки	järeldused
висновки	järeldus
висновки	järeldused
висновки	kokkuvõte
видалити	eemaldamine
видалити	eemalda
видалити	kustuta
видалити	kustutamine
продовжується	jätkamine
продовжується	jätkub
продовжується	jätkati
продовжується	jätkus
продовжується	jätkuv
продовжується	jätkas
рухається	liigub
рухається	käigud
рухається	liigutab
обмежена	piiratud
обмежена	limited
низький	madal
низький	madala
низький	madalad
пане	söör
редагувати	edit
редагувати	muuda
редагувати	redigeerimine
господар	kõrtsmik
властивість	omadus
властивість	omand
розповіді	lugusid
розповіді	lood
розповіді	jutud
соло	solo
соло	soolo
вино	veini
вино	vein
вино	veinid
визнана	tunnustatud
визнана	tunnistas
тома	thomas
тома	tom
кінг	king
кінг	kuningas
кінг	kunn
жорж	georges
розум	meel
розум	meele
розум	mõistus
копія	koopia
копія	kopeeri
копія	kopeerimine
створене	tekitatud
створене	loodi
створене	loodud
історичне	ajalooline
втрата	kahjum
втрата	kaotus
діва	neitsi
діва	neitsi
діва	deva
філософи	filosoofid
регіональні	regionaalne
регіональні	piirkondlik
регіональні	piirkondlikud
рослинність	taimestiku
пістолет	püstol
пістолет	püss
пістолет	relv
делегації	delegatsioon
свідомість	teadvuse
свідомість	teadvus
сум	summa
бронза	pronks
шах	shah
активне	aktiivne
активне	aktiivsed
комуністів	kommunismi
чудово	suure
авіаносець	vedaja
авіаносець	kandja
рекомендації	soovitatud
рекомендації	soovitas
рекомендації	soovitused
рекомендації	soovitused
рекомендації	ettepanekud
захищати	kaitse
захищати	kaitsma
захищати	kaitsta
тест	test
тест	katse
притулок	varjupaik
притулок	peavarju
притулок	varjupaik
притулок	pelgupaik
виробляє	toodab
лоб	laup
аудиторії	publik
рас	ras
відповідальний	vastutustundlik
відповідальний	vastutav
апостола	apostel
двосторонній	duplex
супутники	satelliidid
кодування	kodeering
кодування	kodeerimise
миколай	nicolas
миколай	nikolai
миколай	nicholas
зникли	läinud
петров	petrov
банки	banks
банки	pangad
банки	purki
олія	õli
олія	nafta
менші	väiksemaks
менші	väiksem
менші	väiksemad
ніс	nina
ніс	ninna
литовський	leedu
корсика	corse
корсика	korsika
допомагав	aitasid
допомагав	aitas
допомагав	aidanud
зустрічає	kohtub
мороз	frost
спільний	jagatud
спільний	vastastikused
спільний	vastastikune
спільний	vastastikuse
політичне	poliitilised
політичне	poliitiline
бомбардування	pommitamist
бомбардування	pommitamine
левицький	anatol
бакеу	bacău
зоології	selgroogsete
єпископів	piiskopid
вікно	aken
вікно	akna
кінцівки	jäseme
кінцівки	jäsemed
поразок	rikete
внз	hsv
внз	kolleegium
внз	kolledž
ніл	neil
мирослав	miroslav
доступний	saadaval
доступний	kättesaadav
доступний	ligipääsetav
доступний	juurdepääsetav
доступний	kättesaadav
показ	kuva
максимум	maksimaalne
максимум	maksimum
максимум	maksimaalselt
марсель	marseille
марсель	marcel
сопрано	soprano
відкривається	avamine
активісти	aktivistide
речовина	mateeria
речовина	aine
речовина	ainet
технологічних	tehnoloogiline
рак	vähk
обмежений	piiratud
обмежений	piiratud
обмежений	limited
запропонували	pakkus
запропонували	pakutav
запропонували	pakutud
руками	käed
густав	gustav
тамара	tamara
дно	merepõhja
менший	väiksemaks
менший	väiksem
менший	väiksemad
склади	laod
методики	tehnikad
методики	tehnikaid
установа	organisatsioon
установа	organisatsioon
установа	institutsioon
установа	institutsiooni
установа	asutus
пенальті	karistus
емігрував	emigreerunud
пошта	mail
пошта	post
пошта	kirjad
пошта	posti
поколінь	põlvkondade
вулицями	tänavaid
вулицями	tänavad
менша	väiksemaks
менша	väiksem
менша	väiksemad
комі	komi
облік	arvepidamine
облік	raamatupidamine
облік	arvestus
оборона	kaitse
репресії	repressioonide
чиї	kelle
радіус	raadius
відмовитися	hüljata
фелікс	felix
білоруська	valgevene
йшов	kõndis
йшов	jalutas
йшов	kõndisid
введений	kantud
введений	sisestatud
конкурсів	võistlustel
конкурсів	võistlused
адміністратором	haldur
адміністратором	administraator
кара	kara
кара	cara
логіка	loogika
кур	cour
кур	cours
лісами	metsad
мгц	mhz
фонди	fondid
успадкував	pärinud
успадкував	pärilik
розуму	nutikus
розділені	eraldatud
мерт	meurthe
четверте	neljas
четверте	neljandaks
місцезнаходження	asukoht
прагне	keen
спортсмен	sportlane
класичний	klassika
класичний	klassikalised
класичний	classic
класичний	klassikaline
навчається	õppimine
відповів	vastas
відповів	vastasid
підручників	käsiraamatud
грамоти	käsikiri
грамоти	käsikirja
кухні	köök
більшістю	enamus
струм	aktiivne
струм	praeguse
струм	praegune
валюта	valuuta
валюта	rahaühik
валюта	vääring
вулкан	vulkaan
зібрати	koguda
зібрати	koguma
зібрати	koguneda
зібрати	ehita
зібрати	ehitama
зібрати	ehitada
зібрати	ehitamine
обслуговує	teenib
обслуговує	teenindab
творами	diiler
творами	edasimüüja
законодавство	õigusaktid
законодавство	seadusandlus
законодавство	õigusakt
гітлера	hitler
етнічна	etniline
плями	täpid
фотографія	photography
фотографія	fotograafia
фотографія	foto
відкриває	avab
катання	uisutama
піаніст	pianist
археолог	arheoloog
провідні	vaskulaarsed
фактор	teguri
фактор	tegur
фактор	faktor
заміна	asendamine
заміна	asenda
заміна	asendus
