மற்றும்	та
மகாராஜா	магараджа
குன்று	пагорб
குன்று	хілл
குன்று	hill
குன்று	гілл
கணக்குகள்	рахунки
வாங்கியது	платні
வாங்கியது	придбаний
வாங்கியது	купили
வாங்கியது	купила
வாங்கியது	купив
சுருக்க	абревіатура
சுருக்க	скорочення
மார்ஷல்	маршалл
மார்ஷல்	маршал
வெறுமனே	просто
துவக்கப்பட்டது	запустили
துவக்கப்பட்டது	розпочали
காலில்	ніжку
காலில்	нога
காலில்	нозі
காலில்	ногу
பியர்	пиво
எட்டியது	підбирати
பின்வருவன	наступних
பின்வருவன	майбутні
பெருங்குடல்	колон
மாணவர்களும்	студенти
மாணவர்களும்	учням
மாணவர்களும்	студентів
மாணவர்களும்	студентам
மாணவர்களும்	учні
புலனாய்வு	інтелект
புலனாய்வு	розвідка
செனட்	сенат
ஐயம்	сумнівів
ஐயம்	сумнів
ஐயம்	сумніву
ஐயம்	сумніваюся
ஐயம்	сумніватися
ஐதராக்சைடு	гідроксид
மோசமாக	погано
மோசமாக	гірше
மோசமாக	гірші
நம்புகிறேன்	сподіваючись
