से	from
नक्शे	mapes
पाइप	pipa
पाइप	canonada
पाइप	pipes
पाइप	canonades
त्रिभुज	àguila
त्रिभुज	àliga
त्रिभुज	triangle
खलनायक	villà
ईस्टवुड	eastwood
रूम	habitacions
रूम	sales
रूम	room
रूम	sala
रूम	habitació
मैक्सिको	mèxic
जज	jutge
जज	jutjar
नरसिंह	narasimha
व्यवसायिक	professió
विजयनगर	vijayanagar
अल्फा	alpha
अल्फा	alfa
डालर	dòlar
छद्म	pseudo
राउंड	ronda
बेरी	beri
बेरी	berry
नरम	suaus
नरम	soft
नरम	suau
रोमांटिक	romàntic
रोमांटिक	romàntica
जन्मदिन	aniversaris
जन्मदिन	aniversari
काँच	vidre
सूप	sopa
नेट	net
जेरिको	jericó
तेरे	tere
टैगोर	tagore
हॉप	hop
उठता	sorgir
उत्परिवर्तन	mutació
गेज	gàlib
ओपेरा	opera
ओपेरा	òpera
मैट्रिक्स	matriu
जार्ज	george
कौर	kaur
बिल्ली	gat
बिल्ली	cat
क्षुद्रग्रह	asteroides
क्षुद्रग्रह	asteroide
आसमान	cel
आसमान	sky
मिनी	mini
क्रियाएँ	activitats
क्रियाएँ	verbs
क्रियाएँ	accions
क्रियाएँ	activitat
वैली	wally
याचिका	petició
सुविधाजनक	convenient
स्नेह	afecte
फेसबुक	facebook
जैक्सन	jackson
चोर	lladres
चोर	lladre
कॉपी	copiat
कॉपी	còpia
कॉपी	còpies
कॉपी	exemplars
डाइऑक्साइड	diòxid
केप	cape
भेजी	enviats
भेजी	enviat
कमेटी	comitè
मौजूदगी	presència
दोस्ती	amistat
बम्बई	bombay
बम्बई	bombai
एयरबस	airbus
सील	foca
सील	segell
आभासी	virtuals
आभासी	virtual
सलीम	salim
विचलन	desviació
डबिंग	doblatge
डेविस	davis
होस्ट	màquina
होस्ट	amfitrions
जलाशय	conca
ऋणात्मक	negatiu
जवान	joves
जवान	young
जवान	jove
जवान	jawan
सूफी	sufi
डॉग	gos
टूल	eines
टैक्सी	taxi
टैक्सी	taxi
टैक्सी	taxis
सूरा	capítol
सूरा	sura
पेरू	perú
पेरू	peru
परिणत	transforma
भूरा	marró
भूरा	brown
यूनिक्स	unix
गार्ड	guàrdies
गार्ड	guàrdia
पाण्डेय	pandey
रेलमार्ग	ferrocarril
गेहूं	blat
ब्राह्मी	brahmi
बेसिक	bàsic
बेसिक	bàsics
बेसिक	bàsiques
बेसिक	basic
फेडरेशन	federació
रस्सी	corda
क्रीम	crema
क्रीम	nata
परेड	desfilada
परेड	rua
अलास्का	alaska
शुद्धता	castedat
शुद्धता	precisió
शुद्धता	exactitud
रुद्र	rudra
रचनाकार	escriptor
पाण्डवों	pandavas
बरेली	bareilly
शिशुओं	nadons
अंगूर	raïm
विश्वव्यापी	worldwide
लेनी	leni
धवन	dhawan
देह	cos
जौ	ordi
खाई	sèquia
युवावस्था	juvenil
युवावस्था	jovent
युवावस्था	joventut
स्टाइल	estil
शिला	shillong
रेड्डी	reddy
गुरुकुल	seminari
कारखानों	fàbriques
ढांचा	fotogrames
ढांचा	marcs
ढांचा	fotograma
ढांचा	marc
ढांचा	estructura
मजदूरी	salaris
विस्थापन	desplaçaments
विस्थापन	desplaçament
कठिनाइयों	dificultats
चैन	chan
चैन	cadena
क्लान	klan
प्रतीकों	símbols
भ्रष्ट	corrupte
भ्रष्ट	corruptes
अभियान्त्रिकी	enginyeria
सामंजस्य	harmony
सामंजस्य	harmonia
दामोदर	damodar
पैक	envasos
पैक	envàs
पैक	manada
पैक	pack
छाल	escorça
पिक्चर	pixar
इराक़	iraq
वाइन	vi
फारस	pèrsia
शतरंज	escacs
गर्भपात	avortament
छावनी	cantonment
प्रकोप	indignació
ग्रीष्म	estius
ग्रीष्म	estiu
बेल्ट	cinturons
बेल्ट	cinturó
पुजारी	sacerdot
प्लेस	lloc
प्लेस	place
खां	khan
मीना	mina
एनीमेशन	animació
एनीमेशन	optimització
एनीमेशन	animacions
ज्वार	sorgo
नॉन	non
समस्याएँ	problemes
समस्याएँ	qüestions
एलिजाबेथ	elizabeth
एलिजाबेथ	elisabet
डिएगो	diego
रांची	ranchi
पैट्रिक	patrick
विक्टर	víctor
विक्टर	victor
मित्रता	amity
मित्रता	amistat
विश्वसनीयता	credibilitat
विश्वसनीयता	fiabilitat
यूरेनियम	urani
सीकर	sikar
श्रद्धांजलि	homenatge
श्रद्धांजलि	tributs
ढेर	piles
स्तुति	elogi
स्तुति	elogis
भुवनेश्वर	bhubaneswar
ड्रीम	somia
ड्रीम	somiar
ड्रीम	somni
कैप्टन	capità
वेधशाला	observatori
दरभंगा	darbhanga
कुत्ता	gos
रामचंद्र	ramchandra
रामचंद्र	ramachandra
तुरन्त	immediatament
क्लबों	club
जड़ें	arrels
सरसों	mostassa
इमाम	imam
वार्नर	warner
सिस्टम्स	sistemes
चलना	caminant
चलना	passeig
धुन	sintonia
समितियों	comitès
समितियों	comissions
लेबनान	líban
औचित्य	justificació
रूपक	metàfora
नौका	iot
नौका	vaixell
शैवाल	alga
निपटान	assentament
प्रचारक	promotors
स्वीडिश	suec
स्वीडिश	suècia
एडम्स	adams
अभिगम	accés
मंत्रिमंडल	ministeris
मंत्रिमंडल	gabinet
पहना	portaven
सिखों	sikhs
पैतृक	paternal
लेट	tard
तिल	sèsam
ट्विटर	twitter
जेरी	jere
जेरी	jerry
पतला	flaca
पतला	slim
पतला	fina
पतला	lleuger
न्यूज	notícia
न्यूज	notícies
आइलैंड	illa
कमला	kamala
कमर	cintura
फौज	exèrcit
कैमरे	càmeres
कमाल	impressionant
उठाना	veina
निकास	sortida
मुद्राओं	planteja
मालिश	massatges
मालिश	massatge
कॉमिक	comic
क्वार्टर	trimestre
मॉनमाउथ	monmouth
लाइनों	línies
पाषाण	pedrera
कवक	fong
क्षतिपूर्ति	compensació
क्षतिपूर्ति	indemnització
सूखा	secà
सूखा	sequera
रहस्यमय	misteriós
रहस्यमय	misteriosa
इस्लामिक	islàmic
इस्लामिक	islàmica
रजिस्टर	registre
सिंगल	single
सन्धि	tractat
अनूदित	traduït
चमत्कार	miracles
चमत्कार	miracle
चमत्कार	meravelles
गोला	esfera
अमृता	amrita
गेट्स	gates
विमानन	aviació
डैनियल	daniel
फिलाडेल्फिया	filadèlfia
फिलाडेल्फिया	philadelphia
टुकड़ा	fragment
टुकड़ा	desdibuixa
लेफ्टिनेंट	tinent
स्पैनिश	castellà
स्पैनिश	espanyol
अपोलो	apollo
गोरखा	gurkhes
एफबीआई	fbi
कैमरून	camerun
हाइब्रिड	híbrids
हाइब्रिड	híbrid
बलात्कार	colza
बलात्कार	violació
संतोष	satisfacció
संतोष	satisfacció
बस्तियों	localitats
कथाएं	tales
कथाएं	contes
रोलिंग	rolling
रोलिंग	rowling
सजावट	decoració
सजावट	decoracions
टेरी	terry
हिमनद	glacera
कैफीन	cafeïna
अस्थिर	inestable
राख	cendres
राख	cendra
संकुचन	compressió
संकुचन	contracció
पार्टियों	parts
इन्टरनेट	interrupció
इन्टरनेट	internet
जीवंत	vibrant
उर्वरक	adob
उर्वरक	fertilitzant
अनुवादक	traductor
अनुवादक	traductora
अनुवादक	traductors
अनुवादक	translators
आरोपों	acusacions
सउदी	saudites
उपसर्ग	prefix
दिलचस्प	interesant
दिलचस्प	interessant
संयम	sobrietat
आँखें	ulls
आँखें	eyes
कच्चा	cru
कच्चा	raw
शाप	maledicció
कैपिटल	capitals
कैपिटल	capitol
वैवाहिक	matrimonials
