το	os
υπεράσπιση	defesa
υπεράσπιση	defesa
εγχειρίδιο	manual
εγχειρίδιο	manuais
εγχειρίδιο	manual
περιγραφές	descrições
σημείωμα	note
σημείωμα	nota
οξεία	aguda
οξεία	agudos
οξεία	agudas
οξεία	agudo
εισέβαλε	invadida
εισέβαλε	invadido
εισέβαλε	invadidos
εισέβαλε	invadiu
εκτελείται	executadas
εκτελείται	executado
εκτελείται	executados
εκτελείται	executada
φίλη	amigo
φίλη	amiga
προστίθεται	adicionado
προστίθεται	adicionada
προστίθεται	acrescentado
προστίθεται	adicionados
προστίθεται	adicionou
προστίθεται	adicionadas
φρούτα	fruto
φρούτα	frutos
φρούτα	frutas
φρούτα	fruta
φρούτα	frutas
φρούτα	frutos
μόντρεαλ	montreal
περιβάλλοντα	envolvente
περιβάλλοντα	arredores
περιβάλλοντα	ambientes
ίσο	iguais
ίσο	igualar
ίσο	equal
ίσο	igual
ορατό	visíveis
ορατό	visível
γιορτές	feriados
γιορτές	férias
αυτόματο	auto
αυτόματο	automático
αυτόματο	automáticos
αυτόματο	automático
αυτόματο	automática
αυτόματο	automáticas
αριθμητικά	numericamente
αυτοκράτειρα	imperatriz
ημισφαίριο	hemisfério
εντυπωσιακό	impressionante
εντυπωσιακό	impressionantes
σερβική	sérvio
σερβική	sérvia
ειδήσεις	novidades
ειδήσεις	noticias
ειδήσεις	notícia
ειδήσεις	notícias
αργή	slow
αργή	lento
αργή	lenta
αργή	devagar
καυσίμων	combustível
καυσίμων	fuel
καυσίμων	combustíveis
μανουέλ	manuel
χάνουν	perder
χάνουν	perca
χάνουν	percam
χάνουν	perde
αρνητικό	negativa
αρνητικό	negativas
αρνητικό	negativos
αρνητικό	negativo
άρμα	carruagem
άρμα	flutua
άρμα	flutuar
προσαρμογή	adaptação
προσαρμογή	adaptar
προσαρμογή	adaptando
προσαρμογή	adaptação
προσαρμογή	ajustamento
προσαρμογή	ajuste
προσαρμογή	ajustar
προσαρμογή	ajuste
προσαρμογή	adaptação
προσαρμογή	adapt
προσαρμογή	adaptar
νομούς	prefeituras
στερεό	sólidos
στερεό	sólido
στερεό	sólida
κομνηνός	comneno
περιπέτεια	aventura
περιπέτεια	aventuras
περιπέτεια	adventure
μεταφραστεί	traduzida
μεταφραστεί	traduzidas
μεταφραστεί	traduzido
μαντόνα	madonna
ευρωπαίοι	europeus
επέβαλε	impostas
επέβαλε	imposta
ναρκωτικών	fármaco
ναρκωτικών	droga
τεράστιες	enormes
τεράστιες	enorme
μαθηματικό	matemático
θερμική	térmicos
θερμική	térmico
θερμική	termal
θερμική	térmica
ιντιάνα	indiana
εγκαίνια	posse
εγκαίνια	inauguração
εγκαίνια	abertura
εγκαίνια	abrindo
εγκαίνια	inauguração
διάνυσμα	vector
διάνυσμα	vetores
διάνυσμα	vetor
θίασο	trupe
συνασπισμό	coligação
συνασπισμό	coalizão
πλησιάζει	aproximando
τομή	intersecção
τομή	cruzamento
τομή	incisão
δημοφιλείς	popular
δημοφιλείς	populares
δημοφιλείς	populares
λεία	suave
λεία	suaves
λεία	liso
λεία	booty
λεία	espólio
λεία	saque
λεία	presas
λεία	presa
λεία	rapina
ενδιάμεσο	intermediário
ενδιάμεσο	intermediária
ενδιάμεσο	intermédios
ενδιάμεσο	intermédio
ενδιάμεσο	intermediários
κρατώντας	mantendo
κρατώντας	manter
κρατώντας	segurando
κρατώντας	holding
κατευθύνσεις	direcções
κατευθύνσεις	direções
κατευθύνσεις	indicações
χαμηλότερο	lower
χαμηλότερο	inferior
διδάσκει	ensina
πρωταγωνιστή	protagonista
λωρίδες	tiras
λωρίδες	listras
λωρίδες	riscas
σταδιακή	gradual
σταδιακή	faseada
πρι	prix
πολιτιστικά	cultural
πολιτιστικά	culturais
πλάγια	lateral
πλάγια	laterais
πλάγια	itálico
πλάγια	itálico
πλάγια	playa
επιτάχυνση	aceleração
επιτάχυνση	acelere
επιτάχυνση	acelerar
επιτάχυνση	acelera
επιτάχυνση	acelerar
επιτάχυνση	acelerando
επέτειο	aniversário
πότερ	potter
καλεί	convites
καλεί	convida
καλεί	chamadas
καλεί	vocação
καλεί	chamar
καλεί	chamando
καλεί	ligando
καταστολή	repressão
καταστολή	suprimir
καταστολή	repressão
καταστολή	supressão
καταστολή	sedação
οριζόντια	horizontal
οριζόντια	horizontais
πελάτες	clientes
πελάτες	clientes
δημοσιεύσεις	postagens
δημοσιεύσεις	posts
δημοσιεύσεις	publicações
δημοσιεύσεις	publicações
ειδικοί	especialistas
ειδικοί	peritos
ειδικοί	especialistas
βορειοανατολική	nordeste
βορειοανατολική	nordeste
αντοχή	dosagem
αντοχή	força
αντοχή	forças
αντοχή	durabilidade
αντοχή	resistências
αντοχή	resistência
αγόρια	boys
αγόρια	rapazes
αγόρια	meninos
αγόρια	rapaziada
αγόρια	garotos
επεξεργαστή	processador
επεξεργαστή	processadores
σλοβακία	eslováquia
αλέξιος	aleixo
ιδιωτικά	privada
ιδιωτικά	privado
ιδιωτικά	private
θρίλερ	suspense
θρίλερ	thriller
κοινός	comum
κοινός	frequentes
κοινός	common
κοινός	frequente
θύελλα	tempestade
θύελλα	storm
ιταλούς	italianos
ξεπεράσει	superado
ξεπεράσει	superar
ξεπεράσει	ultrapassar
ακολουθείται	seguido
ακολουθείται	seguida
ακολουθείται	seguiu
ακολουθείται	seguidos
ακολουθείται	seguiram
πορτογαλικά	portugueses
πορτογαλικά	portugues
πορτογαλικά	português
πορτογαλικά	portuguesa
ταϊβάν	taiwan
ταϊβάν	formosa
περίμενε	espera
τιμ	tim
κλείνει	fecha
θέρμανση	heat
θέρμανση	calor
θέρμανση	aquecedor
θέρμανση	aquecimento
μπουένος	buenos
πρόληψη	prevenção
θέλοντας	querer
θέλοντας	querendo
άνταμ	adão
άνταμ	adam
νεκρό	morta
νεκρό	morto
νεκρό	mortos
νεκρό	dead
πρέβεζα	preveza
αναθεώρηση	resenha
αναθεώρηση	revisão
αναθεώρηση	reexame
αναθεώρηση	rever
αναθεώρηση	revisão
επίτιμος	honorário
επίτιμος	honorários
προεδρικό	presidenciais
προεδρικό	presidencial
ανεπάρκεια	deficiência
ανεπάρκεια	carência
ανεπάρκεια	inadequação
ανεπάρκεια	insuficiência
καταλόγου	pasta
καταλόγου	directório
καταλόγου	diretório
σκιά	sombras
σκιά	sombra
σκιά	shadow
σκιά	sombra
εξαγωγή	exporta
εξαγωγή	exportação
εξαγωγή	exportações
εξαγωγή	exportar
εξαγωγή	exportação
εξαγωγή	exportar
καθυστέρηση	demora
καθυστέρηση	atrasar
καθυστέρηση	atrasos
καθυστέρηση	atraso
καθυστέρηση	adiar
καθυστέρηση	atrasos
καθυστέρηση	retardada
καθυστέρηση	atrasada
καθυστέρηση	atraso
καθυστέρηση	atrasado
συνομοσπονδία	confederação
αποκάλυψε	revelar
αποκάλυψε	revele
αποκάλυψε	revelado
αποκάλυψε	revelada
αποκάλυψε	revelados
αποκάλυψε	reveladas
αποκάλυψε	revelou
αποκάλυψε	revelado
εκφράζεται	expressos
εκφράζεται	expresso
εκφράζεται	expressado
εκφράζεται	expressas
εκφράζεται	expressa
διαφωνίες	diferendos
διαφωνίες	litígios
διαφωνίες	disputas
διαφωνίες	desentendimentos
διαφωνίες	divergências
επιβατών	passageiros
επιβατών	passageira
επιβατών	passageiros
επιβατών	passageiro
αγροτικές	rural
αγροτικές	rurais
συλλογική	coletiva
συλλογική	colectivo
συλλογική	colectiva
συλλογική	coletivo
προστάτης	protetor
προστάτης	protectora
προστάτης	protector
προστάτης	próstata
προστάτης	patrono
προστάτης	padroeiro
λειψία	leipzig
αντιγόνη	antigone
κατάστημα	loja
κατάστημα	conservar
κατάστημα	loja
κατάστημα	armazenar
σι	cee
συντονισμού	coordenação
λιβύης	líbia
λιβύης	líbio
λιβύης	líbia
επηρεάζουν	afetar
επηρεάζουν	afectar
επηρεάζουν	afetam
απεικονίσεις	representações
απεικονίσεις	ilustrações
τσάρος	czar
νότιος	sulistas
νότιος	sulista
νότιος	sul
νότιος	southern
νότιος	meridional
μπασίστα	baixista
ξένοι	desconhecidos
ξένοι	forasteiros
ξένοι	estranhos
ξένοι	forasteiros
ξένοι	estrangeiros
χούντα	junta
ξεκάθαρα	claramente
παραγγελία	encomendar
παραγγελία	ordenação
παραγγελία	ordem
παραγγελία	encomendar
παραγγελία	encomenda
αγαθά	bens
αγαθά	mercadoria
αγαθά	mercadorias
απειλές	ameaças
εχθρό	inimigo
εχθρό	inimigas
εχθρό	inimiga
εχθρό	inimigos
περίοδοι	períodos
σκληρά	duro
σκληρά	hard
σκληρά	difícil
σκληρά	dura
φιλοξένησε	alojado
φιλοξένησε	hospedado
πόρτες	portas
αυτοβιογραφία	autobiografia
τζέιν	jane
τζέιν	joana
κατατάχθηκε	alistado
κατατάχθηκε	alistou
ούρα	urina
πυρηνική	nuclear
πυρηνική	nucleares
ανάμνηση	memória
ανάμνηση	lembrança
ανάμνηση	memoria
υπολογιστής	calculadora
υπολογιστής	computador
δαβίδ	davi
δαβίδ	david
εγγραφή	gravando
εγγραφή	gravação
εγγραφή	inscrição
εγγραφή	inscrições
εγγραφή	registro
εγγραφή	registo
απέδειξε	provei
απέδειξε	provado
απέδειξε	provou
απέδειξε	provar
απέδειξε	prove
ταχεία	acelerado
ταχεία	acelerados
ταχεία	acelerada
ταχεία	rapid
σιμόν	simone
σιμόν	simon
σιμόν	simão
σιμόν	simón
άιρες	aires
μπουν	boon
μπουν	boone
ολυμπία	olympia
ολυμπία	olímpia
εξωτερικός	externas
εξωτερικός	externo
εξωτερικός	externos
εξωτερικός	externa
άξονας	eixo
άξονας	eixo
άξονας	eixos
προφήτης	profeta
φαινόταν	parecia
φαινόταν	pareceu
συμεών	semyon
συμεών	simeon
συμεών	simeão
ανώνυμος	anónimo
παρατήρησε	observem
παρατήρησε	observar
παρατήρησε	observe
αντιπρόσωπος	representante
αντιπρόσωπος	representativo
αντιπρόσωπος	representativa
αντιπρόσωπος	delegar
αντιπρόσωπος	delegada
αντιπρόσωπος	delegado
απέφερε	arrecadou
πεν	penn
πεν	pen
πεν	caneta
πεν	canetas
βαρέων	heavyweight
ζωντανό	viva
ζωντανό	vivos
ζωντανό	vivas
ζωντανό	vivo
ζωντανό	alive
αναγνωρίσει	reconhecem
αναγνωρίσει	reconhecer
αναγνωρίσει	reconhece
αναγνωρίσει	identifique
αναγνωρίσει	identificar
αναγνωρίσει	identifica
εισαγωγής	importação
εισαγωγής	importar
εισαγωγής	importe
νιγηρία	nigéria
λούις	lewis
λούις	luiz
λούις	luis
λούις	luís
λούις	louis
σταθερές	constantes
ντουέτο	dueto
ντουέτο	duo
βακτήρια	bactérias
βακτήρια	bactéria
επιτροπές	comissões
επιτροπές	comitês
επιτροπές	comissões
επιτροπές	comités
επηρεάστηκε	influenciou
επηρεάστηκε	influenciada
επηρεάστηκε	influenciado
επηρεάστηκε	influenciados
πλοκή	trama
πλοκή	conspiração
πλοκή	parcela
πλοκή	enredo
καρκίνος	câncer
καρκίνος	cancro
καρκίνος	cancer
μπανγκλαντές	brazil
μπανγκλαντές	bangladeche
μπανγκλαντές	bangladesh
ονοματολογία	nomenclatura
πρόσφερε	ofereceu
πρόσφερε	oferecido
πρόσφερε	oferecidos
πρόσφερε	oferecida
πιλότος	pilot
πιλότος	piloto
σόφια	sofia
σόφια	sófia
αμβούργο	hamburgo
αυτοκρατορικό	imperiais
αυτοκρατορικό	imperial
στόχοι	objectivos
στόχοι	objetivos
στόχοι	objectivos
στόχοι	objectivos
στόχοι	gols
στόχοι	metas
στόχοι	golos
στόχοι	objetivos
στόχοι	metas
στόχοι	alvos
εκτελεστική	executivo
