категорія	類別
партизан	黨派
партизан	游擊隊
ютери	機器
мільярдів	億
шеф	主廚
шеф	大廚
шеф	廚師
шеф	首席
шеф	科長
завтра	明天
завтра	明日
обряд	儀式
обряд	禮
боксери	拳擊手
жозеф	約瑟夫
жозеф	joseph
жозеф	約瑟
зупинка	停止
дзвін	鐘聲
дзвін	鐘
дзвін	貝爾
дзвін	鈴
дзвін	bell
проміжок	區間
проміжок	間歇
проміжок	間隔
удари	水龍頭
холодний	冷冷
холодний	寒冷
холодний	冷
кавалерії	騎兵
сорок	四十
сорок	forty
вантажний	運費
вантажний	貨運
відпочинок	娛樂
відпочинок	休閒
відпочинок	休息
автомат	機械
автомат	機
автомат	機器
апостол	使徒
калію	鉀
цифр	位數
замінено	取代
пів	一半
пів	半
пів	半數
спираючись	依靠
спираючись	倚
подвійний	雙
подвійний	雙重
подвійний	雙倍
подвійний	加倍
подвійний	雙重
товариш	同志
вирішують	解決
вирішують	決斷
вирішують	決心
нараховується	授予
сортування	排序
сортування	排序
організми	有機體
організми	生物
десант	攻擊
десант	毆打
десант	突擊
десант	侵
більшим	更大
більшим	較大
труси	內褲
труси	拳擊手
пишеться	拼字
пишеться	咒語
пишеться	拼
пишеться	咒
пишеться	拼寫
барбара	barbara
виняток	例外
колу	可樂
павільйон	館
павільйон	pavilion
копіювання	複製
копіювання	副本
копіювання	複製
подарунок	禮物
подарунок	禮品
подарунок	天賦
подарунок	現任
блиск	閃耀
блиск	發光
продати	賣
продати	出售
аркадій	arkady
помічника	助手
помічника	助理
рівність	平等
іноземців	外國人
іноземців	外籍人士
захоплено	捕捉
захоплено	捕獲
фаза	階段
відчуває	感官
прочитати	讀
прочитати	讀取
прочитати	閱讀
мовознавство	語言學
існуючі	現存
існуючі	現有
електроніка	電子
електроніка	電子
координації	協調
перетворити	轉換
перетворити	轉換
перетворити	變換
перетворити	轉變
перетворити	變形
зварювання	焊接
зварювання	焊
ескадрильї	中隊
дизайнер	設計師
цинку	鋅
узагальнення	概括
комуністи	共產黨
судові	法庭
судові	法院
ленін	列寧
фрукти	果實
фрукти	水果
фрукти	果
фрукти	果實
фрукти	水果
марсі	marcy
міф	神話
промені	梁
промені	光束
промені	射線
партнер	伴侶
партнер	夥伴
партнер	合伙人
партнер	搭檔
дельта	三角洲
дельта	delta
очікування	等候
очікування	等待
налаштування	配置
налаштування	偏好
налаштування	喜好
налаштування	優惠
налаштування	設定
рушій	引擎
рушій	發動機
старші	年長
старші	老年
навички	技能
зустрічей	任用
зустрічей	任命
зустрічей	會議
діалог	詢問
діалог	查詢
діалог	對話
діалог	對話
купити	購買
купити	購買
купити	買
цивільний	民事
потяги	火車
потяги	列車
доставки	運費
доставки	出貨
доставки	航運
неволі	歡欣鼓舞
неволі	歡喜
підводного	水底
підводного	水下
підводного	水中
практичне	實用
завершується	末端
завершується	結局
завершується	結尾
шини	輪胎
шини	公車
шини	巴士
передумови	先決條件
переробка	回收
дане	dane
житель	市民
житель	公民
брокгауза	efron
погіршення	惡化
сирія	敘利亞
боже	神
прикрашені	點綴
зараження	感染
зараження	塵埃
зараження	輻射
форд	福特
форд	ford
фірмі	事務所
лід	鉛
лід	領先
лід	帶頭
лід	冰塊
лід	冰
лід	ice
мор	maure
помітні	顯眼
дунай	多瑙河
демо	示範
демо	演示
прибрати	乾淨
прибрати	清潔
прибрати	刪除
прибрати	移除
палаті	ward
палаті	病房
темний	黑
темний	暗
темний	黑暗
мусульмани	穆斯林
мусульмани	穆斯林
видобування	抽取
видобування	提取
видобування	萃取
видобування	擷取
видобування	提取
облога	包圍
облога	圍城
облога	圍困
облога	圍攻
ходів	動作
баррі	barry
додаткова	額外
додаткова	多餘
додаткова	補充
гарно	很好
гарно	尼斯
геологічних	地質
перекласти	翻譯
корі	cori
трудові	勞動
трудові	勞力
трудові	勞動力
трудові	勞工
поставлені	成就
поставлені	成績
груди	胸
груди	胸部
груди	胸膛
груди	胸口
груди	胸
груди	胸部
груди	乳房
чекати	等待
допоміжні	助理
вченим	學人
вченим	狀元
вченим	學者
птаха	伯德
птаха	鳥
стадія	舞台
стадія	階段
ззовні	外部
ззовні	對外
ззовні	外部
ззовні	室外
