から	mula
ロジスティック	logistics
天安門	tiananmen
重荷	pasakit
バルサ	balsa
ゴル	gol
ナーセル	nasser
アラニン	alanine
つま先	toes
つま先	toe
マーチャント	negosyante
羽前	uzen
エウリピデス	euripides
ディーバ	diva
カモノハシ	platypus
七面鳥	turkey
七面鳥	turkiya
カプラン	kaplan
ディプロマ	diploma
フォッジャ	foggia
セジウィック	sedgwick
ジュバ	juba
ミュート	mute
サイテーション	citation
ヒラメ	brill
アブジャ	abuja
フォルリ	forlì
当惑	nalilito
セキュア	ligtas
セキュア	secure
ベッセル	bessel
マハーバーラタ	mahabharata
蘇州市	suzhou
ダンナ	asawa
ダンナ	lakay
イレーネ	irene
アキレウス	achilles
メデジン	medellín
イグニッション	ignition
創造力	pagkamalikhain
エスペランサ	esperanza
ブランディング	branding
ロザリンド	rosalind
マディーナ	medina
マッジョーレ	maggiore
ヒッグス	higgs
接辞	panlapi
オチョア	ochoa
アーバナ	urbana
タイニー	tiny
プントランド	puntland
サンダ	sanda
ニコロデオン	nickelodeon
クリチバ	curitiba
バルパライソ	valparaíso
リアーナ	rihanna
古流	koryu
アーティファクト	artifacts
ギボンズ	gibbons
パリー	parry
フエゴ	fuego
レシート	resibo
カロ	caro
腓骨	fibula
ワック	wack
チャージャー	charger
ビオラ	viola
ガーリック	bawang
スレーター	slater
カッパドキア	cappadocia
テルメ	terme
エトナ	etna
シクストゥス	sixto
三角錐	tetrahedron
イーガン	egan
ペンチ	gato
血栓症	thrombosis
アンテロープ	antelope
スポイラー	spoiler
カゼルタ	caserta
ベネヴェント	benevento
アナコンダ	anaconda
情状	pangyayari
コンロ	kalan
蹄鉄	horseshoe
臆病者	duwag
アウトライン	nakabalangkas
アウトライン	plot
アウトライン	outline
アウトライン	binabalangkas
ライ麦	rye
ポカホンタス	pocahontas
プリマヴェーラ	primavera
ジェル	gel
タツノコ	tatsunoko
カリマンタン	kalimantan
テオドラ	theodora
イェーツ	yates
マホガニー	mahogany
フィゲロア	figueroa
アピア	apia
メーガン	megan
ファクス	fax
バジリスク	basilisk
ヴィダル	vidal
パロマ	paloma
サリナス	salinas
ギャリー	gary
ウスター	worcester
モリアーティ	moriarty
エクスポート	exports
エクスポート	export
エクスポート	naglilipat
メロウ	malumanay
ニキビ	acne
霧雨	ambon
シャドウズ	anino
イシス	isis
マディ	maddie
バーソロミュー	bartolome
キオスク	kiosk
ウィロー	willow
フィアンセ	fiancée
フィアンセ	katipan
トルドー	trudeau
ジョルディ	jordi
スカボロー	scarborough
スカボロー	bajo
エバン	evan
アフロディーテ	aphrodite
長沙市	changsha
アラカン	arakan
バイブ	vibe
アロンゾ	alonzo
ブロウ	suntok
イダ	ida
腹膜炎	peritonitis
スーズダリ	suzdal
ディーコン	deacon
サワー	maasim
後天性	nakuha
遊び心	makulit
遊び心	maharot
ガーンジー	guernsey
マクラウド	macleod
サバーハ	sabah
ポリウレタン	polyurethane
インターフェロン	interferon
アシュケナジム	ashkenazi
ヘルムホルツ	helmholtz
差出人	nagpadala
パプリカ	paprika
ディキシー	dixie
デコ	deco
チト	chito
マーベリック	maverick
スタビライザー	stabilizer
ビーティー	beatty
マグ	mag
飲み込む	lunukin
エゼキエル	ezekiel
ドナテッロ	donatello
ドルイド	druid
マジュロ	majuro
カプリ	capri
フェローシップ	fellowship
フェローシップ	samahan
ジラール	girard
ラーナー	lerner
スケーター	skater
ノベルティ	novelty
マクダウェル	mcdowell
アンタルヤ	antalya
ニーヴン	niven
シャルルロワ	charleroi
バインディング	binding
チェンバーズ	chambers
ウエンツ	wentz
ウインク	wink
ウインク	kindat
タルトゥ	tartu
ルクソール	luxor
バリャドリッド	valladolid
スカーフェイス	scarface
識字	mangmang
識字	literacy
ピュロス	pyrrhus
ニッコロ	niccolò
テスタメント	tipan
アンドラーデ	andrade
ラップランド	lapland
アストリッド	astrid
メラニン	melanin
すき焼き	sukiyaki
オフショア	offshore
ミュリエル	muriel
ジャマール	jamal
錠前	lock
プリムローズ	primrose
せいや	seiya
マグダレナ	magdalena
つるぎ	tsurugi
代価	nalikom
ウィナー	nagwagi
ウィナー	winner
ウィナー	pagandahan
オーガズム	sukdulan
デービー	davy
アレッツォ	arezzo
アフィリエイト	kaakibat
アフィリエイト	affiliate
アフィリエイト	kaanib
キャプチャー	kunan
キャプチャー	kumuha
キャプチャー	capture
謝る	apologize
カンダハール	kandahar
インヴィンシブル	invincible
タミー	tammy
スピーディー	speedy
ヴィン	vinh
ガーディナー	gardiner
ラッフルズ	raffles
シグナス	cygnus
配車	sumakay
配車	sakay
配車	rides
メソアメリカ	mesoamerika
ヘミングス	hemmings
ゲルトルート	gertrude
ヨモギ	mugwort
ヨモギ	wormwood
バヤン	bayan
ペプシ	pepsi
サクランボ	cherry
サクランボ	seresa
サクランボ	seresa
アッラーフ	allah
ピジョン	pigeon
ダーティー	marumi
パッケージング	packaging
ティミショアラ	timișoara
マイカ	micah
チャント	chant
フィリッパ	philippa
セッションズ	sesyon
セッションズ	session
セッションズ	sessions
ミゼット	bansot
ダンベル	dambel
レッコ	lecco
ベネデット	benedetto
ヴォルタ	volta
デポジット	deposito
デポジット	deposit
アテーナー	athena
ハートブレイク	heartbreak
ザラ	zara
とうもろこし	mais
ドイッチュラント	deutschland
バム	bam
圧巻	kahindik
アルブミン	albumin
キッチナー	kitchener
バアル	baal
ベスタ	vesta
ブラックウェル	blackwell
モボ	mobo
メリンダ	melinda
モースル	mosul
サドラー	sadler
マペット	muppets
ムサ	musa
クロロホルム	chloroform
楽々	madaling
ヨーダ	yoda
エバーグリーン	evergreen
チェリッシュ	cherish
ハイゼンベルク	heisenberg
マッティ	matti
ラプター	raptor
マドリガーレ	madrigal
モーゼ	moises
アモス	amos
プレフィックス	prefix
ベッリーニ	bellini
クローチェ	croce
キャロリン	carolyn
色相	hue
イタロ	italo
マクドウェル	mcdowell
ヒットラー	hitler
セレクタ	selector
ヴォルゴグラード	volgograd
ニウエ	niue
一神教	monoteismo
カルキ	kalki
ヘット	tallow
シーフード	seafood
アンジオテンシン	angiotensin
アミロイド	amyloid
カササギ	dominiko
ヤクーツク	yakutsk
コロッサス	colossus
トップス	tops
トップス	talbos
仙骨	sacrum
サリチル酸	salicylate
アメンホテプ	amenhotep
ゾラ	zola
ボボ	bobo
エモリー	emory
サラトフ	saratov
アゾフ	azov
信広	nobuhiro
多神教	politeismo
ユストゥス	justus
フローズン	frozen
フローズン	nagyeyelo
チャドウィック	chadwick
イリナ	irina
フェイバー	faber
ちっちゃい	tiny
コービン	corbin
マクブライド	mcbride
クラッキング	pumutok
クラッキング	crack
パティオ	patio
ヘッズ	head
ヘッズ	heads
竹屋	takeya
クセルクセス	xerxes
信ずる	naniniwala
信ずる	maniwala
信ずる	mananampalataya
身振り	kilos
マクトゥーム	maktoum
コンピューティング	computing
プンタ	punta
オラ	ola
レッカー	trak
グルテン	gluten
アボカド	avocado
アボカド	abukado
ウェルネス	kaayusan
ベリンダ	belle
アギレラ	magician
マレット	maso
ボンヌ	bonne
フォノン	phonon
プサン	pusan
ジフテリア	dipterya
ささやく	bulong
アゴニスト	agonist
歩数	hakbang
歩数	steps
カーメル	carmel
ヘイヴン	tuluyan
フリンジ	fringe
ブラット	brat
アングリア	anglia
フィニアス	phineas
エンティティ	entidad
エンティティ	entidad
エンティティ	entity
ゴフ	gough
グアヤキル	guayaquil
ガラガラ	rattle
レンゾ	renzo
膿瘍	bukol
アプレット	applet
筋ジストロフィー	dystrophy
茶番	komedya
ヴォイチェフ	wojciech
アノニマス	anonymous
ソレント	sorrento
カリプソ	calypso
クリーンアップ	paglinis
イニシアチブ	inisyatiba
ポロニウム	polonium
リエーティ	rieti
ホジソン	hodgson
プロシージャ	pamamaraan
プロシージャ	pamamaraan
フリッパー	flipper
オキシダーゼ	oxidase
プライマル	primal
テッサ	tessa
ヒッコリー	hickory
内密	confidential
アダルベルト	adalberto
スネル	snell
サイアム	siyam
ジェラルディン	geraldine
ブレーズ	blaise
ラガーディア	laguardia
キガリ	kigali
仕立て屋	mananahi
メダン	medan
フエンテス	fuentes
ラスティ	rusty
チャカ	chaka
ぜんそく	hika
ハゲワシ	buwitre
グロズヌイ	grozny
ウィック	wick
テト	tet
ブルータス	brutus
アコスタ	acosta
ダーマ	dharma
たいまつ	sulo
ダイアル	dial
ハディース	hadith
エヴァレット	everett
ラール	lal
オーバーレイ	overlay
オーバーレイ	overlay
ジャジーラ	jazeera
ワインバーグ	weinberg
バオ	bao
ヒエラルキー	hierarchy
プリオン	prion
無記名	bearer
地動説	heliosentrismo
チューク	chuuk
オムレツ	torta
オナラ	utot
ギャヴィン	gavin
バスコ	vasco
ベンガジ	benghazi
レッシング	lessing
ブルトゥス	brutus
利回り	ani
ヴァーヴ	verve
引受け	subscription
アラート	alerto
アラート	alert
ブリーフィング	briefing
アッタロス	attalus
バジェ	valle
フェリシアーノ	feliciano
ジマーマン	zimmerman
エロール	errol
トルーカ	toluca
静けさ	tahimik
硫化物	sulfide
薦める	irekomenda
歯医者	dentista
シェルパ	sherpa
日差し	sunshine
スライマーン	sulaiman
ホイヘンス	huygens
ハグ	yakap
ハグ	yakap
オルシーニ	orsini
アスワン	aswan
昆明市	kunming
コームズ	combs
スティービー	stevie
クエンカ	cuenca
ブルサ	bursa
きゅうり	pipino
きゅうり	cucumber
クリープ	gumapang
マーマレード	marmalade
敷物	alpombra
ヴィンソン	vinson
トンブクトゥ	timbuktu
チャモロ	chamorro
爪先	toes
爪先	toe
イドリース	idris
ベロ	bello
ガニメデ	ganymede
御田	onda
ガエターノ	gaetano
ルイサ	luisa
セリウム	seryo
パヴィア	pavia
マッコーリー	macquarie
フォアグラ	gras
アルマーニ	armani
ミンドロ島	mindoro
マナグア	managua
ベドウィン	bedouin
ウェヌス	venus
ルーペ	lupe
オルリー	orly
エルギン	elgin
デング熱	dengue
トンマーゾ	tommaso
ホスティング	hosting
惨め	miserable
弁償	compensation
弁償	sweldo
グロッセート	grosseto
レムス	remus
ガレノス	galen
ユズ	yuzu
レダ	leda
マテ	mate
ビューア	tumitingin
ビューア	tagapanood
ビューア	manonood
ボーナム	bonham
糖蜜	pulot
割礼	pagtutuli
夜食	hapunan
夜食	supper
ブロッキング	humarang
ブロッキング	pagharang
ブロッキング	blocking
マーゴ	margo
サヴォイ	savoy
ギャンビット	gambit
ビバップ	bebop
メルローズ	melrose
ハーロウ	harlow
ハシゴ	ladder
ハシゴ	hagdan
ブリリアント	brilliant
ブリリアント	shining
カスタマー	customer
カスタマー	kustomer
ヴェイル	vale
ナツメグ	moskada
無性生殖	reproduksiyong
タリア	talia
怠け者	tamad
ニュースレター	newsletter
キャプチャ	kunan
キャプチャ	kumuha
キャプチャ	capture
キャプチャ	captures
ウィキリークス	wikileaks
シリコーン	silicone
アウストラロピテクス	australopithecus
ダスター	daster
ダスター	pamunas
ビズ	biz
ニエト	nieto
カラスコ	carrasco
居心地	maaliwalas
居心地	makapiling
ビアリッツ	biarritz
あいた	aray
姦淫	pornikasyon
疲れる	nakakapagod
ボイ	boi
ベニ	beni
カルーガ	kaluga
ブルジュ	burj
クエバス	cuevas
ポテンツァ	potenza
ロイヤリティ	royalties
アニミズム	animismo
チッタゴン	chittagong
明度	gaan
ビジー	abala
ビジー	busy
マクヘイル	mchale
エドモンズ	edmonds
パレート	pareto
ピタ	pita
一服	dosis
エスタ	esta
レインジャー	ranger
フォンセカ	fonseca
バーサ	bertha
ドルスス	drusus
カルタン	cartan
ココス	cocos
易しい	madali
易しい	madaling
易しい	easy
マヌエラ	manuela
エルモ	elmo
ブラクストン	braxton
散髪	gupit
サッサリ	sassari
福州市	fuzhou
薄暗い	madilim
ラーマーヤナ	ramayana
ゾラン	zoran
ナマケモノ	sloth
ジェネレータ	tagabuo
ジェネレータ	generator
ラマダーン	ramadan
ラテ	latte
カタンザーロ	catanzaro
トゥイ	tuy
バンギ	bangui
山崩れ	landslides
コボ	kobo
ギャビン	gavin
ウエスカ	huesca
シュチェチン	szczecin
アレクサ	alexa
売主	nagbebenta
マリブ	malibu
かゆみ	pangangati
シャーマニズム	shamanismo
ドキュメンテーション	dokumentasyon
ルーメン	lumen
プラート	prato
メヘレン	mechelen
コーニッシュ	cornish
話し手	speaker
話し手	nagsasalita
話し手	tagapagsalita
マンタ	manta
コルモゴロフ	kolmogorov
ノートブック	notebook
出来上がり	yields
出来上がり	ani
カスティリオーネ	castiglione
インスタグラム	instagram
イエティ	yeti
クラーケン	kraken
エフェソス	efeso
必需品	mahahalaga
ブランチャード	blanchard
魚釣り	pangingisda
袖口	cuff
コールドプレイ	coldplay
アンテ	ante
カミロ	camilo
アリッサ	alyssa
ネストリウス	nestorio
事務職	clerk
テイタム	tatum
ケーニヒスベルク	königsberg
アスマラ	asmara
マルマラ	marmara
謝辞	credits
謝辞	kredito
ダミアーノ	damiano
アッテンボロー	attenborough
サンプ	sampson
酔っぱらい	lasing
クロイドン	croydon
ブロンディ	blondie
バンバ	bamba
リッピ	lippi
謄本	transcript
理容師	barbero
ニューウェル	newell
スポレート	spoleto
ルピア	rupiah
バジリコ	basil
ほこり	alikabok
リヴァ	riva
シェン	sheng
ビダル	vidal
レガスピ	legazpi
ヘストン	heston
シェイド	lilim
シェイド	shade
アレク	alec
スモモ	sirwelas
ステイプルズ	staples
回虫	roundworm
ベッツィ	betsy
インヴァネス	inverness
トッレ	torre
ティアゴ	tiago
エフライム	ephraim
アヌビス	anubis
アジズ	aziz
ミナト	mina
尊い	marangal
尊い	precious
オルブライト	albright
バリオ	barrio
シラミ	lice
ミオシン	myosin
ディールス	diels
セーフティ	kaligtasan
インセプション	pagsisimula
ノーサンブリア	northumbria
お辞儀	bow
コロッセオ	koliseo
ギリェルモ	guillermo
チル	chill
アヴェスター	avesta
ラグタイム	ragtime
プリム	prim
ラズロ	lazlo
カスバート	cuthbert
金環	annular
マクラフリン	mclaughlin
スタティック	static
骨粗鬆症	osteoporosis
ディオゲネス	diogenes
メイシー	macy
カステッロ	castello
原簿	register
シャリフ	mohammed
シャリフ	sharif
だらだら	tamad
マデリーン	madeline
アーガス	argus
マコーマック	mccormack
ゴブレット	goblet
可用性	pagkakaroon
可用性	availability
凝り	higpit
メドゥーサ	medusa
ニヒリズム	nihilismo
コンヤ	konya
アーメン	amen
ベネルクス	benelux
ボイヤー	boyer
ジュリアーニ	giuliani
ラウンドアバウト	rotonda
デンパサール	denpasar
ハーヴィー	harvey
リツコ	ritsuko
フート	kalog
カヴール	cavour
ヴィータ	vita
スパーダ	spada
テア	thea
トゥクマン	tucumán
