और	és
सिलिकॉन	szilikon
बेंजामिन	benjamin
मानदंड	kritérium
समझाया	elmagyarázta
समझाया	magyarázta
सॉसेज	virsli
सॉसेज	kolbász
सहानुभूति	könyörület
सहानुभूति	együttérzés
सहानुभूति	szánalom
सहानुभूति	együttérzés
सहानुभूति	szimpátia
सहानुभूति	empátia
लूट	zsákmányt
लूट	zsákmány
न्यायपालिका	igazságszolgáltatás
विनियमित	szabályozzák
विनियमित	szabályozása
विनियमित	szabályozni
एंडरसन	anderson
मुकुट	koronát
मुकुट	crown
मुकुट	korona
यादगार	emlékezetes
करों	adók
करों	adó
भुजा	kar
भुजा	karját
गिल	gill
मजबूती	erőt
मजबूती	erő
भण्डार	részvény
ड्रग	kábítószer
ड्रग	gyógyszer
ड्रग	drogok
ड्रग	drog
बॉम्बे	bombay
कॉलेजों	főiskolák
कंपनियाँ	vállalatok
कंपनियाँ	társaságok
कंपनियाँ	cégek
कंपनियाँ	vállalkozások
मिशिगन	michigan
डकोटा	dakota
भूवैज्ञानिक	geológus
जोश	josh
सेंटीमीटर	centiméter
सेंटीमीटर	centiméter
सेंटीमीटर	centiméter
सीने	mellkasi
सीने	láda
सीने	mell
सीने	mellkas
घर्षण	súrlódás
पीट	pete
पीट	piet
बॉबी	bobby
नरसंहार	mészárlás
नरसंहार	vérfürdő
नरसंहार	népirtás
बिशप	futó
बिशप	bishop
बिशप	püspök
दुर्भाग्य	szerencsétlenség
दुर्भाग्य	sajnos
दुर्भाग्य	sajna
संतृप्त	telítettség
संतृप्त	telített
लैस	lacy
पड़ोस	környéken
पड़ोस	szomszédság
पड़ोस	környék
न्यास	alap
न्यास	alapítvány
फोरम	fórum
फोरम	fórumon
एथेंस	athéni
पूँछ	farka
पूँछ	farok
धीमा	lassú
धीमा	lassan
धीमा	lassabban
धीमा	lassabb
चिन	chin
चिन	csin
राज्याभिषेक	koronázás
लड़का	fiú
मनोनीत	jelölni
मनोनीत	jelöltek
मनोनीत	jelölt
बॉडी	test
बॉडी	testem
बॉडी	holttest
पीतल	brass
पीतल	bronz
महानतम	legnagyobb
मुक्केबाजी	box
मुक्केबाजी	boksz
गुजर	tompított
गुजर	múló
बोतल	palack
बोतल	üveg
बोतल	tartály
बोतल	üveget
पिस्टन	dugattyús
त्रिज्या	körzetben
त्रिज्या	sugár
सस्ता	silány
सस्ता	olcsó
सस्ता	olcsóbb
सस्ता	olcsóbban
चेन	chen
चेन	lánc
आर्द्रता	nedvesség
आर्द्रता	páratartalom
आर्द्रता	pára
ऑक्सीकरण	oxidációs
समन्वित	koordinált
समन्वित	egyeztetett
समन्वित	összehangolt
संचिका	akták
संचिका	fájlok
संचिका	fájl
संचिका	file
संचिका	akta
दाखिला	beiratkozik
स्पष्टीकरण	magyarázat
स्पष्टीकरण	magyarázatot
स्पष्टीकरण	magyarázat
स्पष्टीकरण	magyarázatot
निराश	csalódott
निराश	csalódott
निराश	frusztrált
यूट्यूब	youtube
श्रुति	jelenések
यथार्थवादी	realista
यथार्थवादी	reális
शक्तियाँ	powers
शक्तियाँ	hatáskörök
शक्तियाँ	hatáskör
सान	szan
सान	san
आंकड़ा	adatok
आंकड़ा	adat
आंकड़ा	adatforgalom
कारखाना	gyár
कारखाना	gyári
कारखाना	üzem
कारखाना	gyárban
इब्न	ibn
किम	kim
फलक	deszka
फलक	fedélzeten
फलक	tábla
फलक	deszka
फलक	tanácsok
फलक	táblák
फलक	panel
स्वर्गीय	mennyei
पते	címek
मैसाचुसेट्स	massachusetts
निपुण	gyakorlott
निपुण	jártas
निपुण	mester
ताजिकिस्तान	tádzsikisztán
मिसाल	példabeszéd
निलंबित	felfüggesztett
डार्विन	darwin
बंदूक	fegyver
बंदूक	pisztoly
कलश	fű
कलश	füvet
कलश	füves
कलश	pinnacle
जुडी	judy
कंपन	rezgések
कंपन	rezgés
एयरवेज	airways
संतुष्टि	elégedettség
संवेग	lendület
संवेग	lendületet
बाघों	tigris
बाघों	tiger
बाघों	tigrisek
वंशावली	családtörténet
रहीम	rahim
निमोनिया	tüdőgyulladás
बचाया	megmentett
बचाया	mentett
एस्टेट	birtok
गुरुवार	csütörtökön
गुरुवार	csütörtök
वॉल्ट	walt
विस्थापित	elmozdult
अयोग्य	értéktelen
अयोग्य	alkalmatlan
जटिलताओं	komplikáció
जटिलताओं	szövődmények
जटिलताओं	komplikációk
उत्पीड़न	zaklatás
उत्पीड़न	támadás
कोकेन	kokaint
कोकेन	kokain
आमिर	amir
पापों	bűnei
पापों	bűnök
पापों	bűneit
पापों	bűnöket
उमर	umar
उमर	omar
मिलर	molnár
मिलर	miller
रज़ा	raza
कोणीय	szögletes
जोन	joan
जोन	jeanne
शाखाएं	ágak
शाखाएं	fiókok
जानबूझकर	szándékos
जानबूझकर	szándékosan
मानकीकरण	szabványosítás
नशे	ittas
नशे	részegen
नशे	részeg
पुकारा	hívott
झंडा	zászló
झंडा	megjelölés
झंडा	lobogó
ग्लास	glass
ग्लास	üveg
ग्लास	pohár
घेर	körül
आंत	bél
फ़ुट	lábak
फ़ुट	láb
क्रियान्वयन	végrehajtás
क्रियान्वयन	végrehajtására
क्रियान्वयन	megvalósítás
सिगार	szivart
सिगार	szivar
यूक्रेन	ukrajna
रुपया	rúpia
वाइल्ड	wilde
निसान	nissan
दैत्य	óriás
दैत्य	szörnyeteg
दैत्य	szörny
प्रक्रम	eljárás
प्रक्रम	folyamat
गवाह	tanúk
गवाह	szemtanúk
गवाह	szemtanú
गवाह	tanú
क्रिश्चियन	keresztény
क्रिश्चियन	christian
क्रिश्चियन	keresztények
पत्रकारों	újságírók
पत्रकारों	újságírókat
पत्रकारों	újságírók
पत्रकारों	riporterek
मजाक	vicc
मजाक	poén
मजाक	tréfa
बेकर	baker
बेकर	pék
बेकर	becker
कांड	botrány
कांड	botrányos
गर्व	büszke
क्लोरीन	klór
संगीतकारों	zenész
संगीतकारों	zenészek
मिठाई	édesek
मिठाई	édes
मिठाई	desszert
मिठाई	édesség
चांद	hold
चांद	holdon
चांद	holdat
चांद	moon
बदलना	változik
बदलना	csere
बदलना	cseréje
सड़कें	utakon
सड़कें	utak
सड़कें	utcákon
सड़कें	utcák
प्रीमियम	díjak
प्रीमियम	prémium
प्रीमियम	felár
घेरा	ostrom
घेरा	kör
घेरा	kört
एक्सेस	belépés
एक्सेस	hozzáférést
एक्सेस	hozzáférés
वेबसाईट	weboldalak
सब्जियों	zöldség
सब्जियों	zöldségfélék
सब्जियों	zöldségek
यूएसए	usa
हाथियों	elefántok
हाथियों	elefánt
स्क्रिप्ट	szkriptek
स्क्रिप्ट	forgatókönyvek
स्क्रिप्ट	forgatókönyv
स्क्रिप्ट	forgatókönyvet
गर्भगृह	szentély
डिजाइनर	tervező
अग्र	front
अग्र	eleje
विपक्षी	antagonista
बहिष्कार	bojkott
टमाटर	paradicsom
टमाटर	paradicsom
टमाटर	paradicsomot
खरीदारी	beszerzés
खरीदारी	vásárlás
खरीदारी	vétel
खरीदारी	vásárolni
खरीदारी	vásárlás
फेयर	vásár
फेयर	korrekt
फेयर	tisztességes
फेयर	fair
फेयर	igazságos
प्रतीकात्मक	szimbolikus
प्रतीकात्मक	jelképes
शंकु	kúp
वृद्ध	idős
वृद्ध	régit
वृद्ध	régi
वृद्ध	öreg
वृद्ध	régiek
वृद्ध	idősebbek
वृद्ध	öregebb
वृद्ध	idősebb
वृद्ध	régebbi
सिक्का	érme
पर्दे	függönyök
पर्दे	függöny
घोटाले	botrány
घोटाले	botrányos
रनों	fut
रनों	vezeti
लाभांश	osztalék
राजी	meggyőzni
आटा	liszt
आटा	tészta
सभ्यताओं	civilizációk
जासूस	nyomozó
जासूस	detektív
जासूस	kém
जासूस	nyomozók
नमस्कार	helló
नमस्कार	hello
निर्मल	derűs
निर्मल	áttetsző
कार्यक्षेत्र	hatálya
कार्यक्षेत्र	hatály
कार्यक्षेत्र	munkahely
कार्यक्षेत्र	munkahelyi
मोटरसाइकिल	motorkerékpár
मोटरसाइकिल	motorok
मोटरसाइकिल	motorkerékpár
मोटरसाइकिल	motoros
मोटरसाइकिल	motor
पुनरावृत्ति	visszajátszás
गल्फ	öböl
अंटार्कटिक	antarktisz
