dhe	та
literaturë	література
elena	олена
elena	елена
hollywood	голлівуд
hollywood	hollywood
kongres	конгрес
kongres	конгресу
kulturave	культур
romantike	романтик
romantike	романтична
romantike	романтичний
romantike	романтичні
ndërprerje	переривання
ndërprerje	blackout
shënimeve	кишені
shënimeve	кишеня
shënimeve	буфер
anne	анн
anne	анна
hidrogjenit	водню
iraku	ірак
iraku	іраку
dhjetra	десятки
dhjetra	десятки
philippe	філіп
philippe	філіпп
gjyq	судять
express	express
express	експрес
mekanika	механіка
xhemal	джамал
galeri	галерея
galeri	галерею
galeri	галереї
galeri	gallery
edmond	едмон
mexico	мексики
mexico	мексиці
mexico	мексика
antikitetit	низки
leone	леоне
shqiptohet	виразний
përcaktimi	визначення
shqetësuar	неспокійно
shqetësuar	заважав
klienti	клієнта
klienti	клієнт
hebre	єврейський
hebre	єврейська
hebre	жид
hebre	жида
hebre	єврей
bisedimet	розповідає
bisedimet	розмовляє
bisedimet	говорить
periodike	періодична
periodike	повторюються
periodike	повторюється
jura	юра
gri	сірий
gri	сірі
gri	сіра
gri	сірий
gri	грей
gdhendur	вирізали
philip	філіп
redir	redir
reduktuar	зменшити
reduktuar	зведена
organizuan	організований
organizuan	організованого
aspekt	співвідношення
shekull	ст
shekull	століття
shekull	century
kuti	скринька
kuti	box
kuti	ящик
kuti	коробка
kuti	оточення
kuti	блоки
kuti	коробки
vizion	видіння
vizion	зір
vizion	vision
vizion	бачення
përparim	прогрес
përparim	поступ
bashkëkohor	сучасна
bashkëkohor	contemporary
bashkëkohor	сучасне
firmosur	підписано
firmosur	підписав
firmosur	підписали
simbolike	символічне
simbolike	символічні
simbolike	символічних
shejh	салех
radhe	тайм
radhe	час
agrare	аграрної
bregdetar	берегова
dera	вивіз
dera	двері
jet	реактивний
buxheti	бюджет
pozitat	позиції
pozitat	позицій
molekulare	молекулярна
eduardo	едуардо
kurt	курт
angel	янгол
angel	ангел
italy	італії
italy	італія
italy	італію
ambasada	посольства
ambasada	посольство
shpallja	одкровення
elektronet	електронів
denimi	покарання
nicolas	ніколя
vullnetarë	волонтери
vullnetarë	волонтерів
vullnetarë	добровольці
prit	чекайте
prit	почекайте
prit	чекати
prit	почекати
epokë	епоха
aktorë	акторів
aktorë	актори
teodor	теодор
teodor	теодор
fragmente	фрагменти
organizator	організатор
organizator	організатора
xhafer	джафар
veriperëndimore	northwestern
frontin	front
frontin	спереду
frontin	передні
frontin	фронт
frontin	передній
maine	мен
halim	халім
dëm	шкоди
dëm	ламати
dëm	пошкодження
ukrainë	україна
ukrainë	україні
kënaqësi	ласки
kënaqësi	задоволенням
kënaqësi	задоволення
kënaqësi	задоволення
gonzález	гонсалес
mbetura	залишилося
mbetura	залишилось
mbetura	лишилось
alfonso	альфонсо
konferencë	конференція
konferencë	конференції
shpjegohet	пояснив
shpjegohet	пояснила
shpjegohet	пояснює
shembujt	приклади
vepronte	здійснюються
falje	даруйте
falje	вибачитися
falje	вибачення
falje	вибачитись
falje	вибачитися
falje	вибачатися
falje	вибачитись
falje	прощення
momente	moments
momente	моменти
momente	моментів
momente	моментами
drin	дрин
gnu	gnu
mati	матті
mishi	соус
mishi	meat
mishi	ковбасу
mishi	плоті
mishi	плоть
mishi	легку
reformat	реформи
krijuesit	творців
zbatim	реалізації
zbatim	впровадження
zbatim	реалізація
zbatim	реалізацію
faktet	факти
harmoni	гармонія
harmoni	harmony
islanda	ісландія
islanda	ісландії
pablo	пабло
mendjes	mind
mendjes	розум
brinjë	ребра
brinjë	ребра
ohio	огайо
lexuesi	reader
lexuesi	читач
sllovenia	словенії
sllovenia	словенія
dëmtimi	травми
dëmtimi	ушкоджень
dëmtimi	ушкодження
dëmtimi	травм
dëmtimi	ламати
dëmtimi	пошкодження
andreas	андреас
empordà	ампурда
lëkura	шкіра
lëkura	оболонка
lëkura	шкіра
lëkura	шкіри
qeramike	керамічний
qeramike	кераміка
lama	лама
amsterdam	амстердам
shqiptareve	наметі
shqiptareve	намет
liderët	лідери
liderët	лідерів
seritë	серія
seritë	серії
seritë	ряд
seritë	ряди
bisht	хвіст
bisht	хвіст
douglas	douglas
douglas	дуглас
shkaktohet	призвела
shkaktohet	викликала
shkaktohet	завдали
che	че
che	che
réunion	реюньйон
aga	ага
franche	франш
mato	мато
datat	дати
meksikë	мексики
meksikë	мексиці
meksikë	мексика
luani	лев
pasion	passion
pasion	пристрасті
pasion	пристрасть
mbeturinat	відходи
mbeturinat	переводити
fatkeqësisht	нажаль
promovimin	підвищення
promovimin	просування
promovimin	заохочення
bacău	бакеу
gjenerata	створення
gjenerata	generation
gjenerata	покоління
gjenerata	генерація
gjenerata	комплексів
gjenerata	покоління
gjenerata	поколінь
maje	згори
maje	вгорі
maje	топ
maje	верхній
maje	найпопулярніші
maje	зверху
praktika	вправи
praktika	вправа
praktika	практика
praktika	практик
organizim	організація
organizim	установа
organizim	налаштувати
organizim	налаштування
ikona	піктограми
ikona	ікони
ikona	піктограм
ikona	ікона
ikona	значок
substanca	речовини
substanca	речовина
hlist	hlist
nasa	наса
nasa	nasa
doganore	митниця
doganore	звичаї
argjentinë	аргентині
argjentinë	аргентина
argjentinë	аргентини
argjentinë	аргентинське
argjentinë	аргентини
biografi	біографія
biografi	біографію
individi	окремих
individi	індивідуальна
individi	індивідуальні
individi	індивідуальне
individi	окремі
individi	індивідуальний
himni	гімн
familjar	сімейство
familjar	сімейний
familjar	сімейні
familjar	родина
strehim	укриття
strehim	притулок
strehim	житло
strehim	проживання
strehim	притулку
strehim	притулок
përjetuar	досвідчений
përjetuar	досвідчені
përjetuar	досвідченого
përjetuar	досвідчених
kultivimin	вирощування
kristaq	хадсон
imazhet	зображення
imazhet	зображень
humanitare	гуманітарної
dogjën	спалили
fixhi	фіджі
guru	гуру
statistikore	статистичні
statistikore	статистичних
përgjegjëse	відповідальний
përgjegjëse	відповідальна
kod	код
trajtohen	переведено
